"";"ASBG01";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnpv";"mnpv_se";"cmnpv";"cmnpv_se";"mnpvdiff";"mnpvdiff_se";"mnpvdiff_t";"mnpvdiff_ci";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"5964";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Sweden";50,3824982021346;0,830275860335411;51,2588535609527;0,955231667759885;0,876355358818101;1,26563246772001;0,692424839888016;555,809814164045;2,64202170847447;548,260819335424;2,66124792685029;-7,54899482862027;3,75000256482783;-2,01306391078878;"-15 to 0";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5965";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Trinidad And Tobago";50,3824982021346;0,830275860335411;47,9512831312216;1,79934617600774;-2,43121507091299;1,98166714293026;-1,22685339946545;555,809814164045;2,64202170847447;466,629622432067;4,3423527163116;-89,1801917319775;5,08294263403681;-17,5449927636015;"-99 to -79";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5966";"Boy";"ASRREA0";"IDCNTRY";"Poland";"United Arab Emirates";50,3824982021346;0,830275860335411;51,2703428862942;2,08909363064045;0,887844684159631;2,24803696629709;0,394942208455793;555,809814164045;2,64202170847447;435,893086373277;4,47911003050312;-119,916727790768;5,2002601255518;-23,0597556459819;"-130 to -110";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5967";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Egypt";50,3824982021346;0,830275860335411;50,5458409789781;1,16350039650552;0,163342776843497;1,42936740445702;0,11427627098125;555,809814164045;2,64202170847447;312,181724214907;6,59075551773956;-243,628089949138;7,10058708859097;-34,3109783612953;"-258 to -230";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5968";"Boy";"ASRREA0";"IDCNTRY";"Poland";"United States";50,3824982021346;0,830275860335411;50,4408795359507;0,695888789858879;0,0583813338160738;1,08333707224804;0,0538902759922414;555,809814164045;2,64202170847447;545,55915841173;3,59902988816113;-10,2506557523145;4,46467186296232;-2,29594829518181;"-19 to -2";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5969";"Boy";"ASRREA0";"IDCNTRY";"Poland";"England";50,3824982021346;0,830275860335411;49,9712573868682;0,837530685276153;-0,411240815266412;1,17932847546171;-0,348707611003294;555,809814164045;2,64202170847447;551,23886766423;2,42925458094211;-4,57094649981434;3,58908853709108;-1,27356749564029;"-12 to 2";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5970";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Northern Ireland";50,3824982021346;0,830275860335411;49,7117081936027;1,21366970341671;-0,670790008531893;1,47049384672202;-0,456166484495802;555,809814164045;2,64202170847447;555,830737795185;2,72309097076683;0,020923631140522;3,79414063301852;0,00551472208447786;"-7 to 7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5971";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Belgium (Flemish)";50,3824982021346;0,830275860335411;49,5256136268966;0,935196897735765;-0,856884575238021;1,25058036198811;-0,685189533822353;555,809814164045;2,64202170847447;520,265338952303;2,24180089344642;-35,5444752117416;3,46496031058186;-10,2582633062752;"-42 to -29";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5972";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Belgium (French)";50,3824982021346;0,830275860335411;50,0401707204208;1,0297964008373;-0,342327481713752;1,32281466254089;-0,258787184182101;555,809814164045;2,64202170847447;491,837442432344;3,3679806244978;-63,9723717317006;4,28060418574796;-14,9447061572974;"-72 to -56";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5973";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Norway (4)";50,3824982021346;0,830275860335411;50,4615528105948;0,715432419391203;0,0790546084601715;1,09599340827017;0,0721305510267122;555,809814164045;2,64202170847447;508,503622871388;2,13821160537194;-47,306191292657;3,39885680448553;-13,9182654680321;"-54 to -41";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5974";"Boy";"ASRREA0";"IDCNTRY";"Poland";"South Africa (Eng/Afr)";50,3824982021346;0,830275860335411;49,4984905846451;0,821091315394038;-0,884007617489517;1,1677109884176;-0,757043160728888;555,809814164045;2,64202170847447;392,011389801547;6,56173208586295;-163,798424362498;7,07365582105136;-23,1561201882385;"-178 to -150";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5975";"Boy";"ASRREA0";"IDCNTRY";"Poland";"United Arab Emirates (Dubai)";50,3824982021346;0,830275860335411;51,9242447391697;3,01654118348904;1,54174653703512;3,12871838233184;0,492772550492721;555,809814164045;2,64202170847447;508,716402008689;2,79463365295173;-47,0934121553557;3,84581018281723;-12,2453813154287;"-55 to -40";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5976";"Boy";"ASRREA0";"IDCNTRY";"Poland";"United Arab Emirates (Abu Dhabi)";50,3824982021346;0,830275860335411;52,8062850334869;3,44325996966891;2,42378683135236;3,54194822420938;0,684308939014314;555,809814164045;2,64202170847447;395,91082477166;6,35161716960626;-159,898989392384;6,87919467505371;-23,2438529428789;"-173 to -146";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5977";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Canada (Ontario)";50,3824982021346;0,830275860335411;51,8183338277285;1,0597295999946;1,43583562559395;1,3462484278024;1,06654581423564;555,809814164045;2,64202170847447;537,447804525395;3,84632501086807;-18,3620096386501;4,66631490549873;-3,93501296215833;"-28 to -9";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5978";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Canada (Quebec)";50,3824982021346;0,830275860335411;48,1594975478431;1,11574980299724;-2,22300065429152;1,3907751892898;-1,59838964011624;555,809814164045;2,64202170847447;542,193379081123;3,08409143615025;-13,6164350829216;4,06102187812202;-3,35295782479714;"-22 to -6";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5979";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Argentina, Buenos Aires";50,3824982021346;0,830275860335411;50,5756092693638;1,09164120942327;0,193111067229182;1,37150958230951;0,140801835962385;555,809814164045;2,64202170847447;475,086553623866;3,44261697594233;-80,7232605401784;4,33957260004907;-18,6016614952508;"-89 to -72";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5980";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Spain (Andalucia)";50,3824982021346;0,830275860335411;49,5537833848448;0,836033582699228;-0,82871481728975;1,17826574067848;-0,70333439111329;555,809814164045;2,64202170847447;523,097453217408;2,17058269755353;-32,7123609466365;3,41931395969559;-9,56693691548255;"-39 to -26";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5981";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Denmark (Grade 3)";50,3824982021346;0,830275860335411;49,6963515674057;0,607911822946232;-0,686146634728854;1,02903585395919;-0,666785935678453;555,809814164045;2,64202170847447;491,124063540762;3,0664743705917;-64,6857506232827;4,04765904857933;-15,9810275141594;"-73 to -57";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5982";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Russian Federation, Moscow";50,3824982021346;0,830275860335411;50,8198970711821;0,883201074292001;0,437398869047526;1,21218898769385;0,360833890992246;555,809814164045;2,64202170847447;604,172746707224;2,61390641375678;48,3629325431789;3,71655558924243;13,0128371234821;"41 to 56";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5983";"Boy";"ASRREA0";"IDCNTRY";"Poland";"South Africa (Gauteng)";50,3824982021346;0,830275860335411;52,5938996403225;4,38607310989863;2,21140143818788;4,46396632263635;0,495389364156731;555,809814164045;2,64202170847447;490,652280358902;20,5143543669236;-65,1575338051424;20,6837862539664;-3,15017439288456;"-106 to -25";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5984";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Spain, Madrid, Bilingual";50,3824982021346;0,830275860335411;50,501705499689;1,49419155219454;0,119207297554468;1,7093760261877;0,069737316850247;555,809814164045;2,64202170847447;407,884188856723;6,16400576612545;-147,925625307322;6,70635860902757;-22,0575179365142;"-161 to -135";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5985";"Boy";"ASRREA0";"IDCNTRY";"Poland";"Spain, Madrid";50,3824982021346;0,830275860335411;49,0711140368146;1,02204756958028;-1,31138416531993;1,31679126620002;-0,995893729690585;555,809814164045;2,64202170847447;545,234349487653;2,42805650533201;-10,5754646763914;3,58827773467098;-2,94722578863064;"-18 to -4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5986";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Azerbaijan, Republic of";50,5958536467375;0,836410836898365;52,9796554191192;0,77250362971015;2,38380177238165;1,13857144966681;2,0936778039527;527,080363644658;2,54624774554911;466,494710080559;4,26695098943175;-60,5856535640991;4,96892828766189;-12,1929015789051;"-70 to -51";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5987";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Australia";50,5958536467375;0,836410836898365;49,7116987463873;0,782646269356416;-0,884154900350227;1,1454773114377;-0,771865921325422;527,080363644658;2,54624774554911;534,099591524565;2,96292627211381;7,01922787990613;3,9067006124985;1,79671507395521;"-1 to 15";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5988";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Austria";50,5958536467375;0,836410836898365;51,5279699056353;0,877249850975558;0,932116258897763;1,21208514103493;0,769018798548989;527,080363644658;2,54624774554911;537,908153162658;2,68260207984;10,8277895179994;3,69861210462463;2,92752773519037;"4 to 18";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5989";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Bahrain";50,5958536467375;0,836410836898365;50,1369430981059;1,52499951969751;-0,458910548631647;1,73931211206001;-0,263846002939703;527,080363644658;2,54624774554911;424,475496193655;3,4992280678861;-102,604867451004;4,32758300357091;-23,7095088335311;"-111 to -94";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5990";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Bulgaria";50,5958536467375;0,836410836898365;50,5027693664008;0,736769648487245;-0,093084280336781;1,11463563688456;-0,0835109494587439;527,080363644658;2,54624774554911;543,778601579039;4,27819143047182;16,6982379343804;4,97858408560873;3,35401343981493;"7 to 26";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5991";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Canada";50,5958536467375;0,836410836898365;50,6626003894647;0,617638261093055;0,0667467427271717;1,03974040493148;0,0641955842156297;527,080363644658;2,54624774554911;537,382217511789;2,07436824150064;10,3018538671302;3,28426265439602;3,13673264022934;"4 to 17";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5992";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Chile";50,5958536467375;0,836410836898365;52,3736776175153;1,41336818971085;1,77782397077774;1,64231322462176;1,08251212017561;527,080363644658;2,54624774554911;487,008731839487;3,20299193199102;-40,0716318051717;4,0917642769487;-9,79324054196343;"-48 to -32";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5993";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Chinese Taipei";50,5958536467375;0,836410836898365;51,8907787904579;0,64150031806217;1,29492514372035;1,05409000856421;1,2284768219027;527,080363644658;2,54624774554911;555,27504177345;2,26087226491153;28,1946781287913;3,4051315657343;8,28005543530628;"22 to 35";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5994";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Czech Republic";50,5958536467375;0,836410836898365;50,8714585986065;0,942399720401269;0,275604951868979;1,26003980932882;0,218727178164144;527,080363644658;2,54624774554911;538,306231127626;2,64058961584342;11,2258674829675;3,66825450330454;3,06027498169898;"4 to 18";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5995";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Denmark";50,5958536467375;0,836410836898365;48,941650876862;0,89512473585977;-1,65420276987552;1,225084234177;-1,35027675952976;527,080363644658;2,54624774554911;541,266483873112;2,59692103724544;14,1861202284535;3,63694603416134;3,90055835176141;"7 to 21";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5996";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Finland";50,5958536467375;0,836410836898365;50,1005048420154;0,884836972070216;-0,495348804722181;1,21758759652988;-0,406828064062021;527,080363644658;2,54624774554911;555,24280321832;2,30805735658228;28,1624395736613;3,43664172456012;8,19475576182327;"21 to 35";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5997";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"France";50,5958536467375;0,836410836898365;49,5032340573623;0,94564498328718;-1,09261958937519;1,26246882040597;-0,865462632989096;527,080363644658;2,54624774554911;507,459098482911;2,46157339536615;-19,6212651617475;3,5415704373185;-5,54027246076849;"-27 to -13";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5998";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Georgia";50,5958536467375;0,836410836898365;50,6240308388681;0,719590817708999;0,0281771921305719;1,10335580526507;0,0255377204670642;527,080363644658;2,54624774554911;478,821526506385;3,61984078254058;-48,2588371382733;4,42567789978642;-10,9042813849156;"-57 to -40";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"5999";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Germany";50,5958536467375;0,836410836898365;50,1768629586643;0,694311005522736;-0,418990688073231;1,08703765365833;-0,385442663060615;527,080363644658;2,54624774554911;537,021979734403;3,05240301080329;9,94161608974441;3,9749895247755;2,50104208521302;"2 to 18";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6000";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Hong Kong, SAR";50,5958536467375;0,836410836898365;51,1859078902855;1,55238286576557;0,59005424354792;1,7633705367856;0,33461727483749;527,080363644658;2,54624774554911;564,583242930035;3,17594534872192;37,5028792853767;4,07062727841574;9,21304671745151;"30 to 45";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6001";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Hungary";50,5958536467375;0,836410836898365;50,5824590790887;0,829986743613026;-0,013394567648858;1,17832978518511;-0,0113674183723988;527,080363644658;2,54624774554911;547,817956064036;3,12072112279684;20,7375924193778;4,02768890407195;5,14875724349323;"13 to 29";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6002";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Iran, Islamic Republic of";50,5958536467375;0,836410836898365;53,8155664326657;1,12494705593244;3,21971278592821;1,40181630991086;2,29681504143218;527,080363644658;2,54624774554911;410,994704187774;5,57609225941851;-116,085659456884;6,12994147339605;-18,9374825127933;"-128 to -104";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6003";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Ireland";50,5958536467375;0,836410836898365;50,006681914945;1,57290588625035;-0,589171731792487;1,7814645702573;-0,330723238412422;527,080363644658;2,54624774554911;561,002101239677;3,2790193790662;33,9217375950189;4,15154738260394;8,17086605759572;"26 to 42";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6004";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Israel";50,5958536467375;0,836410836898365;49,3172443675451;1,46926464934592;-1,2786092791924;1,69065717929408;-0,756279448519703;527,080363644658;2,54624774554911;523,982560605346;3,41767876817896;-3,09780303931232;4,26191339003682;-0,726857342186757;"-11 to 5";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6005";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Italy";50,5958536467375;0,836410836898365;51,2006001494623;0,849103689199229;0,60474650272475;1,19187254481877;0,507391923199897;527,080363644658;2,54624774554911;544,496322435291;2,43838905810121;17,4159587906328;3,52549553685459;4,94000307433977;"11 to 24";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6006";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Kazakhstan";50,5958536467375;0,836410836898365;51,3866366581107;0,828711110094044;0,790783011373195;1,17743160823647;0,671616937953288;527,080363644658;2,54624774554911;530,565095791134;2,54870937285511;3,4847321464754;3,60267914877157;0,967261308202706;"-4 to 11";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6007";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Kuwait";50,5958536467375;0,836410836898365;48,0617206540255;1,82744592231695;-2,53413299271198;2,00976159956197;-1,26091223618976;527,080363644658;2,54624774554911;377,652896742405;6,39824267702262;-149,427466902254;6,8862825193124;-21,6992937021082;"-163 to -136";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6008";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Latvia";50,5958536467375;0,836410836898365;49,0010365792191;1,11022212479747;-1,5948170675184;1,39002742939513;-1,14732776763433;527,080363644658;2,54624774554911;549,127735597194;2,0372450926776;22,0473719525356;3,26094237136336;6,76104311016015;"16 to 28";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6009";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Lithuania";50,5958536467375;0,836410836898365;49,7175001271929;0,997176527471628;-0,878353519544599;1,30151608327419;-0,674869508592584;527,080363644658;2,54624774554911;538,303739380564;3,26137357230815;11,2233757359055;4,13762433769234;2,71251685022838;"3 to 19";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6010";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Macao SAR";50,5958536467375;0,836410836898365;50,8984601601839;0,499105423288097;0,302606513446388;0,97400683346505;0,310682125678584;527,080363644658;2,54624774554911;545,166761742603;1,69430811505902;18,0863980979445;3,05844038203604;5,91360165271692;"12 to 24";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6011";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Malta";50,5958536467375;0,836410836898365;51,8536752393269;0,59542416600233;1,25782159258935;1,02670006600788;1,22511104677351;527,080363644658;2,54624774554911;442,480146671306;2,16477090298055;-84,6002169733523;3,34209674367831;-25,3135152755157;"-91 to -78";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6012";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Morocco";50,5958536467375;0,836410836898365;50,9706859172427;1,02648895223202;0,374832270505138;1,32410824977998;0,283082799738935;527,080363644658;2,54624774554911;338,431149729538;5,150769663454;-188,649213915121;5,74576415350229;-32,8327458063399;"-200 to -177";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6013";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Oman";50,5958536467375;0,836410836898365;49,9946562673408;0,716345875032568;-0,601197379396733;1,101242253438;-0,545926545698586;527,080363644658;2,54624774554911;395,329291103367;3,90254588328009;-131,751072541292;4,65974698377716;-28,2742975101397;"-141 to -123";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6014";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Netherlands";50,5958536467375;0,836410836898365;49,2912183071153;1,0869660320455;-1,3046353396222;1,37152405844804;-0,951230371487964;527,080363644658;2,54624774554911;539,733612507904;2,24460145514627;12,653248863246;3,3943501991042;3,72773818876594;"6 to 19";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6015";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"New Zealand";50,5958536467375;0,836410836898365;49,6995825133159;0,863407908420724;-0,896271133421685;1,20210494733383;-0,745584763967189;527,080363644658;2,54624774554911;512,432403927515;3,02260858401209;-14,6479597171432;3,95215640301058;-3,70632085966664;"-22 to -7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6016";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Norway";50,5958536467375;0,836410836898365;49,7261938052953;1,13050076916887;-0,869659841442228;1,40627702717937;-0,618412890656789;527,080363644658;2,54624774554911;548,518380594367;2,56602857130373;21,4380169497084;3,61495231095253;5,93037337857981;"14 to 29";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6017";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Poland";50,5958536467375;0,836410836898365;50,3824982021346;0,830275860335411;-0,213355444602955;1,17853344981665;-0,181034695821445;527,080363644658;2,54624774554911;555,809814164045;2,64202170847447;28,7294505193862;3,66928552851428;7,82971243206003;"22 to 36";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6018";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Portugal";50,5958536467375;0,836410836898365;50,5958536467375;0,836410836898365;0;NA;NA;527,080363644658;2,54624774554911;527,080363644658;2,54624774554911;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6019";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Qatar";50,5958536467375;0,836410836898365;49,6351146986883;2,34945890297027;-0,96073894804923;2,49390060444022;-0,385235460602841;527,080363644658;2,54624774554911;424,621298382844;3,40916584635715;-102,459065261814;4,25508981687602;-24,0791780364902;"-111 to -94";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6020";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Russian Federation";50,5958536467375;0,836410836898365;50,8472935106488;0,844917470908008;0,251439863911244;1,18889386436578;0,211490589233863;527,080363644658;2,54624774554911;573,635569450714;2,57643965953277;46,5552058060554;3,62234991420311;12,8522111084614;"39 to 54";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6021";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Saudi Arabia";50,5958536467375;0,836410836898365;51,6662328013724;2,66495203601423;1,07037915463486;2,79312592668813;0,38321908239348;527,080363644658;2,54624774554911;398,982499750529;5,87377423370302;-128,097863894129;6,40192169041667;-20,0092831635046;"-141 to -116";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6022";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Singapore";50,5958536467375;0,836410836898365;50,6307640311133;0,631736483719132;0,034910384375803;1,04817654664796;0,0333058247558062;527,080363644658;2,54624774554911;567,674123253264;3,44535000734784;40,5937596086053;4,28413518167269;9,4753685136415;"32 to 49";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6023";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Slovak Republic";50,5958536467375;0,836410836898365;51,0107770354685;0,967117003772356;0,414923388730912;1,27863145083587;0,324505852299869;527,080363644658;2,54624774554911;530,308428476556;3,11654769237729;3,22806483189768;4,02445612481689;0,802112069750681;"-5 to 11";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6024";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Slovenia";50,5958536467375;0,836410836898365;50,4063083482935;0,880752159676293;-0,189545298444043;1,21462235071461;-0,156052865594418;527,080363644658;2,54624774554911;533,376683298526;2,58691704273186;6,29631965386793;3,62980954978226;1,73461432824916;"-1 to 13";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6025";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"South Africa";50,5958536467375;0,836410836898365;51,9935066840109;0,744557748424086;1,39765303727338;1,11979878943468;1,24812872675008;527,080363644658;2,54624774554911;294,863194766168;5,09696055185542;-232,21716887849;5,69757706827071;-40,7571790773462;"-243 to -221";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6026";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Spain";50,5958536467375;0,836410836898365;50,6023027901674;0,618326380967768;0,00644914342982474;1,04014931691643;0,00620020926316955;527,080363644658;2,54624774554911;523,72686093541;2,52654227288791;-3,35350270924816;3,58703128483758;-0,934896420731944;"-10 to 4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6027";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Sweden";50,5958536467375;0,836410836898365;51,2588535609527;0,955231667759885;0,662999914215146;1,26966555721275;0,522184689069307;527,080363644658;2,54624774554911;548,260819335424;2,66124792685029;21,1804556907659;3,68315328351657;5,75063106538521;"14 to 28";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6028";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"Trinidad And Tobago";50,5958536467375;0,836410836898365;47,9512831312216;1,79934617600774;-2,64457051551594;1,98424538532781;-1,33278400699369;527,080363644658;2,54624774554911;466,629622432067;4,3423527163116;-60,4507412125913;5,03382604929617;-12,0089054767881;"-70 to -51";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
"6029";"Boy";"ASRREA0";"IDCNTRY";"Portugal";"United Arab Emirates";50,5958536467375;0,836410836898365;51,2703428862942;2,08909363064045;0,674489239556677;2,25031004211942;0,299731693380979;527,080363644658;2,54624774554911;435,893086373277;4,47911003050312;-91,1872772713817;5,15226205147483;-17,6984936636287;"-101 to -81";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 3m";150;5;"NONE"
