"";"IDCNTRY";"BSBG01";"dvar";"groupvar";"refpctile";"comppctile";"val";"val_se";"cval";"cval_se";"gap";"gap_se";"gap_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"109";"Iran, Islamic Republic of";"Girl";"BSMMAT0";"Percentile";10;50;310,500892;6,92921916025639;420,857424;5,59325646316847;110,356532;5,99959492332474;18,3939971632026;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"110";"Iran, Islamic Republic of";"Girl";"BSMMAT0";"Percentile";10;90;310,500892;6,92921916025639;536,089188;7,64351313171136;225,588296;9,59374779417076;23,5140948917866;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"111";"Iran, Islamic Republic of";"Girl";"BSMMAT0";"Percentile";50;90;420,857424;5,59325646316847;536,089188;7,64351313171136;115,231764;6,3891227325382;18,0356159716816;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"112";"Iran, Islamic Republic of";"Boy";"BSMMAT0";"Percentile";10;50;306,52048;8,93617095514069;421,475884;5,95337763638894;114,955404;7,71406824088016;14,9020465479942;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"113";"Iran, Islamic Republic of";"Boy";"BSMMAT0";"Percentile";10;90;306,52048;8,93617095514069;542,75676;5,61982706328851;236,23628;9,72964859476077;24,2800423570496;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"114";"Iran, Islamic Republic of";"Boy";"BSMMAT0";"Percentile";50;90;421,475884;5,95337763638894;542,75676;5,61982706328851;121,280876;5,19558611952548;23,3430595143473;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"115";"Ireland";"Girl";"BSMMAT0";"Percentile";10;50;408,373984;6,62933067701605;518,662838;3,84484358202311;110,288854;5,90907680415529;18,6643121515098;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"116";"Ireland";"Girl";"BSMMAT0";"Percentile";10;90;408,373984;6,62933067701605;613,096482;4,57223025860508;204,722498;6,93283827686283;29,5293918341102;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"117";"Ireland";"Girl";"BSMMAT0";"Percentile";50;90;518,662838;3,84484358202311;613,096482;4,57223025860508;94,433644;4,28444149214302;22,0410628020423;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"118";"Ireland";"Boy";"BSMMAT0";"Percentile";10;50;423,950522;6,0149120477131;535,25124;3,93713481515431;111,300718;6,28668886838569;17,7041874236382;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"119";"Ireland";"Boy";"BSMMAT0";"Percentile";10;90;423,950522;6,0149120477131;628,62299;4,97577902780562;204,672468;7,97487403108129;25,6646646959324;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"120";"Ireland";"Boy";"BSMMAT0";"Percentile";50;90;535,25124;3,93713481515431;628,62299;4,97577902780562;93,37175;5,38265685804419;17,3467773373774;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"121";"Ireland";"<Other>";"BSMMAT0";"Percentile";10;50;428,659556;21,8647920051655;521,51796;13,5925257832252;92,858404;24,7776675512908;3,74766526380173;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"122";"Ireland";"<Other>";"BSMMAT0";"Percentile";10;90;428,659556;21,8647920051655;614,75692;10,44642054564;186,097364;25,3451592520374;7,34252099777358;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"123";"Ireland";"<Other>";"BSMMAT0";"Percentile";50;90;521,51796;13,5925257832252;614,75692;10,44642054564;93,23896;16,2324320926998;5,74399199500932;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"124";"Israel";"Girl";"BSMMAT0";"Percentile";10;50;355,062384;6,23225493217633;483,79366;5,59610195586535;128,731276;6,32390684297896;20,3562891099388;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"125";"Israel";"Girl";"BSMMAT0";"Percentile";10;90;355,062384;6,23225493217633;602,657342;6,03362801760056;247,594958;7,83748164389269;31,5911372108842;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"126";"Israel";"Girl";"BSMMAT0";"Percentile";50;90;483,79366;5,59610195586535;602,657342;6,03362801760056;118,863682;6,40481603307497;18,5584849566605;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"127";"Israel";"Boy";"BSMMAT0";"Percentile";10;50;357,54204;6,11013881009916;497,033088;4,61422516202493;139,491048;6,19476147688547;22,517581753629;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"128";"Israel";"Boy";"BSMMAT0";"Percentile";10;90;357,54204;6,11013881009916;628,755984;9,43560157330294;271,213944;10,4074271717642;26,0596533152607;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"129";"Israel";"Boy";"BSMMAT0";"Percentile";50;90;497,033088;4,61422516202493;628,755984;9,43560157330294;131,722896;8,23219679319665;16,0009410985972;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"130";"Italy";"Girl";"BSMMAT0";"Percentile";10;50;384,308012;5,18594588165205;491,658424;3,15571344209293;107,350412;4,37017925300485;24,5643040674334;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"131";"Italy";"Girl";"BSMMAT0";"Percentile";10;90;384,308012;5,18594588165205;602,6082;4,49744781356604;218,300188;6,15921276350103;35,442871740627;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"132";"Italy";"Girl";"BSMMAT0";"Percentile";50;90;491,658424;3,15571344209293;602,6082;4,49744781356604;110,949776;4,07559930192064;27,2229352742588;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"133";"Italy";"Boy";"BSMMAT0";"Percentile";10;50;397,839952;5,6015033786729;511,575466;4,19315051602918;113,735514;5,01011648322234;22,701171595685;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"134";"Italy";"Boy";"BSMMAT0";"Percentile";10;90;397,839952;5,6015033786729;615,404774;4,78464261417674;217,564822;6,4153125854758;33,913362615029;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"135";"Italy";"Boy";"BSMMAT0";"Percentile";50;90;511,575466;4,19315051602918;615,404774;4,78464261417674;103,829308;5,30009793810869;19,5900734689161;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"136";"Ivory Coast";"Girl";"BSMMAT0";"Percentile";10;50;165,052908;3,99017963214365;250,942374;5,09912081775241;85,889466;4,22230412780345;20,3418473421719;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"137";"Ivory Coast";"Girl";"BSMMAT0";"Percentile";10;90;165,052908;3,99017963214365;360,49309;25,7619030684717;195,440182;24,33648199287;8,03074914678545;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"138";"Ivory Coast";"Girl";"BSMMAT0";"Percentile";50;90;250,942374;5,09912081775241;360,49309;25,7619030684717;109,550716;21,834995300301;5,01720813278535;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"139";"Ivory Coast";"Boy";"BSMMAT0";"Percentile";10;50;179,871388;5,31164713391466;264,714002;4,14099322528955;84,842614;4,84679965924794;17,5048733112201;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"140";"Ivory Coast";"Boy";"BSMMAT0";"Percentile";10;90;179,871388;5,31164713391466;361,574594;7,50234865365413;181,703206;8,50071345673913;21,375053626346;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"141";"Ivory Coast";"Boy";"BSMMAT0";"Percentile";50;90;264,714002;4,14099322528955;361,574594;7,50234865365413;96,860592;5,74510195847072;16,8596819865288;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"142";"Japan";"Girl";"BSMMAT0";"Percentile";10;50;482,454556;4,81888159823896;590,397142;4,87254680361552;107,942586;5,48098839697966;19,6940000930275;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"143";"Japan";"Girl";"BSMMAT0";"Percentile";10;90;482,454556;4,81888159823896;690,57861;5,95923124317221;208,124054;6,95812755382549;29,9109282475824;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"144";"Japan";"Girl";"BSMMAT0";"Percentile";50;90;590,397142;4,87254680361552;690,57861;5,95923124317221;100,181468;5,93385025289012;16,8830462061637;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"145";"Japan";"Boy";"BSMMAT0";"Percentile";10;50;486,055194;5,69983601594259;606,154456;4,09193893673721;120,099262;5,70000618088038;21,0700231173171;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"146";"Japan";"Boy";"BSMMAT0";"Percentile";10;90;486,055194;5,69983601594259;710,546864;5,34366259684181;224,49167;7,17080102348898;31,3063588383844;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"147";"Japan";"Boy";"BSMMAT0";"Percentile";50;90;606,154456;4,09193893673721;710,546864;5,34366259684181;104,392408;5,18736019914213;20,1243800299937;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"148";"Japan";"<Other>";"BSMMAT0";"Percentile";10;50;486,832978;51,5592596459069;582,312892;27,3318526658896;95,479914;50,7982713549306;1,87958982566308;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"149";"Japan";"<Other>";"BSMMAT0";"Percentile";10;90;486,832978;51,5592596459069;701,479818;36,4339728182286;214,64684;61,4928552909432;3,4905980375189;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"150";"Japan";"<Other>";"BSMMAT0";"Percentile";50;90;582,312892;27,3318526658896;701,479818;36,4339728182286;119,166926;42,827641092809;2,78247699287853;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"151";"Kazakhstan";"Girl";"BSMMAT0";"Percentile";10;50;336,549158;5,17164687865618;447,573714;4,32136319234057;111,024556;4,84610514746495;22,9100592375876;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"152";"Kazakhstan";"Girl";"BSMMAT0";"Percentile";10;90;336,549158;5,17164687865618;572,031538;6,53794920164222;235,48238;8,36365763360746;28,1554303530751;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"153";"Kazakhstan";"Girl";"BSMMAT0";"Percentile";50;90;447,573714;4,32136319234057;572,031538;6,53794920164222;124,457824;6,27628293218254;19,8298619333785;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"154";"Kazakhstan";"Boy";"BSMMAT0";"Percentile";10;50;342,173558;4,65343100954917;449,822642;4,63383894849117;107,649084;4,65645276101837;23,1182596549003;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"155";"Kazakhstan";"Boy";"BSMMAT0";"Percentile";10;90;342,173558;4,65343100954917;583,905042;6,83093099132066;241,731484;8,89130115187465;27,1874138408902;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"156";"Kazakhstan";"Boy";"BSMMAT0";"Percentile";50;90;449,822642;4,63383894849117;583,905042;6,83093099132066;134,0824;7,14741911611118;18,7595547178368;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"157";"Jordan";"Girl";"BSMMAT0";"Percentile";10;50;285,385244;5,27718654863992;393,46869;4,61822788224553;108,083446;5,24958647957303;20,5889447522333;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"158";"Jordan";"Girl";"BSMMAT0";"Percentile";10;90;285,385244;5,27718654863992;503,095834;6,20260315530069;217,71059;7,54274193889064;28,8635872423895;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"159";"Jordan";"Girl";"BSMMAT0";"Percentile";50;90;393,46869;4,61822788224553;503,095834;6,20260315530069;109,627144;5,67162656782302;19,3290483230949;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"160";"Jordan";"Boy";"BSMMAT0";"Percentile";10;50;266,526042;6,59797653806335;382,135038;5,86337186908984;115,608996;6,13074815093855;18,8572410990821;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"161";"Jordan";"Boy";"BSMMAT0";"Percentile";10;90;266,526042;6,59797653806335;500,387434;7,81798277584801;233,861392;8,95116991564758;26,126349315656;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"162";"Jordan";"Boy";"BSMMAT0";"Percentile";50;90;382,135038;5,86337186908984;500,387434;7,81798277584801;118,252396;6,21206356427927;19,0359282026632;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"163";"Korea, Republic of";"Girl";"BSMMAT0";"Percentile";10;50;469,028606;7,98665625695419;598,663476;3,7741508002697;129,63487;6,97484590975808;18,5860550436872;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"164";"Korea, Republic of";"Girl";"BSMMAT0";"Percentile";10;90;469,028606;7,98665625695419;708,791622;5,57542887299926;239,763016;8,52958854126943;28,1095641178862;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"165";"Korea, Republic of";"Girl";"BSMMAT0";"Percentile";50;90;598,663476;3,7741508002697;708,791622;5,57542887299926;110,128146;4,92879250718533;22,3438389503011;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"166";"Korea, Republic of";"Boy";"BSMMAT0";"Percentile";10;50;459,810368;6,49439567962434;607,846538;4,12819245820909;148,03617;6,3455538936794;23,3291171236374;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"167";"Korea, Republic of";"Boy";"BSMMAT0";"Percentile";10;90;459,810368;6,49439567962434;722,55761;5,31315841645911;262,747242;7,37613678934263;35,621253984827;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"168";"Korea, Republic of";"Boy";"BSMMAT0";"Percentile";50;90;607,846538;4,12819245820909;722,55761;5,31315841645911;114,711072;5,08353867320441;22,5652010094165;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"169";"Kuwait";"Girl";"BSMMAT0";"Percentile";10;50;288,801784;5,79964206272817;392,49028;5,88949873322766;103,688496;5,90636545149858;17,5553810294099;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"170";"Kuwait";"Girl";"BSMMAT0";"Percentile";10;90;288,801784;5,79964206272817;516,61892;11,9955074256924;227,817136;11,8657778496964;19,1995113077082;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"171";"Kuwait";"Girl";"BSMMAT0";"Percentile";50;90;392,49028;5,88949873322766;516,61892;11,9955074256924;124,12864;9,98504359730244;12,4314569876825;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"172";"Kuwait";"Boy";"BSMMAT0";"Percentile";10;50;274,522426;6,01218485361901;391,22122;8,12833763885642;116,698794;5,68558542126281;20,5253787171278;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"173";"Kuwait";"Boy";"BSMMAT0";"Percentile";10;90;274,522426;6,01218485361901;541,147288;13,7127197123209;266,624862;12,5394040554255;21,2629612078444;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"174";"Kuwait";"Boy";"BSMMAT0";"Percentile";50;90;391,22122;8,12833763885642;541,147288;13,7127197123209;149,926068;10,928986361247;13,7182043278617;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"175";"Lithuania";"Girl";"BSMMAT0";"Percentile";10;50;393,40644;5,04625055413418;512,532072;3,94742830341019;119,125632;5,19349581179028;22,9374656911364;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"176";"Lithuania";"Girl";"BSMMAT0";"Percentile";10;90;393,40644;5,04625055413418;623,944198;4,80219898347981;230,537758;6,90305822489088;33,3964672597911;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"177";"Lithuania";"Girl";"BSMMAT0";"Percentile";50;90;512,532072;3,94742830341019;623,944198;4,80219898347981;111,412126;4,7937747504766;23,2410014652698;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"178";"Lithuania";"Boy";"BSMMAT0";"Percentile";10;50;391,115762;5,78483857524338;518,673152;4,83400236198059;127,55739;6,38858965809435;19,9664396723907;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"179";"Lithuania";"Boy";"BSMMAT0";"Percentile";10;90;391,115762;5,78483857524338;638,669714;5,88603374189749;247,553952;7,12153090017338;34,7613393061277;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"180";"Lithuania";"Boy";"BSMMAT0";"Percentile";50;90;518,673152;4,83400236198059;638,669714;5,88603374189749;119,996562;4,96875387020267;24,1502326608715;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"181";"Malaysia";"Girl";"BSMMAT0";"Percentile";10;50;307,438092;4,36732908354111;405,644614;4,76824477291236;98,206522;3,95647307575493;24,8217339331347;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"182";"Malaysia";"Girl";"BSMMAT0";"Percentile";10;90;307,438092;4,36732908354111;523,81928;5,82436454667374;216,381188;6,40431096576313;33,7868022269303;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"183";"Malaysia";"Girl";"BSMMAT0";"Percentile";50;90;405,644614;4,76824477291236;523,81928;5,82436454667374;118,174666;5,26690289057775;22,4372213528769;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"184";"Malaysia";"Boy";"BSMMAT0";"Percentile";10;50;299,852858;3,5093727541947;402,002216;5,06486513928318;102,149358;3,80143684321785;26,8712495335139;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"185";"Malaysia";"Boy";"BSMMAT0";"Percentile";10;90;299,852858;3,5093727541947;536,675816;6,92246649056292;236,822958;7,26040875766748;32,6184056441587;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"186";"Malaysia";"Boy";"BSMMAT0";"Percentile";50;90;402,002216;5,06486513928318;536,675816;6,92246649056292;134,6736;6,62871967448469;20,3166835548027;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"187";"Malta";"Girl";"BSMMAT0";"Percentile";10;50;377,812592;4,52795314844069;503,515332;3,62439958850619;125,70274;5,31655895552281;23,6436275891234;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"188";"Malta";"Girl";"BSMMAT0";"Percentile";10;90;377,812592;4,52795314844069;602,548682;4,97997195173872;224,73609;5,78076963416039;38,8764998819471;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"189";"Malta";"Girl";"BSMMAT0";"Percentile";50;90;503,515332;3,62439958850619;602,548682;4,97997195173872;99,03335;5,27331727278384;18,7800856419396;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"190";"Malta";"Boy";"BSMMAT0";"Percentile";10;50;378,099612;6,2139231856834;511,798472;3,39318852088914;133,69886;6,63733495378834;20,1434553071169;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"191";"Malta";"Boy";"BSMMAT0";"Percentile";10;90;378,099612;6,2139231856834;616,47276;4,15550003328955;238,373148;8,07789083464262;29,5093302050728;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"192";"Malta";"Boy";"BSMMAT0";"Percentile";50;90;511,798472;3,39318852088914;616,47276;4,15550003328955;104,674288;5,22501721021497;20,0332905689498;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"193";"Malta";"<Other>";"BSMMAT0";"Percentile";10;50;385,830742;27,0736031546265;507,280866;12,8500182535527;121,450124;27,7289472979015;4,37990388510679;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"194";"Malta";"<Other>";"BSMMAT0";"Percentile";10;90;385,830742;27,0736031546265;620,158984;15,8466251363045;234,328242;28,4946125100052;8,22359812465326;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"195";"Malta";"<Other>";"BSMMAT0";"Percentile";50;90;507,280866;12,8500182535527;620,158984;15,8466251363045;112,878118;18,3201786274628;6,16140924689405;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"196";"Morocco";"Girl";"BSMMAT0";"Percentile";10;50;281,906734;4,73974252137772;368,851112;4,29872922454349;86,944378;4,61254291600458;18,8495542661122;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"197";"Morocco";"Girl";"BSMMAT0";"Percentile";10;90;281,906734;4,73974252137772;477,763318;5,56654199356421;195,856584;5,94080827423387;32,9680028304326;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"198";"Morocco";"Girl";"BSMMAT0";"Percentile";50;90;368,851112;4,29872922454349;477,763318;5,56654199356421;108,912206;5,14458709872287;21,1702521329724;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"199";"Morocco";"Boy";"BSMMAT0";"Percentile";10;50;291,596546;4,34455565678886;374,737176;3,38845842799581;83,14063;3,77070714805854;22,0490817068113;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"200";"Morocco";"Boy";"BSMMAT0";"Percentile";10;90;291,596546;4,34455565678886;480,28576;5,18807939310976;188,689214;5,99558835709276;31,4713423874041;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"201";"Morocco";"Boy";"BSMMAT0";"Percentile";50;90;374,737176;3,38845842799581;480,28576;5,18807939310976;105,548584;4,95310618890266;21,3095742296984;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"202";"Oman";"Girl";"BSMMAT0";"Percentile";10;50;307,530674;5,13832215669627;417,971646;3,49422814576636;110,440972;3,90706821012557;28,2669679822279;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"203";"Oman";"Girl";"BSMMAT0";"Percentile";10;90;307,530674;5,13832215669627;530,41236;4,97586836173952;222,881686;6,02713410969396;36,9797124045274;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"204";"Oman";"Girl";"BSMMAT0";"Percentile";50;90;417,971646;3,49422814576636;530,41236;4,97586836173952;112,440714;4,54332594346106;24,7485466372557;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"205";"Oman";"Boy";"BSMMAT0";"Percentile";10;50;286,444406;4,05127907932002;398,561598;4,40816678921002;112,117192;3,81594622010767;29,3812295910283;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"206";"Oman";"Boy";"BSMMAT0";"Percentile";10;90;286,444406;4,05127907932002;532,07776;5,13555133636496;245,633354;5,59948308439592;43,8671481452469;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"207";"Oman";"Boy";"BSMMAT0";"Percentile";50;90;398,561598;4,40816678921002;532,07776;5,13555133636496;133,516162;4,2773610773553;31,2146109681611;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"208";"New Zealand";"Girl";"BSMMAT0";"Percentile";10;50;356,262118;7,23659910812353;472,221354;6,28962662418574;115,959236;7,31930151726488;15,8429374341901;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"209";"New Zealand";"Girl";"BSMMAT0";"Percentile";10;90;356,262118;7,23659910812353;600,395618;9,65013317302016;244,1335;10,0420381494839;24,3111504224416;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"210";"New Zealand";"Girl";"BSMMAT0";"Percentile";50;90;472,221354;6,28962662418574;600,395618;9,65013317302016;128,174264;6,76688628778154;18,9413946901154;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"211";"New Zealand";"Boy";"BSMMAT0";"Percentile";10;50;366,108196;6,48041184894726;500,387746;7,36661572957121;134,27955;8,38833808393476;16,007884834443;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"212";"New Zealand";"Boy";"BSMMAT0";"Percentile";10;90;366,108196;6,48041184894726;621,08844;10,5458429439419;254,980244;11,8131142243418;21,5845067742251;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"213";"New Zealand";"Boy";"BSMMAT0";"Percentile";50;90;500,387746;7,36661572957121;621,08844;10,5458429439419;120,700694;8,50446092011812;14,1926331526165;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"214";"New Zealand";"<Other>";"BSMMAT0";"Percentile";10;50;364,80381;23,9344516801777;459,38509;29,9305956906364;94,58128;39,270645457864;2,40844729943342;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"215";"New Zealand";"<Other>";"BSMMAT0";"Percentile";10;90;364,80381;23,9344516801777;572,29214;48,2384449803343;207,48833;55,5048861154009;3,73819936444169;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"216";"New Zealand";"<Other>";"BSMMAT0";"Percentile";50;90;459,38509;29,9305956906364;572,29214;48,2384449803343;112,90705;48,5059327715056;2,32769567656529;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"217";"Norway";"Girl";"BSMMAT0";"Percentile";10;50;394,942662;4,44600800363136;504,8098;4,20470395020266;109,867138;5,05293908135691;21,7432144403563;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
