IDCNTRY;dvar;refpctile;comppctile;groupvar;refgroup;compgroup;gap;gap_se;cgap;cgap_se;gapdiff;gapdiff_se;gapdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Colombia;PVCIV;   10,00;   90,00;SGENDER;BOY;GIRL;212,825361151314;8,20985241442985;207,77811938488;8,08773575721469;-5,04724176643431;11,189554636721;-,451067261414557;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;PVCIV;   10,00;   90,00;SGENDER;GIRL;BOY;207,77811938488;8,08773575721469;212,825361151314;8,20985241442985;5,04724176643431;11,189554636721;,451067261414557;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;PVCIV;   10,00;   90,00;SGENDER;GIRL;GIRL;207,77811938488;8,08773575721469;207,77811938488;8,08773575721469;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;PVCIV;   50,00;   90,00;SGENDER;BOY;BOY;106,622982315925;6,64699895726118;106,622982315925;6,64699895726118;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;PVCIV;   50,00;   90,00;SGENDER;BOY;GIRL;106,622982315925;6,64699895726118;101,575740549491;6,51256648790923;-5,04724176643435;9,83259034050039;-,513317609261599;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;PVCIV;   50,00;   90,00;SGENDER;GIRL;BOY;101,575740549491;6,51256648790923;106,622982315925;6,64699895726118;5,04724176643435;9,83259034050039;,513317609261599;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;PVCIV;   50,00;   90,00;SGENDER;GIRL;GIRL;101,575740549491;6,51256648790923;101,575740549491;6,51256648790923;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;PVCIV;   10,00;   50,00;SGENDER;BOY;BOY;111,039318861739;6,71320576004336;111,039318861739;6,71320576004336;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;PVCIV;   10,00;   50,00;SGENDER;BOY;GIRL;111,039318861739;6,71320576004336;112,93203452393;6,44429870652535;1,8927156621911;8,76229210429983;,21600691230806;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Cyprus;PVCIV;   10,00;   50,00;SGENDER;GIRL;BOY;112,93203452393;6,44429870652535;111,039318861739;6,71320576004336;-1,8927156621911;8,76229210429983;-,21600691230806;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
