"";"IDCNTRY";"EqVar";"TOTWGT";"mean";"stdev";"var";"TOTWGT.se";"mean.se";"stdev.se";"var.se";"NObs";"xvar";"dvar";"weight";"method";"jk2type";"shortcut";"missoptn";"date";"time";"reps";"npv";"selcrit"
"11";"Belize";"ASBGSEX_D2";6568,60356800002;0,498113936261826;0,500034506666194;0,250034507856904;357,446872291278;0,0103560613517845;4,12209474417943e-05;4,12230178298893e-05;2576;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"12";"Belize";"ASRINF0_";6568,60356800002;336,919676902267;110,060293457828;12114,3853363194;357,446872291278;5,11170595157044;2,5931158714145;567,882127306194;2576;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"13";"Bulgaria";"ASDGAGE";92584,9868430008;10,9188649513019;0,532739437774127;0,283811308559893;1710,57834770188;0,0167573498294514;0,0268198816912315;0,0285978910486169;3349;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"14";"Bulgaria";"ASRIIE0_";92584,9868430008;552,817033023884;75,7879132559298;5743,87737177887;1710,57834770188;3,35063201524741;2,0229775856966;304,852906464939;3349;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"15";"Bulgaria";"ASDGSATR_D2";92584,9868430008;0,362354104590297;0,48068295485462;0,231056103087768;1710,57834770188;0,0141641915947482;0,0040552727878271;0,0038985600841886;3349;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"16";"Bulgaria";"ASDGSATR_D3";92584,9868430008;0,0404635354471967;0,197044809900323;0,0388266571086542;1710,57834770188;0,00488874209950753;0,011353418355119;0,00449009231190837;3349;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"17";"Bulgaria";"ASBGSEX_D2";92584,9868430008;0,483538837618621;0,499731655448474;0,249731727457272;1710,57834770188;0,00894488958285286;0,000283039488570992;0,000282896367304008;3349;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"18";"Bulgaria";"ASRINF0_";92584,9868430008;553,464758605726;79,5650645456719;6331,35958595253;1710,57834770188;3,36236105312919;2,56215804700458;406,116499850009;3349;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"19";"Canada (Ontario)";"ASDGAGE";138000,037649;9,90468417225163;0,332111663942417;0,110298157326601;4918,52481857302;0,00831050364350331;0,00848727379824684;0,00566444616993758;4180;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"20";"Canada (Ontario)";"ASRIIE0_";138000,037649;554,729429578499;71,2314946102335;5075,12520318848;4918,52481857302;2,95826166340645;1,81810041012649;257,047471069745;4180;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"21";"Canada (Ontario)";"ASDGSATR_D2";138000,037649;0,391577117242847;0,488104706918435;0,238246204915932;4918,52481857302;0,013652588854056;0,00302948545837692;0,00295749141370415;4180;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"22";"Canada (Ontario)";"ASDGSATR_D3";138000,037649;0,0889633259102878;0,284691833159801;0,0810494398678881;4918,52481857302;0,0047470089928844;0,00686548023234743;0,00390453889571555;4180;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"23";"Canada (Ontario)";"ASBGSEX_D2";138000,037649;0,511344999821535;0,499873085545925;0,249873101653204;4918,52481857302;0,00876203863230585;0,000191604986925759;0,000191557847171997;4180;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"24";"Canada (Ontario)";"ASRINF0_";138000,037649;542,339581311464;74,6323966106108;5570,04512848418;4918,52481857302;3,2088353582;1,18071936703379;176,546229794301;4180;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"25";"Canada (Quebec)";"ASDGAGE";78529,6222850009;10,2198599774354;0,46701256163985;0,218100732729414;2612,85698555414;0,011143965310349;0,0153163646941301;0,0142277644635855;3852;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"26";"Canada (Quebec)";"ASRIIE0_";78529,6222850009;541,670584834772;61,5874383015888;3793,1621505335;2612,85698555414;2,85698356300257;1,23075954581671;152,083161157314;3852;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"27";"Canada (Quebec)";"ASDGSATR_D2";78529,6222850009;0,356196148486285;0,478877199817146;0,229323372504711;2612,85698555414;0,0126540197380839;0,00380422531517316;0,00364301542242811;3852;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"28";"Canada (Quebec)";"ASDGSATR_D3";78529,6222850009;0,0702874095327751;0,255632395712155;0,0653479217375359;2612,85698555414;0,00680210476518135;0,0114353272617858;0,00584593490146674;3852;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"29";"Canada (Quebec)";"ASBGSEX_D2";78529,6222850009;0,491416388989444;0,499929499266033;0,249929504236387;2612,85698555414;0,00865090087190579;0,000153737792713235;0,000153712478635718;3852;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"30";"Canada (Quebec)";"ASRINF0_";78529,6222850009;541,3349185817;64,4766653031537;4157,3852514479;2612,85698555414;2,86747806039561;1,27777073665181;166,298349781916;3852;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"31";"Colombia";"ASDGAGE";911807,16246801;10,5241083886669;1,26950699506841;1,61164801052763;49026,6036093527;0,0436611685100705;0,0361030990431185;0,0912982677507737;4834;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"32";"Colombia";"ASRIIE0_";911807,16246801;419,920494621779;84,7723233640341;7187,17810387639;49026,6036093527;4,78184256060565;3,1975150381596;542,003358530845;4834;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"33";"Colombia";"ASDGSATR_D2";911807,16246801;0,501424601904288;0,499998244685185;0,249998244688266;49026,6036093527;0,0154609835294892;6,01071206621597e-05;6,01054626770406e-05;4834;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"34";"Colombia";"ASDGSATR_D3";911807,16246801;0,0266048669373675;0,160925685937747;0,0258970763945343;49026,6036093527;0,0030220419887851;0,00888244768077721;0,00286092368139079;4834;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"35";"Colombia";"ASBGSEX_D2";911807,16246801;0,491613114606046;0,499929929347428;0,249929934257325;49026,6036093527;0,0134463514235916;0,000225108817220261;0,000225072447199185;4834;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"36";"Colombia";"ASRINF0_";911807,16246801;427,011080050019;82,2833767837803;6771,13994723632;49026,6036093527;4,34278601152758;2,86592324000546;464,699393196026;4834;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"37";"Cyprus";"ASDGAGE";9838,61179600008;9,67284640260782;0,353711806830864;0,125112042291554;183,648140266738;0,00606188036299052;0,00985452243916614;0,00699402551998809;2875;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"38";"Cyprus";"ASRIIE0_";9838,61179600008;497,130771800916;78,4072303793794;6148,3753618034;183,648140266738;2,82603594018028;1,56636885320666;245,40087082605;2875;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"39";"Cyprus";"ASDGSATR_D2";9838,61179600008;0,36610796418092;0,481763959959973;0,232096513116314;183,648140266738;0,0103649526617169;0,00288114224807562;0,00277600876563617;2875;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"40";"Cyprus";"ASDGSATR_D3";9838,61179600008;0,065691966041669;0,247755465340064;0,0613827706058716;183,648140266738;0,00664458106887799;0,0116931255083345;0,00577729722783972;2875;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"41";"Cyprus";"ASBGSEX_D2";9838,61179600008;0,511306259288038;0,499897557684133;0,249897568178561;183,648140266738;0,00920450468072235;0,000218632365332787;0,000218578939704323;2875;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"42";"Cyprus";"ASRINF0_";9838,61179600008;491,750170481059;82,5005256151551;6807,55885225711;183,648140266738;2,98381478031237;1,77293944605087;291,927792876305;2875;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"43";"Czech Republic";"ASDGAGE";120566,084754001;10,5108580054725;0,449363758001259;0,201927787005014;2522,64051633479;0,0102016234868884;0,0108313983104102;0,00971340439559627;2942;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"44";"Czech Republic";"ASRIIE0_";120566,084754001;533,928079187284;63,9900028587702;4095,05004352444;2522,64051633479;2,46109407911492;1,25340605566845;161,495361428645;2942;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"45";"Czech Republic";"ASDGSATR_D2";120566,084754001;0,522209709641507;0,499508556758666;0,249508798275125;2522,64051633479;0,0120581559367629;0,000537494086448743;0,00053695408250392;2942;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"46";"Czech Republic";"ASDGSATR_D3";120566,084754001;0,0727829109314161;0,259780904901739;0,0674861185515663;2522,64051633479;0,00618753903279297;0,0102047807404001;0,00529087053392491;2942;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"47";"Czech Republic";"ASBGSEX_D2";120566,084754001;0,515558935697606;0,499759933448939;0,249759991080888;2522,64051633479;0,0105912215977572;0,000335029333776374;0,000334857944261304;2942;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"48";"Czech Republic";"ASRINF0_";120566,084754001;537,21572914671;68,0064302500322;4625,47220343524;2522,64051633479;2,65691018343584;1,53534643192557;210,438605008373;2942;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"49";"England";"ASDGAGE";586063,333209994;10,2081661596418;0,296175002002138;0,0877196318109664;15550,4866895209;0,00564165344714712;0,002847848408334;0,00168711715528584;3120;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"50";"England";"ASRIIE0_";586063,333209994;556,769595071366;81,4147709842725;6628,50706662332;15550,4866895209;3,23114410125934;1,65904831172933;269,869907472623;3120;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"51";"England";"ASDGSATR_D2";586063,333209994;0,42915210916954;0,494955547878799;0,244980994376002;15550,4866895209;0,0120127142821848;0,00172265577442067;0,00170518832961906;3120;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"52";"England";"ASDGSATR_D3";586063,333209994;0,127738511793529;0,333798703587899;0,111421574516962;15550,4866895209;0,00856556279516187;0,00955861653441994;0,00637891858379121;3120;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"53";"England";"ASBGSEX_D2";586063,333209994;0,483189973754138;0,499717769457159;0,249717849111239;15550,4866895209;0,0105256579018051;0,00038345530487665;0,000383187833597361;3120;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"54";"England";"ASRINF0_";586063,333209994;546,097563337668;82,292507178341;6774,03426160317;15550,4866895209;3,58490693028621;2,34669139291567;384,731109201213;3120;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"55";"France";"ASDGAGE";695814,297729018;10,1236742797024;0,50360520583582;0,253618203344938;18144,0145987547;0,0109930025608948;0,00998961008635847;0,0100593033463134;3413;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"56";"France";"ASRIIE0_";695814,297729018;525,129954358505;69,9588589023741;4894,80246660906;18144,0145987547;2,42809215841708;1,5940711361902;222,635469133573;3413;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"57";"France";"ASDGSATR_D2";695814,297729018;0,387329336698916;0,487140290551599;0,237305662678696;18144,0145987547;0,0115168524870481;0,0026471872223287;0,00257987247179244;3413;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"58";"France";"ASDGSATR_D3";695814,297729018;0,0340265464438913;0,181297511893756;0,0328687878188664;18144,0145987547;0,00342692010858973;0,0088461423085253;0,00319547616924198;3413;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"59";"France";"ASBGSEX_D2";695814,297729018;0,513405758682933;0,499820612487756;0,249820644667635;18144,0145987547;0,00914158347409698;0,000250608230570892;0,000250512245751634;3413;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"60";"France";"ASRINF0_";695814,297729018;534,355609492585;70,3521054134999;4949,93303993148;18144,0145987547;2,58095722421666;1,67236325261468;238,285323919887;3413;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"61";"Germany";"ASDGAGE";864443,272179986;10,5425086635446;0,497415080468732;0,247421762277715;10742,9625434124;0,0118579848792183;0,0118413253750547;0,0118207164741793;7251;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"62";"Germany";"ASRIIE0_";864443,272179986;536,121282532211;66,0336779849754;4360,62565568672;10742,9625434124;1,85343284440635;0,931930888122941;122,62594189285;7251;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"63";"Germany";"ASDGSATR_D2";864443,272179986;0,403754503107905;0,49064965384274;0,240737082816001;10742,9625434124;0,00668191167278602;0,00131124567047772;0,00128669421477356;7251;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"64";"Germany";"ASDGSATR_D3";864443,272179986;0,0959965511510417;0,294586682842211;0,0867813137079773;10742,9625434124;0,00450659981425074;0,00617807907206233;0,0036408555875456;7251;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"65";"Germany";"ASBGSEX_D2";864443,272179986;0,499389906033207;0,499999916988735;0,249999916988742;10742,9625434124;0,00779253122151095;1,37513486919987e-05;1,37512871773543e-05;7251;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"66";"Germany";"ASRINF0_";864443,272179986;539,78154046935;67,6459468314372;4576,07847996418;10742,9625434124;1,94372663224735;0,920341690568337;123,780842384112;7251;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"67";"Greece";"ASDGAGE";94303,3604209991;9,94633850902441;0,444111783193515;0,197235275971324;2431,81044724357;0,012517550014483;0,0223692737500318;0,0199561107240418;2411;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"68";"Greece";"ASRIIE0_";94303,3604209991;530,100725881316;72,419552191347;5245,01571702685;2431,81044724357;3,55408507523393;1,56869682644174;225,696624338737;2411;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
"69";"Greece";"ASDGSATR_D2";94303,3604209991;0,329950143049955;0,470197182634639;0,221085390557552;2431,81044724357;0,01414314011082;0,00514012920645509;0,00483089998270645;2411;" ASDGSATR_d2 ASDGSATR_d3 ASBGSEX_d2 ASDGAGE ASRINF0_";"ASRIIE0_";"TOTWGT";"JRR";"HALF";"Y";"listwise";"04-MAR-26";"13h30m";75;5;"NONE"
