SGENDER;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnpv;mnpv_se;cmnpv;cmnpv_se;mnpvdiff;mnpvdiff_se;mnpvdiff_t;mnpvdiff_ci;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
GIRL;PVCIV;IDCNTRY;Finland;Colombia;51,139543017705;1,01260822413369;52,2314780879799;1,36709392324838;1,09193507027489;1,70127046955087;,641835081380774;590,334753371016;2,94143306499724;463,409194415218;3,05538664694957;-126,925558955798;4,24115739370951;-29,9271041305975;-135 to -119;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Cyprus;51,139543017705;1,01260822413369;49,6460938570089;,62447603418699;-1,49344916069608;1,18968303882046;-1,25533365775879;590,334753371016;2,94143306499724;475,079860749121;2,74149694524967;-115,254892621895;4,02092451765416;-28,663779216909;-123 to -107;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Czech Republic;51,139543017705;1,01260822413369;46,0006589954942;,971222288523621;-5,13888402221075;1,40308522524765;-3,66256014227769;590,334753371016;2,94143306499724;519,959408651506;3,03073182201158;-70,3753447195101;4,22343034189185;-16,6630769356992;-79 to -62;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Denmark;51,139543017705;1,01260822413369;52,6332744640075;,816134843356171;1,4937314463025;1,3005581486897;1,14853107322223;590,334753371016;2,94143306499724;581,442386905013;3,4355345825443;-8,89236646600273;4,52271227735271;-1,96615789833257;-18 to 0;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Dominican Republic;51,139543017705;1,01260822413369;54,491629166192;1,16760123263462;3,352086148487;1,54553164122676;2,16888872351154;590,334753371016;2,94143306499724;392,020387398534;2,79857281137366;-198,314365972483;4,06005397210665;-48,8452536185333;-206 to -190;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Estonia;51,139543017705;1,01260822413369;50,7136563589334;1,04501639499618;-,425886658771526;1,45514077717381;-,292677289683743;590,334753371016;2,94143306499724;541,989350124077;4,79571173463184;-48,3454032469386;5,62591143882879;-8,59334594449344;-59 to -37;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Finland;51,139543017705;1,01260822413369;51,139543017705;1,01260822413369;0; ; ;590,334753371016;2,94143306499724;590,334753371016;2,94143306499724;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Greece;51,139543017705;1,01260822413369;50,6425001225813;1,05467477640966;-,497042895123633;1,46209243879378;-,339953126037428;590,334753371016;2,94143306499724;491,787286167001;4,80822567024609;-98,5474672040149;5,63658252595245;-17,4835490743325;-110 to -87;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Guatemala;51,139543017705;1,01260822413369;48,6853506337294;1,37658682755837;-2,45419238397552;1,70890804591423;-1,4361172854462;590,334753371016;2,94143306499724;435,498936349142;4,17298214477371;-154,835817021874;5,10546848550251;-30,327445456092;-165 to -145;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Hong Kong, SAR;51,139543017705;1,01260822413369;49,250141625812;3,22150643908363;-1,889401391893;3,37690378196366;-,559507025928442;590,334753371016;2,94143306499724;563,968626576275;6,53289367862929;-26,3661267947406;7,16454662153395;-3,68008307957602;-40 to -12;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Indonesia;51,139543017705;1,01260822413369;52,6886023895806;1,11621390355546;1,54905937187559;1,50708622648928;1,02785052683023;590,334753371016;2,94143306499724;441,562673409338;3,88453501870953;-148,772079961678;4,87253945981351;-30,5327604196297;-158 to -139;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Ireland;51,139543017705;1,01260822413369;48,0421911662999;1,72990419786022;-3,09735185140509;2,00448096757181;-1,54521389901605;590,334753371016;2,94143306499724;545,078300131346;4,80003468978329;-45,2564532396696;5,62959692153728;-8,03902195315812;-56 to -34;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Italy;51,139543017705;1,01260822413369;48,1618132829884;,77021326711469;-2,97772973471659;1,27224364507066;-2,34053417853875;590,334753371016;2,94143306499724;540,416530629385;3,41663009597863;-49,9182227416315;4,50836885010599;-11,0723466515962;-59 to -41;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Korea, Republic of;51,139543017705;1,01260822413369;43,1767204482897;2,48768596788336;-7,96282256941526;2,68588102684891;-2,96469668232375;590,334753371016;2,94143306499724;577,455518238746;2,43158055004909;-12,8792351322702;3,81636115262119;-3,37474222622362;-20 to -5;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Latvia;51,139543017705;1,01260822413369;50,2354985262686;1,20394774495841;-,904044491436397;1,57317055279255;-,574664005648733;590,334753371016;2,94143306499724;496,694319066404;3,715562364932;-93,6404343046124;4,73892732203799;-19,7598376048405;-103 to -84;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Liechtenstein;51,139543017705;1,01260822413369;49,5390587093644;3,13402079290668;-1,60048430834059;3,29354850365902;-,485945267410668;590,334753371016;2,94143306499724;538,80595865087;6,36509431044439;-51,5287947201461;7,01187949530728;-7,34878498049373;-65 to -38;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Lithuania;51,139543017705;1,01260822413369;48,675155408733;,987516946042426;-2,46438760897198;1,41441335340987;-1,74233904327249;590,334753371016;2,94143306499724;522,985367753535;2,94524829725732;-67,3493856174811;4,16251318416605;-16,1799813328338;-76 to -59;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Luxembourg;51,139543017705;1,01260822413369;50,6559242483352;1,02285463884662;-,483618769369784;1,43930782940733;-,33600787787622;590,334753371016;2,94143306499724;479,037160132783;2,79986617326387;-111,297593238233;4,06094558742744;-27,4068171666243;-119 to -103;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Malta;51,139543017705;1,01260822413369;50,2332511962305;,954261873620468;-,9062918214745;1,39139898628281;-,651352940751885;590,334753371016;2,94143306499724;506,647569569636;7,68436219690679;-83,6871838013804;8,22808913716357;-10,1709136114475;-100 to -68;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Mexico;51,139543017705;1,01260822413369;51,9779806207073;,874350643122085;,838437603002294;1,33785816240407;,626701414666904;590,334753371016;2,94143306499724;463,20278306806;3,15773181941214;-127,131970302956;4,31547201580394;-29,4595747203038;-136 to -119;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Netherlands;51,139543017705;1,01260822413369;51,3197522245471;1,91665443759434;,180209206842162;2,16770377328944;,0831336869284028;590,334753371016;2,94143306499724;496,89304640524;6,58460240742787;-93,4417069657759;7,21172776384161;-12,956909914747;-108 to -79;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;New Zealand;51,139543017705;1,01260822413369;51,8823480814295;1,49062976796081;,742805063724558;1,80204120949386;,412202040558879;590,334753371016;2,94143306499724;532,304121563511;5,8712113633591;-58,0306318075047;6,56682201289909;-8,83694299822901;-71 to -45;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Norway;51,139543017705;1,01260822413369;50,874703870424;,932361476911954;-,264839147280958;1,37647133613912;-,19240440416566;590,334753371016;2,94143306499724;527,005052344667;3,71890352265934;-63,3297010263493;4,74154741479057;-13,3563361253758;-73 to -54;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Paraguay;51,139543017705;1,01260822413369;52,1688493128313;1,29903360904564;1,02930629512629;1,6470773306112;,624928942919963;590,334753371016;2,94143306499724;437,77401681807;4,05657727845969;-152,560736552946;5,01077316309315;-30,4465461890458;-162 to -143;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Poland;51,139543017705;1,01260822413369;50,23033249139;1,0836990848174;-,909210526314932;1,48316523759737;-,613020385906425;590,334753371016;2,94143306499724;552,743158804486;4,51916721397053;-37,5915945665298;5,39211468569477;-6,97158661447983;-48 to -27;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Russian Federation;51,139543017705;1,01260822413369;49,728075834168;1,03318874668328;-1,41146718353698;1,44667010816432;-,975666239021137;590,334753371016;2,94143306499724;516,921522959369;4,3442792172236;-73,4132304116474;5,24640737963228;-13,9930480230441;-84 to -63;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Slovak Republic;51,139543017705;1,01260822413369;50,7083426987126;1,20561302542041;-,431200318992394;1,57444535714853;-,273874426339787;590,334753371016;2,94143306499724;537,294826335975;5,3549457791511;-53,0399270350415;6,10962132815997;-8,68137715680908;-65 to -41;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Slovenia;51,139543017705;1,01260822413369;49,5584761964131;,819573643104904;-1,58106682129186;1,30271883845112;-1,21366696682739;590,334753371016;2,94143306499724;531,296244496166;2,57780211146721;-59,0385088748501;3,91114972888329;-15,0949242466631;-67 to -51;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Spain;51,139543017705;1,01260822413369;50,7082158096478;1,14847482336423;-,431327208057202;1,53113351327854;-,281704504745391;590,334753371016;2,94143306499724;514,488916821035;4,17718839883739;-75,8458365499813;5,10890706465099;-14,8458047073837;-86 to -66;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Sweden;51,139543017705;1,01260822413369;50,0956229570743;,863193794872291;-1,04392006063067;1,3305934552256;-,784552228579595;590,334753371016;2,94143306499724;548,71276955355;3,38206740709256;-41,6219838174659;4,48223252654041;-9,28599388162301;-50 to -33;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Switzerland;51,139543017705;1,01260822413369;49,2775373718363;1,32557009839516;-1,8620056458687;1,66808617923132;-1,11625266670979;590,334753371016;2,94143306499724;535,190456801028;3,00165723916451;-55,1442965699877;4,20261521642034;-13,1214240967219;-63 to -47;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Thailand;51,139543017705;1,01260822413369;52,3956173198486;1,68566236078934;1,25607430214367;1,96642645684121;,638759867054158;590,334753371016;2,94143306499724;474,366873600136;3,91533391874704;-115,96787977088;4,89712856387804;-23,6807913572612;-126 to -106;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;England;51,139543017705;1,01260822413369;52,6076680730839;2,0368007226332;1,46812505537892;2,27462801339082;,645435230172145;590,334753371016;2,94143306499724;529,105264305921;6,0685182255949;-61,2294890650948;6,74380767298686;-9,07936466076233;-74 to -48;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Finland;Belgium (Flemish);51,139543017705;1,01260822413369;48,2760378862012;1,90523910156231;-2,86350513150381;2,15761707670874;-1,32716095103949;590,334753371016;2,94143306499724;517,469553791115;5,3129978739239;-72,8651995799009;6,07288851241145;-11,9984418338955;-85 to -61;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Austria;50,6425001225813;1,05467477640966;49,9337542448289;1,4127607840101;-,708745877752455;1,76301784359421;-,402007206182074;491,787286167001;4,80822567024609;512,602686832774;4,59176200665572;20,8154006657732;6,64855716842236;3,13081472242383;8 to 34;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Bulgaria;50,6425001225813;1,05467477640966;51,7867810687655;1,64635895822538;1,14428094618411;1,95520758573705;,58524780413674;491,787286167001;4,80822567024609;479,29735037713;5,20633403680048;-12,4899357898708;7,08695620127292;-1,76238365740534;-26 to 1;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Chile;50,6425001225813;1,05467477640966;50,8290251997292;1,44848463293368;,186525077147829;1,7917719207086;,104100904245705;491,787286167001;4,80822567024609;489,83372848472;4,26115987950071;-1,95355768228137;6,42468035116767;-,304070798156723;-15 to 11;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Chinese Taipei;50,6425001225813;1,05467477640966;48,4152016024043;,566390516034132;-2,227298520177;1,1971370433865;-1,86052092572154;491,787286167001;4,80822567024609;572,547653600475;2,73105868796255;80,7603674334742;5,52971207687247;14,6048051527397;70 to 92;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Colombia;50,6425001225813;1,05467477640966;52,2314780879799;1,36709392324838;1,58897796539852;1,72663970734413;,920271877589708;491,787286167001;4,80822567024609;463,409194415218;3,05538664694957;-28,3780917517832;5,6968782379801;-4,98134075652019;-40 to -17;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Cyprus;50,6425001225813;1,05467477640966;49,6460938570089;,62447603418699;-,99640626557245;1,22568723631629;-,812936804797831;491,787286167001;4,80822567024609;475,079860749121;2,74149694524967;-16,7074254178805;5,53487484924698;-3,01857329622431;-28 to -6;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Czech Republic;50,6425001225813;1,05467477640966;46,0006589954942;,971222288523621;-4,64184112708712;1,43374042898979;-3,23757427302078;491,787286167001;4,80822567024609;519,959408651506;3,03073182201158;28,1721224845048;5,68369329511781;4,95665776137219;17 to 39;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Denmark;50,6425001225813;1,05467477640966;52,6332744640075;,816134843356171;1,99077434142613;1,33357225771038;1,49281325396204;491,787286167001;4,80822567024609;581,442386905013;3,4355345825443;89,6551007380122;5,90947814649241;15,1714074433505;78 to 101;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Dominican Republic;50,6425001225813;1,05467477640966;54,491629166192;1,16760123263462;3,84912904361063;1,57341397046189;2,44635494273684;491,787286167001;4,80822567024609;392,020387398534;2,79857281137366;-99,7668987684677;5,56336623606368;-17,9328296098401;-111 to -89;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Estonia;50,6425001225813;1,05467477640966;50,7136563589334;1,04501639499618;,0711562363521068;1,48472157315962;,0479256431902448;491,787286167001;4,80822567024609;541,989350124077;4,79571173463184;50,2020639570763;6,79101503000097;7,39242421571686;37 to 64;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Finland;50,6425001225813;1,05467477640966;51,139543017705;1,01260822413369;,497042895123633;1,46209243879378;,339953126037428;491,787286167001;4,80822567024609;590,334753371016;2,94143306499724;98,5474672040149;5,63658252595245;17,4835490743325;87 to 110;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Greece;50,6425001225813;1,05467477640966;50,6425001225813;1,05467477640966;0; ; ;491,787286167001;4,80822567024609;491,787286167001;4,80822567024609;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Guatemala;50,6425001225813;1,05467477640966;48,6853506337294;1,37658682755837;-1,95714948885189;1,73416555663004;-1,12858283995397;491,787286167001;4,80822567024609;435,498936349142;4,17298214477371;-56,2883498178588;6,36653862602071;-8,84127987346255;-69 to -44;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Hong Kong, SAR;50,6425001225813;1,05467477640966;49,250141625812;3,22150643908363;-1,39235849676936;3,38975554001347;-,410754840676159;491,787286167001;4,80822567024609;563,968626576275;6,53289367862929;72,1813404092743;8,11158023521237;8,89855469787934;56 to 88;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Indonesia;50,6425001225813;1,05467477640966;52,6886023895806;1,11621390355546;2,04610226699923;1,53566674851196;1,33238690554567;491,787286167001;4,80822567024609;441,562673409338;3,88453501870953;-50,2246127576631;6,18131429451651;-8,12523200805656;-62 to -38;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Ireland;50,6425001225813;1,05467477640966;48,0421911662999;1,72990419786022;-2,60030895628145;2,02605711118151;-1,28343319738162;491,787286167001;4,80822567024609;545,078300131346;4,80003468978329;53,2910139643453;6,79406852476014;7,84375573636514;40 to 67;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Italy;50,6425001225813;1,05467477640966;48,1618132829884;,77021326711469;-2,48068683959296;1,30597372134138;-1,89949215597158;491,787286167001;4,80822567024609;540,416530629385;3,41663009597863;48,6292444623834;5,89850788833586;8,24432981746899;37 to 60;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Korea, Republic of;50,6425001225813;1,05467477640966;43,1767204482897;2,48768596788336;-7,46577967429163;2,70202153189025;-2,76303485600605;491,787286167001;4,80822567024609;577,455518238746;2,43158055004909;85,6682320717447;5,38809967125614;15,8995262334805;75 to 96;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Latvia;50,6425001225813;1,05467477640966;50,2354985262686;1,20394774495841;-,407001596312765;1,60057147812436;-,254285173686659;491,787286167001;4,80822567024609;496,694319066404;3,715562364932;4,90703289940251;6,07654817998776;,80753624492983;-7 to 17;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Liechtenstein;50,6425001225813;1,05467477640966;49,5390587093644;3,13402079290668;-1,10344141321696;3,30672424226245;-,333696229977129;491,787286167001;4,80822567024609;538,80595865087;6,36509431044439;47,0186724838688;7,97705833480394;5,89423701199803;31 to 63;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Lithuania;50,6425001225813;1,05467477640966;48,675155408733;,987516946042426;-1,96734471384835;1,44482822602402;-1,36164609634062;491,787286167001;4,80822567024609;522,985367753535;2,94524829725732;31,1980815865338;5,6385744322932;5,53297326498988;20 to 42;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Luxembourg;50,6425001225813;1,05467477640966;50,6559242483352;1,02285463884662;,0134241257538491;1,4692074381124;,00913698461198651;491,787286167001;4,80822567024609;479,037160132783;2,79986617326387;-12,7501260342185;5,56401695577941;-2,29153256281414;-24 to -2;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Malta;50,6425001225813;1,05467477640966;50,2332511962305;,954261873620468;-,409248926350867;1,42230608781669;-,287736184114269;491,787286167001;4,80822567024609;506,647569569636;7,68436219690679;14,8602834026344;9,06468181842383;1,63936072995206;-3 to 33;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Mexico;50,6425001225813;1,05467477640966;51,9779806207073;,874350643122085;1,33548049812593;1,36997369723756;,974821999005389;491,787286167001;4,80822567024609;463,20278306806;3,15773181941214;-28,5845030989413;5,75241726053851;-4,96912894254569;-40 to -17;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Netherlands;50,6425001225813;1,05467477640966;51,3197522245471;1,91665443759434;,677252101965794;2,18767070582957;,309576802468989;491,787286167001;4,80822567024609;496,89304640524;6,58460240742787;5,10576023823902;8,15328295595819;,626221396438581;-11 to 21;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;New Zealand;50,6425001225813;1,05467477640966;51,8823480814295;1,49062976796081;1,23984795884819;1,82601094989205;,678992619908161;491,787286167001;4,80822567024609;532,304121563511;5,8712113633591;40,5168353965101;7,5888178901098;5,33901801087019;26 to 55;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
GIRL;PVCIV;IDCNTRY;Greece;Norway;50,6425001225813;1,05467477640966;50,874703870424;,932361476911954;,232203747842675;1,4077062220592;,164951851603672;491,787286167001;4,80822567024609;527,005052344667;3,71890352265934;35,2177661776656;6,07859173714287;5,79373771106711;23 to 47;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
