"";"S_SEX";"percentile";"dvar";"groupvar";"refgroup";"compgroup";"val";"val_se";"cval";"cval_se";"valdiff";"valdiff_se";"valdiff_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"280";"Boy";50;"PVCIL";"IDCNTRY";"Italy";"Germany, North-Rhine Westphalia";459,29386178569;4,27552240049325;516,664713615343;4,99032087784635;57,3708518296524;6,57140732727692;8,73037524116253;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"281";"Boy";50;"PVCIL";"IDCNTRY";"Kazakhstan";"Chile";392,053196582627;7,84865779506272;481,63585475982;6,33595185875829;89,5826581771928;10,08690810608;8,8810820159248;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"282";"Boy";50;"PVCIL";"IDCNTRY";"Kazakhstan";"Denmark";392,053196582627;7,84865779506272;551,620298148548;3,91709733510861;159,567101565921;8,77183451261558;18,1908472322902;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"283";"Boy";50;"PVCIL";"IDCNTRY";"Kazakhstan";"Finland";392,053196582627;7,84865779506272;527,151407700279;4,22919878611301;135,098211117652;8,91557914868454;15,153049382954;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"284";"Boy";50;"PVCIL";"IDCNTRY";"Kazakhstan";"France";392,053196582627;7,84865779506272;493,452942745819;3,36380470218158;101,399746163192;8,5391223939242;11,8747268730263;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"285";"Boy";50;"PVCIL";"IDCNTRY";"Kazakhstan";"Germany";392,053196582627;7,84865779506272;521,597376661421;3,56753678097327;129,544180078794;8,62141217362886;15,0258655391797;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"286";"Boy";50;"PVCIL";"IDCNTRY";"Kazakhstan";"Italy";392,053196582627;7,84865779506272;459,29386178569;4,27552240049325;67,240665203063;8,93764627746693;7,52330793987521;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"287";"Boy";50;"PVCIL";"IDCNTRY";"Kazakhstan";"Kazakhstan";392,053196582627;7,84865779506272;392,053196582627;7,84865779506272;0;11,099678300203;0;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"288";"Boy";50;"PVCIL";"IDCNTRY";"Kazakhstan";"Korea, Republic of";392,053196582627;7,84865779506272;533,25058976073;5,04995412478683;141,197393178103;9,33292375659688;15,128956033558;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"289";"Boy";50;"PVCIL";"IDCNTRY";"Kazakhstan";"Luxembourg";392,053196582627;7,84865779506272;479,867718581127;1,91627195971862;87,8145219985002;8,0792033894192;10,8692055102246;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"290";"Boy";50;"PVCIL";"IDCNTRY";"Kazakhstan";"Portugal";392,053196582627;7,84865779506272;518,022798810163;3,37510864460407;125,969602227536;8,54358165799801;14,744355151052;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"291";"Boy";50;"PVCIL";"IDCNTRY";"Kazakhstan";"United States";392,053196582627;7,84865779506272;513,839229955284;2,73157599001507;121,786033372657;8,31041133598245;14,6546336214848;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"292";"Boy";50;"PVCIL";"IDCNTRY";"Kazakhstan";"Uruguay";392,053196582627;7,84865779506272;453,535680833813;10,0676273092599;61,482484251186;12,7655218781746;4,81629226270046;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"293";"Boy";50;"PVCIL";"IDCNTRY";"Kazakhstan";"Russian Federation (Moscow)";392,053196582627;7,84865779506272;552,362997053524;4,58232840656611;160,309800470897;9,08840815597658;17,6389305717389;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"294";"Boy";50;"PVCIL";"IDCNTRY";"Kazakhstan";"Germany, North-Rhine Westphalia";392,053196582627;7,84865779506272;516,664713615343;4,99032087784635;124,611517032715;9,30079199035588;13,3979468804298;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"295";"Boy";50;"PVCIL";"IDCNTRY";"Korea, Republic of";"Chile";533,25058976073;5,04995412478683;481,63585475982;6,33595185875829;-51,6147350009104;8,1022418267387;-6,37042637144864;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"296";"Boy";50;"PVCIL";"IDCNTRY";"Korea, Republic of";"Denmark";533,25058976073;5,04995412478683;551,620298148548;3,91709733510861;18,3697083878176;6,39106315061638;2,87428053125182;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"297";"Boy";50;"PVCIL";"IDCNTRY";"Korea, Republic of";"Finland";533,25058976073;5,04995412478683;527,151407700279;4,22919878611301;-6,09918206045161;6,58696888066972;-0,925946694290665;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"298";"Boy";50;"PVCIL";"IDCNTRY";"Korea, Republic of";"France";533,25058976073;5,04995412478683;493,452942745819;3,36380470218158;-39,7976470149111;6,06771940162616;-6,55891355230521;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"299";"Boy";50;"PVCIL";"IDCNTRY";"Korea, Republic of";"Germany";533,25058976073;5,04995412478683;521,597376661421;3,56753678097327;-11,653213099309;6,18298919181076;-1,88472157039243;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"300";"Boy";50;"PVCIL";"IDCNTRY";"Korea, Republic of";"Italy";533,25058976073;5,04995412478683;459,29386178569;4,27552240049325;-73,9567279750402;6,61680651519833;-11,1771030035663;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"301";"Boy";50;"PVCIL";"IDCNTRY";"Korea, Republic of";"Kazakhstan";533,25058976073;5,04995412478683;392,053196582627;7,84865779506272;-141,197393178103;9,33292375659688;-15,128956033558;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"302";"Boy";50;"PVCIL";"IDCNTRY";"Korea, Republic of";"Korea, Republic of";533,25058976073;5,04995412478683;533,25058976073;5,04995412478683;0;7,14171361263549;0;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"303";"Boy";50;"PVCIL";"IDCNTRY";"Korea, Republic of";"Luxembourg";533,25058976073;5,04995412478683;479,867718581127;1,91627195971862;-53,382871179603;5,40130862718058;-9,88332177705392;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"304";"Boy";50;"PVCIL";"IDCNTRY";"Korea, Republic of";"Portugal";533,25058976073;5,04995412478683;518,022798810163;3,37510864460407;-15,227790950567;6,07399333431744;-2,50704768879669;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"305";"Boy";50;"PVCIL";"IDCNTRY";"Korea, Republic of";"United States";533,25058976073;5,04995412478683;513,839229955284;2,73157599001507;-19,4113598054462;5,7413886866923;-3,38095204221914;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"306";"Boy";50;"PVCIL";"IDCNTRY";"Korea, Republic of";"Uruguay";533,25058976073;5,04995412478683;453,535680833813;10,0676273092599;-79,7149089269172;11,2631770074259;-7,07747990414785;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"307";"Boy";50;"PVCIL";"IDCNTRY";"Korea, Republic of";"Russian Federation (Moscow)";533,25058976073;5,04995412478683;552,362997053524;4,58232840656611;19,1124072927934;6,81907400517653;2,80278631355001;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"308";"Boy";50;"PVCIL";"IDCNTRY";"Korea, Republic of";"Germany, North-Rhine Westphalia";533,25058976073;5,04995412478683;516,664713615343;4,99032087784635;-16,5858761453878;7,09967176187187;-2,33614689547491;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"309";"Boy";50;"PVCIL";"IDCNTRY";"Luxembourg";"Chile";479,867718581127;1,91627195971862;481,63585475982;6,33595185875829;1,76813617869259;6,61939454785001;0,267114486968734;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"310";"Boy";50;"PVCIL";"IDCNTRY";"Luxembourg";"Denmark";479,867718581127;1,91627195971862;551,620298148548;3,91709733510861;71,7525795674206;4,36070519025522;16,4543523207587;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"311";"Boy";50;"PVCIL";"IDCNTRY";"Luxembourg";"Finland";479,867718581127;1,91627195971862;527,151407700279;4,22919878611301;47,2836891191514;4,6430830916605;10,1836835968062;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"312";"Boy";50;"PVCIL";"IDCNTRY";"Luxembourg";"France";479,867718581127;1,91627195971862;493,452942745819;3,36380470218158;13,585224164692;3,87134089147711;3,50917796843991;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"313";"Boy";50;"PVCIL";"IDCNTRY";"Luxembourg";"Germany";479,867718581127;1,91627195971862;521,597376661421;3,56753678097327;41,729658080294;4,04961935337149;10,3045877745404;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"314";"Boy";50;"PVCIL";"IDCNTRY";"Luxembourg";"Italy";479,867718581127;1,91627195971862;459,29386178569;4,27552240049325;-20,5738567954372;4,68531642695809;-4,39113496733339;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"315";"Boy";50;"PVCIL";"IDCNTRY";"Luxembourg";"Kazakhstan";479,867718581127;1,91627195971862;392,053196582627;7,84865779506272;-87,8145219985002;8,0792033894192;-10,8692055102246;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"316";"Boy";50;"PVCIL";"IDCNTRY";"Luxembourg";"Korea, Republic of";479,867718581127;1,91627195971862;533,25058976073;5,04995412478683;53,382871179603;5,40130862718058;9,88332177705392;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"317";"Boy";50;"PVCIL";"IDCNTRY";"Luxembourg";"Luxembourg";479,867718581127;1,91627195971862;479,867718581127;1,91627195971862;0;2,71001779462934;0;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"318";"Boy";50;"PVCIL";"IDCNTRY";"Luxembourg";"Portugal";479,867718581127;1,91627195971862;518,022798810163;3,37510864460407;38,155080229036;3,88116691041302;9,83082694193527;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"319";"Boy";50;"PVCIL";"IDCNTRY";"Luxembourg";"United States";479,867718581127;1,91627195971862;513,839229955284;2,73157599001507;33,9715113741568;3,33670580255896;10,1811527249731;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"320";"Boy";50;"PVCIL";"IDCNTRY";"Luxembourg";"Uruguay";479,867718581127;1,91627195971862;453,535680833813;10,0676273092599;-26,3320377473142;10,2483763524648;-2,56938629512577;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"321";"Boy";50;"PVCIL";"IDCNTRY";"Luxembourg";"Russian Federation (Moscow)";479,867718581127;1,91627195971862;552,362997053524;4,58232840656611;72,4952784723964;4,96687344807843;14,5957571156646;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"322";"Boy";50;"PVCIL";"IDCNTRY";"Luxembourg";"Germany, North-Rhine Westphalia";479,867718581127;1,91627195971862;516,664713615343;4,99032087784635;36,7969950342152;5,345596382769;6,88360893703585;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"323";"Boy";50;"PVCIL";"IDCNTRY";"Portugal";"Chile";518,022798810163;3,37510864460407;481,63585475982;6,33595185875829;-36,3869440503434;7,17883307504665;-5,06864328365888;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"324";"Boy";50;"PVCIL";"IDCNTRY";"Portugal";"Denmark";518,022798810163;3,37510864460407;551,620298148548;3,91709733510861;33,5974993383846;5,17059086522963;6,49780657841558;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"325";"Boy";50;"PVCIL";"IDCNTRY";"Portugal";"Finland";518,022798810163;3,37510864460407;527,151407700279;4,22919878611301;9,12860889011542;5,41086691162709;1,68708804692636;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"326";"Boy";50;"PVCIL";"IDCNTRY";"Portugal";"France";518,022798810163;3,37510864460407;493,452942745819;3,36380470218158;-24,569856064344;4,76513802919706;-5,15616880640163;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"327";"Boy";50;"PVCIL";"IDCNTRY";"Portugal";"Germany";518,022798810163;3,37510864460407;521,597376661421;3,56753678097327;3,574577851258;4,91107697419601;0,727860277906395;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"328";"Boy";50;"PVCIL";"IDCNTRY";"Portugal";"Italy";518,022798810163;3,37510864460407;459,29386178569;4,27552240049325;-58,7289370244732;5,44715064598003;-10,7815885480999;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"329";"Boy";50;"PVCIL";"IDCNTRY";"Portugal";"Kazakhstan";518,022798810163;3,37510864460407;392,053196582627;7,84865779506272;-125,969602227536;8,54358165799801;-14,744355151052;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"330";"Boy";50;"PVCIL";"IDCNTRY";"Portugal";"Korea, Republic of";518,022798810163;3,37510864460407;533,25058976073;5,04995412478683;15,227790950567;6,07399333431744;2,50704768879669;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"331";"Boy";50;"PVCIL";"IDCNTRY";"Portugal";"Luxembourg";518,022798810163;3,37510864460407;479,867718581127;1,91627195971862;-38,155080229036;3,88116691041302;-9,83082694193527;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"332";"Boy";50;"PVCIL";"IDCNTRY";"Portugal";"Portugal";518,022798810163;3,37510864460407;518,022798810163;3,37510864460407;0;4,77312441968175;0;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"333";"Boy";50;"PVCIL";"IDCNTRY";"Portugal";"United States";518,022798810163;3,37510864460407;513,839229955284;2,73157599001507;-4,18356885487917;4,34198868631736;-0,963514453195742;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"334";"Boy";50;"PVCIL";"IDCNTRY";"Portugal";"Uruguay";518,022798810163;3,37510864460407;453,535680833813;10,0676273092599;-64,4871179763502;10,6183086224237;-6,07320056983148;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"335";"Boy";50;"PVCIL";"IDCNTRY";"Portugal";"Russian Federation (Moscow)";518,022798810163;3,37510864460407;552,362997053524;4,58232840656611;34,3401982433604;5,69114153650248;6,0339736805183;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"336";"Boy";50;"PVCIL";"IDCNTRY";"Portugal";"Germany, North-Rhine Westphalia";518,022798810163;3,37510864460407;516,664713615343;4,99032087784635;-1,35808519482077;6,02450502753134;-0,225426850606726;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"337";"Boy";50;"PVCIL";"IDCNTRY";"United States";"Chile";513,839229955284;2,73157599001507;481,63585475982;6,33595185875829;-32,2033751954642;6,89969516324666;-4,66736202593491;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"338";"Boy";50;"PVCIL";"IDCNTRY";"United States";"Denmark";513,839229955284;2,73157599001507;551,620298148548;3,91709733510861;37,7810681932638;4,77547473262521;7,91147902744624;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"339";"Boy";50;"PVCIL";"IDCNTRY";"United States";"Finland";513,839229955284;2,73157599001507;527,151407700279;4,22919878611301;13,3121777449946;5,03464296268232;2,64411554973547;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"340";"Boy";50;"PVCIL";"IDCNTRY";"United States";"France";513,839229955284;2,73157599001507;493,452942745819;3,36380470218158;-20,3862872094648;4,33320775680624;-4,70466415496552;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"341";"Boy";50;"PVCIL";"IDCNTRY";"United States";"Germany";513,839229955284;2,73157599001507;521,597376661421;3,56753678097327;7,75814670613718;4,49319775581088;1,72664261129034;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"342";"Boy";50;"PVCIL";"IDCNTRY";"United States";"Italy";513,839229955284;2,73157599001507;459,29386178569;4,27552240049325;-54,545368169594;5,07361795825685;-10,7507834879105;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"343";"Boy";50;"PVCIL";"IDCNTRY";"United States";"Kazakhstan";513,839229955284;2,73157599001507;392,053196582627;7,84865779506272;-121,786033372657;8,31041133598245;-14,6546336214848;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"344";"Boy";50;"PVCIL";"IDCNTRY";"United States";"Korea, Republic of";513,839229955284;2,73157599001507;533,25058976073;5,04995412478683;19,4113598054462;5,7413886866923;3,38095204221914;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"345";"Boy";50;"PVCIL";"IDCNTRY";"United States";"Luxembourg";513,839229955284;2,73157599001507;479,867718581127;1,91627195971862;-33,9715113741568;3,33670580255896;-10,1811527249731;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"346";"Boy";50;"PVCIL";"IDCNTRY";"United States";"Portugal";513,839229955284;2,73157599001507;518,022798810163;3,37510864460407;4,18356885487917;4,34198868631736;0,963514453195742;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"347";"Boy";50;"PVCIL";"IDCNTRY";"United States";"United States";513,839229955284;2,73157599001507;513,839229955284;2,73157599001507;0;3,86303181173203;0;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"348";"Boy";50;"PVCIL";"IDCNTRY";"United States";"Uruguay";513,839229955284;2,73157599001507;453,535680833813;10,0676273092599;-60,303549121471;10,4316167024763;-5,78084402843862;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"349";"Boy";50;"PVCIL";"IDCNTRY";"United States";"Russian Federation (Moscow)";513,839229955284;2,73157599001507;552,362997053524;4,58232840656611;38,5237670982396;5,33472033145596;7,22132833676132;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"350";"Boy";50;"PVCIL";"IDCNTRY";"United States";"Germany, North-Rhine Westphalia";513,839229955284;2,73157599001507;516,664713615343;4,99032087784635;2,8254836600584;5,68900780919626;0,496656667528389;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"351";"Boy";50;"PVCIL";"IDCNTRY";"Uruguay";"Chile";453,535680833813;10,0676273092599;481,63585475982;6,33595185875829;28,1001739260068;11,8954363347739;2,36226508512862;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"352";"Boy";50;"PVCIL";"IDCNTRY";"Uruguay";"Denmark";453,535680833813;10,0676273092599;551,620298148548;3,91709733510861;98,0846173147348;10,8028131137622;9,0795440300435;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"353";"Boy";50;"PVCIL";"IDCNTRY";"Uruguay";"Finland";453,535680833813;10,0676273092599;527,151407700279;4,22919878611301;73,6157268664656;10,9198554024592;6,74145619637851;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"354";"Boy";50;"PVCIL";"IDCNTRY";"Uruguay";"France";453,535680833813;10,0676273092599;493,452942745819;3,36380470218158;39,9172619120062;10,6147209908021;3,76055686688282;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"355";"Boy";50;"PVCIL";"IDCNTRY";"Uruguay";"Germany";453,535680833813;10,0676273092599;521,597376661421;3,56753678097327;68,0616958276082;10,6810317068041;6,37220239541572;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"356";"Boy";50;"PVCIL";"IDCNTRY";"Uruguay";"Italy";453,535680833813;10,0676273092599;459,29386178569;4,27552240049325;5,758180951877;10,9378796590233;0,526443984701068;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"357";"Boy";50;"PVCIL";"IDCNTRY";"Uruguay";"Kazakhstan";453,535680833813;10,0676273092599;392,053196582627;7,84865779506272;-61,482484251186;12,7655218781746;-4,81629226270046;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"358";"Boy";50;"PVCIL";"IDCNTRY";"Uruguay";"Korea, Republic of";453,535680833813;10,0676273092599;533,25058976073;5,04995412478683;79,7149089269172;11,2631770074259;7,07747990414785;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"359";"Boy";50;"PVCIL";"IDCNTRY";"Uruguay";"Luxembourg";453,535680833813;10,0676273092599;479,867718581127;1,91627195971862;26,3320377473142;10,2483763524648;2,56938629512577;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"360";"Boy";50;"PVCIL";"IDCNTRY";"Uruguay";"Portugal";453,535680833813;10,0676273092599;518,022798810163;3,37510864460407;64,4871179763502;10,6183086224237;6,07320056983148;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"361";"Boy";50;"PVCIL";"IDCNTRY";"Uruguay";"United States";453,535680833813;10,0676273092599;513,839229955284;2,73157599001507;60,303549121471;10,4316167024763;5,78084402843862;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"362";"Boy";50;"PVCIL";"IDCNTRY";"Uruguay";"Uruguay";453,535680833813;10,0676273092599;453,535680833813;10,0676273092599;0;14,2377750816732;0;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"363";"Boy";50;"PVCIL";"IDCNTRY";"Uruguay";"Russian Federation (Moscow)";453,535680833813;10,0676273092599;552,362997053524;4,58232840656611;98,8273162197106;11,0614128059565;8,93442076101639;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"364";"Boy";50;"PVCIL";"IDCNTRY";"Uruguay";"Germany, North-Rhine Westphalia";453,535680833813;10,0676273092599;516,664713615343;4,99032087784635;63,1290327815294;11,2365662950043;5,61817828722252;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"365";"Boy";50;"PVCIL";"IDCNTRY";"Russian Federation (Moscow)";"Chile";552,362997053524;4,58232840656611;481,63585475982;6,33595185875829;-70,7271422937038;7,8193362622492;-9,04515932319804;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"366";"Boy";50;"PVCIL";"IDCNTRY";"Russian Federation (Moscow)";"Denmark";552,362997053524;4,58232840656611;551,620298148548;3,91709733510861;-0,742698904975828;6,02838163675274;-0,123200379426524;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"367";"Boy";50;"PVCIL";"IDCNTRY";"Russian Federation (Moscow)";"Finland";552,362997053524;4,58232840656611;527,151407700279;4,22919878611301;-25,211589353245;6,23569210257229;-4,04311004112037;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"368";"Boy";50;"PVCIL";"IDCNTRY";"Russian Federation (Moscow)";"France";552,362997053524;4,58232840656611;493,452942745819;3,36380470218158;-58,9100543077045;5,68444506526729;-10,3633782420825;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"369";"Boy";50;"PVCIL";"IDCNTRY";"Russian Federation (Moscow)";"Germany";552,362997053524;4,58232840656611;521,597376661421;3,56753678097327;-30,7656203921024;5,80732746702128;-5,29772439505342;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"370";"Boy";50;"PVCIL";"IDCNTRY";"Russian Federation (Moscow)";"Italy";552,362997053524;4,58232840656611;459,29386178569;4,27552240049325;-93,0691352678336;6,26720236012387;-14,8501883168799;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"371";"Boy";50;"PVCIL";"IDCNTRY";"Russian Federation (Moscow)";"Kazakhstan";552,362997053524;4,58232840656611;392,053196582627;7,84865779506272;-160,309800470897;9,08840815597658;-17,6389305717389;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"372";"Boy";50;"PVCIL";"IDCNTRY";"Russian Federation (Moscow)";"Korea, Republic of";552,362997053524;4,58232840656611;533,25058976073;5,04995412478683;-19,1124072927934;6,81907400517653;-2,80278631355001;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"373";"Boy";50;"PVCIL";"IDCNTRY";"Russian Federation (Moscow)";"Luxembourg";552,362997053524;4,58232840656611;479,867718581127;1,91627195971862;-72,4952784723964;4,96687344807843;-14,5957571156646;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"374";"Boy";50;"PVCIL";"IDCNTRY";"Russian Federation (Moscow)";"Portugal";552,362997053524;4,58232840656611;518,022798810163;3,37510864460407;-34,3401982433604;5,69114153650248;-6,0339736805183;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"375";"Boy";50;"PVCIL";"IDCNTRY";"Russian Federation (Moscow)";"United States";552,362997053524;4,58232840656611;513,839229955284;2,73157599001507;-38,5237670982396;5,33472033145596;-7,22132833676132;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
"376";"Boy";50;"PVCIL";"IDCNTRY";"Russian Federation (Moscow)";"Uruguay";552,362997053524;4,58232840656611;453,535680833813;10,0676273092599;-98,8273162197106;11,0614128059565;-8,93442076101639;"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h21m";75;5;"NONE"
