"";"IDCNTRY";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnx";"mnx_se";"cmnx";"cmnx_se";"mnxdiff";"mnxdiff_se";"mnxdiff_t";"weight";"method";"jk2type";"date";"time";"reps";"selcrit"
"66";"Korea, Republic of";"BSDGSLM";"BSBG01";"Girl";"Boy";47,4150705937311;0,547594236563721;52,5849294062689;0,547594236563722;5,16985881253777;1,09518847312744;4,72051974558736;2,56370642396627;0,0143649479608093;2,44701862628976;0,0162777084711153;-0,116687797676506;0,0212799629710548;-5,48345868060137;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"67";"Korea, Republic of";"BSDGSLM";"BSBG01";"Boy";"Girl";52,5849294062689;0,547594236563722;47,4150705937311;0,547594236563721;-5,16985881253777;1,09518847312744;-4,72051974558736;2,44701862628976;0,0162777084711153;2,56370642396627;0,0143649479608093;0,116687797676506;0,0212799629710548;5,48345868060137;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"68";"Korea, Republic of";"BSDGSLM";"BSBG01";"Boy";"Boy";52,5849294062689;0,547594236563722;52,5849294062689;0,547594236563722;0;NA;NA;2,44701862628976;0,0162777084711153;2,44701862628976;0,0162777084711153;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"69";"Kuwait";"BSDGSLM";"BSBG01";"Girl";"Girl";51,1376221200505;2,64430132110286;51,1376221200505;2,64430132110286;0;NA;NA;2,23803787229784;0,033285182385383;2,23803787229784;0,033285182385383;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"70";"Kuwait";"BSDGSLM";"BSBG01";"Girl";"Boy";51,1376221200505;2,64430132110286;48,8623778799495;2,64430132110285;-2,27524424010107;5,28860264220571;-0,430216522970259;2,23803787229784;0,033285182385383;1,95334329676339;0,0263436152711264;-0,284694575534447;0,0423403999953222;-6,72394629162456;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"71";"Kuwait";"BSDGSLM";"BSBG01";"Boy";"Girl";48,8623778799495;2,64430132110285;51,1376221200505;2,64430132110286;2,27524424010107;5,28860264220571;0,430216522970259;1,95334329676339;0,0263436152711264;2,23803787229784;0,033285182385383;0,284694575534447;0,0423403999953222;6,72394629162456;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"72";"Kuwait";"BSDGSLM";"BSBG01";"Boy";"Boy";48,8623778799495;2,64430132110285;48,8623778799495;2,64430132110285;0;NA;NA;1,95334329676339;0,0263436152711264;1,95334329676339;0,0263436152711264;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"73";"Lebanon";"BSDGSLM";"BSBG01";"Girl";"Girl";53,7229031224758;1,62203431572831;53,7229031224758;1,62203431572831;0;NA;NA;1,96477208322601;0,0260158345109746;1,96477208322601;0,0260158345109746;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"74";"Lebanon";"BSDGSLM";"BSBG01";"Girl";"Boy";53,7229031224758;1,62203431572831;46,2770968775242;1,62203431572831;-7,44580624495159;3,24406863145662;-2,29520614106378;1,96477208322601;0,0260158345109746;1,86697984248626;0,0282640038193697;-0,0977922407397549;0,0338502137192038;-2,88896966946698;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"75";"Lebanon";"BSDGSLM";"BSBG01";"Boy";"Girl";46,2770968775242;1,62203431572831;53,7229031224758;1,62203431572831;7,44580624495159;3,24406863145662;2,29520614106378;1,86697984248626;0,0282640038193697;1,96477208322601;0,0260158345109746;0,0977922407397549;0,0338502137192038;2,88896966946698;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"76";"Lebanon";"BSDGSLM";"BSBG01";"Boy";"Boy";46,2770968775242;1,62203431572831;46,2770968775242;1,62203431572831;0;NA;NA;1,86697984248626;0,0282640038193697;1,86697984248626;0,0282640038193697;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"77";"Lithuania";"BSDGSLM";"BSBG01";"Girl";"Girl";49,7718106586018;0,819977329267301;49,7718106586018;0,819977329267301;0;NA;NA;2,31076597569166;0,0282494850337146;2,31076597569166;0,0282494850337146;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"78";"Lithuania";"BSDGSLM";"BSBG01";"Girl";"Boy";49,7718106586018;0,819977329267301;50,2281893413982;0,819977329267302;0,456378682796327;1,6399546585346;0,278287378508457;2,31076597569166;0,0282494850337146;2,25610388479267;0,0235958354359326;-0,0546620908989954;0,0318518406005324;-1,71613601815155;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"79";"Lithuania";"BSDGSLM";"BSBG01";"Boy";"Girl";50,2281893413982;0,819977329267302;49,7718106586018;0,819977329267301;-0,456378682796327;1,6399546585346;-0,278287378508457;2,25610388479267;0,0235958354359326;2,31076597569166;0,0282494850337146;0,0546620908989954;0,0318518406005324;1,71613601815155;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"80";"Lithuania";"BSDGSLM";"BSBG01";"Boy";"Boy";50,2281893413982;0,819977329267302;50,2281893413982;0,819977329267302;0;NA;NA;2,25610388479267;0,0235958354359326;2,25610388479267;0,0235958354359326;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"81";"Malaysia";"BSDGSLM";"BSBG01";"Girl";"Girl";49,775358503078;1,80477181344175;49,775358503078;1,80477181344175;0;NA;NA;1,81556272624631;0,0201488781135394;1,81556272624631;0,0201488781135394;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"82";"Malaysia";"BSDGSLM";"BSBG01";"Girl";"Boy";49,775358503078;1,80477181344175;50,224641496922;1,80477181344175;0,449282993843951;3,60954362688349;0,124470858448071;1,81556272624631;0,0201488781135394;1,93519999170887;0,0202155212559085;0,11963726546256;0,0225909901106812;5,29579557497988;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"83";"Malaysia";"BSDGSLM";"BSBG01";"Boy";"Girl";50,224641496922;1,80477181344175;49,775358503078;1,80477181344175;-0,449282993843951;3,60954362688349;-0,124470858448071;1,93519999170887;0,0202155212559085;1,81556272624631;0,0201488781135394;-0,11963726546256;0,0225909901106812;-5,29579557497988;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"84";"Malaysia";"BSDGSLM";"BSBG01";"Boy";"Boy";50,224641496922;1,80477181344175;50,224641496922;1,80477181344175;0;NA;NA;1,93519999170887;0,0202155212559085;1,93519999170887;0,0202155212559085;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"85";"Malta";"BSDGSLM";"BSBG01";"Girl";"Girl";49,2553401825197;0,327647999625625;49,2553401825197;0,327647999625625;0;NA;NA;2,40398843705803;0,0168835267228863;2,40398843705803;0,0168835267228863;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"86";"Malta";"BSDGSLM";"BSBG01";"Girl";"Boy";49,2553401825197;0,327647999625625;50,7446598174803;0,32764799962563;1,48931963496057;0,655295999251254;2,2727433658412;2,40398843705803;0,0168835267228863;2,24058892068564;0,0174807005383482;-0,163399516372395;0,0251975270818249;-6,48474415135188;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"87";"Malta";"BSDGSLM";"BSBG01";"Boy";"Girl";50,7446598174803;0,32764799962563;49,2553401825197;0,327647999625625;-1,48931963496057;0,655295999251254;-2,2727433658412;2,24058892068564;0,0174807005383482;2,40398843705803;0,0168835267228863;0,163399516372395;0,0251975270818249;6,48474415135188;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"88";"Malta";"BSDGSLM";"BSBG01";"Boy";"Boy";50,7446598174803;0,32764799962563;50,7446598174803;0,32764799962563;0;NA;NA;2,24058892068564;0,0174807005383482;2,24058892068564;0,0174807005383482;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"89";"Morocco";"BSDGSLM";"BSBG01";"Girl";"Girl";46,333634997189;0,761291964831629;46,333634997189;0,761291964831629;0;NA;NA;1,73183880204478;0,0182198071300456;1,73183880204478;0,0182198071300456;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"90";"Morocco";"BSDGSLM";"BSBG01";"Girl";"Boy";46,333634997189;0,761291964831629;53,666365002811;0,761291964831626;7,33273000562205;1,52258392966325;4,81597753842299;1,73183880204478;0,0182198071300456;1,69605242792828;0,0147124493541025;-0,035786374116507;0,0188811043927171;-1,89535386130859;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"91";"Morocco";"BSDGSLM";"BSBG01";"Boy";"Girl";53,666365002811;0,761291964831626;46,333634997189;0,761291964831629;-7,33273000562205;1,52258392966325;-4,81597753842299;1,69605242792828;0,0147124493541025;1,73183880204478;0,0182198071300456;0,035786374116507;0,0188811043927171;1,89535386130859;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"92";"Morocco";"BSDGSLM";"BSBG01";"Boy";"Boy";53,666365002811;0,761291964831626;53,666365002811;0,761291964831626;0;NA;NA;1,69605242792828;0,0147124493541025;1,69605242792828;0,0147124493541025;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"93";"Oman";"BSDGSLM";"BSBG01";"Girl";"Girl";48,2487439944306;1,7056391133253;48,2487439944306;1,7056391133253;0;NA;NA;1,71530397913753;0,0230835465617952;1,71530397913753;0,0230835465617952;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"94";"Oman";"BSDGSLM";"BSBG01";"Girl";"Boy";48,2487439944306;1,7056391133253;51,7512560055694;1,7056391133253;3,50251201113871;3,4112782266506;1,02674475033298;1,71530397913753;0,0230835465617952;1,83755103323729;0,0203943827367387;0,122247054099755;0,0297631291990323;4,10733203764508;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"95";"Oman";"BSDGSLM";"BSBG01";"Boy";"Girl";51,7512560055694;1,7056391133253;48,2487439944306;1,7056391133253;-3,50251201113871;3,4112782266506;-1,02674475033298;1,83755103323729;0,0203943827367387;1,71530397913753;0,0230835465617952;-0,122247054099755;0,0297631291990323;-4,10733203764508;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"96";"Oman";"BSDGSLM";"BSBG01";"Boy";"Boy";51,7512560055694;1,7056391133253;51,7512560055694;1,7056391133253;0;NA;NA;1,83755103323729;0,0203943827367387;1,83755103323729;0,0203943827367387;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"97";"New Zealand";"BSDGSLM";"BSBG01";"Girl";"Girl";51,7245514617511;1,99734586758129;51,7245514617511;1,99734586758129;0;NA;NA;2,39808362581547;0,0209024650811244;2,39808362581547;0,0209024650811244;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"98";"New Zealand";"BSDGSLM";"BSBG01";"Girl";"Boy";51,7245514617511;1,99734586758129;48,2754485382489;1,99734586758129;-3,44910292350215;3,99469173516258;-0,863421548436898;2,39808362581547;0,0209024650811244;2,24916924797886;0,0211751719281774;-0,148914377836611;0,0276556269518059;-5,38459598461163;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"99";"New Zealand";"BSDGSLM";"BSBG01";"Boy";"Girl";48,2754485382489;1,99734586758129;51,7245514617511;1,99734586758129;3,44910292350215;3,99469173516258;0,863421548436898;2,24916924797886;0,0211751719281774;2,39808362581547;0,0209024650811244;0,148914377836611;0,0276556269518059;5,38459598461163;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"100";"New Zealand";"BSDGSLM";"BSBG01";"Boy";"Boy";48,2754485382489;1,99734586758129;48,2754485382489;1,99734586758129;0;NA;NA;2,24916924797886;0,0211751719281774;2,24916924797886;0,0211751719281774;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"101";"Norway";"BSDGSLM";"BSBG01";"Girl";"Girl";50,044967142947;0,702313231665848;50,044967142947;0,702313231665848;0;NA;NA;2,45225596683026;0,0224252685362083;2,45225596683026;0,0224252685362083;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"102";"Norway";"BSDGSLM";"BSBG01";"Girl";"Boy";50,044967142947;0,702313231665848;49,955032857053;0,702313231665848;-0,0899342858940315;1,4046264633317;-0,0640271903184227;2,45225596683026;0,0224252685362083;2,34043191094493;0,0222606607243065;-0,111824055885335;0,0275766558487657;-4,05502597916852;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"103";"Norway";"BSDGSLM";"BSBG01";"Boy";"Girl";49,955032857053;0,702313231665848;50,044967142947;0,702313231665848;0,0899342858940315;1,4046264633317;0,0640271903184227;2,34043191094493;0,0222606607243065;2,45225596683026;0,0224252685362083;0,111824055885335;0,0275766558487657;4,05502597916852;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"104";"Norway";"BSDGSLM";"BSBG01";"Boy";"Boy";49,955032857053;0,702313231665848;49,955032857053;0,702313231665848;0;NA;NA;2,34043191094493;0,0222606607243065;2,34043191094493;0,0222606607243065;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"105";"Qatar";"BSDGSLM";"BSBG01";"Girl";"Girl";50,712864704194;3,06446707074566;50,712864704194;3,06446707074566;0;NA;NA;2,26159680799503;0,0238014563892782;2,26159680799503;0,0238014563892782;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"106";"Qatar";"BSDGSLM";"BSBG01";"Girl";"Boy";50,712864704194;3,06446707074566;49,287135295806;3,06446707074565;-1,42572940838793;6,12893414149131;-0,232622732676487;2,26159680799503;0,0238014563892782;2,09519551136386;0,0202214702100398;-0,166401296631171;0,0325798648102566;-5,1074888616108;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"107";"Qatar";"BSDGSLM";"BSBG01";"Boy";"Girl";49,287135295806;3,06446707074565;50,712864704194;3,06446707074566;1,42572940838793;6,12893414149131;0,232622732676487;2,09519551136386;0,0202214702100398;2,26159680799503;0,0238014563892782;0,166401296631171;0,0325798648102566;5,1074888616108;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"108";"Qatar";"BSDGSLM";"BSBG01";"Boy";"Boy";49,287135295806;3,06446707074565;49,287135295806;3,06446707074565;0;NA;NA;2,09519551136386;0,0202214702100398;2,09519551136386;0,0202214702100398;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"109";"Russian Federation";"BSDGSLM";"BSBG01";"Girl";"Girl";48,7174336362092;0,939458984837853;48,7174336362092;0,939458984837853;0;NA;NA;2,19126059718232;0,0214929419327953;2,19126059718232;0,0214929419327953;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"110";"Russian Federation";"BSDGSLM";"BSBG01";"Girl";"Boy";48,7174336362092;0,939458984837853;51,2825663637908;0,939458984837852;2,56513272758166;1,8789179696757;1,36521805048487;2,19126059718232;0,0214929419327953;2,09688482095652;0,0235833122871899;-0,0943757762257946;0,0228153666781872;-4,13650052427268;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"111";"Russian Federation";"BSDGSLM";"BSBG01";"Boy";"Girl";51,2825663637908;0,939458984837852;48,7174336362092;0,939458984837853;-2,56513272758166;1,8789179696757;-1,36521805048487;2,09688482095652;0,0235833122871899;2,19126059718232;0,0214929419327953;0,0943757762257946;0,0228153666781872;4,13650052427268;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"112";"Russian Federation";"BSDGSLM";"BSBG01";"Boy";"Boy";51,2825663637908;0,939458984837852;51,2825663637908;0,939458984837852;0;NA;NA;2,09688482095652;0,0235833122871899;2,09688482095652;0,0235833122871899;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"113";"Saudi Arabia";"BSDGSLM";"BSBG01";"Girl";"Girl";51,8923519565511;1,58808641990757;51,8923519565511;1,58808641990757;0;NA;NA;2,19617962109408;0,0418207360040324;2,19617962109408;0,0418207360040324;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"114";"Saudi Arabia";"BSDGSLM";"BSBG01";"Girl";"Boy";51,8923519565511;1,58808641990757;48,1076480434489;1,58808641990758;-3,78470391310221;3,17617283981514;-1,19159255619177;2,19617962109408;0,0418207360040324;2,22006612838927;0,0319723645673345;0,0238865072951948;0,0526422459242148;0,453751675594967;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"115";"Saudi Arabia";"BSDGSLM";"BSBG01";"Boy";"Girl";48,1076480434489;1,58808641990758;51,8923519565511;1,58808641990757;3,78470391310221;3,17617283981514;1,19159255619177;2,22006612838927;0,0319723645673345;2,19617962109408;0,0418207360040324;-0,0238865072951948;0,0526422459242148;-0,453751675594967;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"116";"Saudi Arabia";"BSDGSLM";"BSBG01";"Boy";"Boy";48,1076480434489;1,58808641990758;48,1076480434489;1,58808641990758;0;NA;NA;2,22006612838927;0,0319723645673345;2,22006612838927;0,0319723645673345;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"117";"Singapore";"BSDGSLM";"BSBG01";"Girl";"Girl";48,5195480611973;0,590812191193036;48,5195480611973;0,590812191193036;0;NA;NA;2,13069571358461;0,0158329995460988;2,13069571358461;0,0158329995460988;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"118";"Singapore";"BSDGSLM";"BSBG01";"Girl";"Boy";48,5195480611973;0,590812191193036;51,4804519388027;0,590812191193036;2,96090387760532;1,18162438238607;2,50579111411557;2,13069571358461;0,0158329995460988;2,05188313829102;0,0180728648463945;-0,0788125752935898;0,0222198181813689;-3,54694960374038;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"119";"Singapore";"BSDGSLM";"BSBG01";"Boy";"Girl";51,4804519388027;0,590812191193036;48,5195480611973;0,590812191193036;-2,96090387760532;1,18162438238607;-2,50579111411557;2,05188313829102;0,0180728648463945;2,13069571358461;0,0158329995460988;0,0788125752935898;0,0222198181813689;3,54694960374038;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"120";"Singapore";"BSDGSLM";"BSBG01";"Boy";"Boy";51,4804519388027;0,590812191193036;51,4804519388027;0,590812191193036;0;NA;NA;2,05188313829102;0,0180728648463945;2,05188313829102;0,0180728648463945;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"121";"Slovenia";"BSDGSLM";"BSBG01";"Girl";"Girl";48,4524873166596;0,738197917686465;48,4524873166596;0,738197917686465;0;NA;NA;2,64238705351127;0,0182172797508207;2,64238705351127;0,0182172797508207;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"122";"Slovenia";"BSDGSLM";"BSBG01";"Girl";"Boy";48,4524873166596;0,738197917686465;51,5475126833404;0,738197917686453;3,09502536668079;1,47639583537292;2,0963384564811;2,64238705351127;0,0182172797508207;2,58939744545958;0,0168615423060281;-0,0529896080516856;0,0208654959690274;-2,53958056546286;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"123";"Slovenia";"BSDGSLM";"BSBG01";"Boy";"Girl";51,5475126833404;0,738197917686453;48,4524873166596;0,738197917686465;-3,09502536668079;1,47639583537292;-2,0963384564811;2,58939744545958;0,0168615423060281;2,64238705351127;0,0182172797508207;0,0529896080516856;0,0208654959690274;2,53958056546286;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"124";"Slovenia";"BSDGSLM";"BSBG01";"Boy";"Boy";51,5475126833404;0,738197917686453;51,5475126833404;0,738197917686453;0;NA;NA;2,58939744545958;0,0168615423060281;2,58939744545958;0,0168615423060281;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"125";"South Africa";"BSDGSLM";"BSBG01";"Girl";"Girl";51,4247997812033;1,13839638689514;51,4247997812033;1,13839638689514;0;NA;NA;1,82838519826711;0,0236244570370331;1,82838519826711;0,0236244570370331;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"126";"South Africa";"BSDGSLM";"BSBG01";"Girl";"Boy";51,4247997812033;1,13839638689514;48,5752002187967;1,13839638689513;-2,8495995624066;2,27679277379027;-1,25158494668918;1,82838519826711;0,0236244570370331;1,77245819314075;0,021513779245926;-0,0559270051263658;0,0190990309992476;-2,92826401132963;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"127";"South Africa";"BSDGSLM";"BSBG01";"Boy";"Girl";48,5752002187967;1,13839638689513;51,4247997812033;1,13839638689514;2,8495995624066;2,27679277379027;1,25158494668918;1,77245819314075;0,021513779245926;1,82838519826711;0,0236244570370331;0,0559270051263658;0,0190990309992476;2,92826401132963;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"128";"South Africa";"BSDGSLM";"BSBG01";"Boy";"Boy";48,5752002187967;1,13839638689513;48,5752002187967;1,13839638689513;0;NA;NA;1,77245819314075;0,021513779245926;1,77245819314075;0,021513779245926;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"129";"Sweden";"BSDGSLM";"BSBG01";"Girl";"Girl";48,1225140179502;0,963690035834178;48,1225140179502;0,963690035834178;0;NA;NA;2,46104729837711;0,0236463774298303;2,46104729837711;0,0236463774298303;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"130";"Sweden";"BSDGSLM";"BSBG01";"Girl";"Boy";48,1225140179502;0,963690035834178;51,8774859820498;0,963690035834177;3,75497196409957;1,92738007166835;1,94822599823253;2,46104729837711;0,0236463774298303;2,31401438841459;0,0332681808768427;-0,147032909962523;0,0328598566920511;-4,47454507609251;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"131";"Sweden";"BSDGSLM";"BSBG01";"Boy";"Girl";51,8774859820498;0,963690035834177;48,1225140179502;0,963690035834178;-3,75497196409957;1,92738007166835;-1,94822599823253;2,31401438841459;0,0332681808768427;2,46104729837711;0,0236463774298303;0,147032909962523;0,0328598566920511;4,47454507609251;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"132";"Sweden";"BSDGSLM";"BSBG01";"Boy";"Boy";51,8774859820498;0,963690035834177;51,8774859820498;0,963690035834177;0;NA;NA;2,31401438841459;0,0332681808768427;2,31401438841459;0,0332681808768427;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"133";"Thailand";"BSDGSLM";"BSBG01";"Girl";"Girl";53,8410877951735;1,50674858586197;53,8410877951735;1,50674858586197;0;NA;NA;2,04293487561602;0,0191815699434334;2,04293487561602;0,0191815699434334;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"134";"Thailand";"BSDGSLM";"BSBG01";"Girl";"Boy";53,8410877951735;1,50674858586197;46,1589122048265;1,50674858586197;-7,68217559034699;3,01349717172394;-2,54925594834796;2,04293487561602;0,0191815699434334;2,02229496957345;0,0206010501740269;-0,0206399060425735;0,0218106281878465;-0,946323318375332;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"135";"Thailand";"BSDGSLM";"BSBG01";"Boy";"Girl";46,1589122048265;1,50674858586197;53,8410877951735;1,50674858586197;7,68217559034699;3,01349717172394;2,54925594834796;2,02229496957345;0,0206010501740269;2,04293487561602;0,0191815699434334;0,0206399060425735;0,0218106281878465;0,946323318375332;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"136";"Thailand";"BSDGSLM";"BSBG01";"Boy";"Boy";46,1589122048265;1,50674858586197;46,1589122048265;1,50674858586197;0;NA;NA;2,02229496957345;0,0206010501740269;2,02229496957345;0,0206010501740269;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"137";"United Arab Emirates";"BSDGSLM";"BSBG01";"Girl";"Girl";50,2925366899977;2,54971708566406;50,2925366899977;2,54971708566406;0;NA;NA;2,13008764620742;0,0219862968652155;2,13008764620742;0,0219862968652155;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"138";"United Arab Emirates";"BSDGSLM";"BSBG01";"Girl";"Boy";50,2925366899977;2,54971708566406;49,7074633100023;2,54971708566406;-0,585073379995372;5,09943417132812;-0,114732999846332;2,13008764620742;0,0219862968652155;2,02248708732352;0,0190974391154205;-0,107600558883899;0,0309990687331017;-3,47109004500514;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"139";"United Arab Emirates";"BSDGSLM";"BSBG01";"Boy";"Girl";49,7074633100023;2,54971708566406;50,2925366899977;2,54971708566406;0,585073379995372;5,09943417132812;0,114732999846332;2,02248708732352;0,0190974391154205;2,13008764620742;0,0219862968652155;0,107600558883899;0,0309990687331017;3,47109004500514;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"140";"United Arab Emirates";"BSDGSLM";"BSBG01";"Boy";"Boy";49,7074633100023;2,54971708566406;49,7074633100023;2,54971708566406;0;NA;NA;2,02248708732352;0,0190974391154205;2,02248708732352;0,0190974391154205;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"141";"Turkey";"BSDGSLM";"BSBG01";"Girl";"Girl";48,3789854897568;0,786544193107855;48,3789854897568;0,786544193107855;0;NA;NA;2,00738711717654;0,0221310038336058;2,00738711717654;0,0221310038336058;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"142";"Turkey";"BSDGSLM";"BSBG01";"Girl";"Boy";48,3789854897568;0,786544193107855;51,6210145102432;0,786544193107852;3,24202902048641;1,57308838621571;2,06093252540347;2,00738711717654;0,0221310038336058;2,03588137009998;0,0222836891894269;0,0284942529234415;0,0248678545398657;1,1458267490572;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
"143";"Turkey";"BSDGSLM";"BSBG01";"Boy";"Girl";51,6210145102432;0,786544193107852;48,3789854897568;0,786544193107855;-3,24202902048641;1,57308838621571;-2,06093252540347;2,03588137009998;0,0222836891894269;2,00738711717654;0,0221310038336058;-0,0284942529234415;0,0248678545398657;-1,1458267490572;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h58m";150;"NONE"
