IDCNTRY;EqVar;TOTWGT;mean;stdev;var;TOTWGT.se;mean.se;stdev.se;var.se;NObs;xvar;dvar;weight;method;jk2type;shortcut;missoptn;date;time;reps;npv;infile;selcrit
Germany;ASDAGE;580838,102777;10,3224018838577;,500310842334437;,250310938957394;14465,2336176358;,0120619717607245;,0109310536055756;,0109374018641469;3483; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Germany;ASRIIE0_;580838,102777;536,205416656181;74,7028526364204;5580,66690016026;14465,2336176358;2,72029731130287;1,970440691712;294,216360936488;3483; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Germany;ASDGSLR_D2;580838,102777;,43158128479433;,495297185297489;,245319301763615;14465,2336176358;,00973187855148916;,00134441006097251;,00133173951603713;3483; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Germany;ASDGSLR_D3;580838,102777;,247882743015015;,431783753411374;,186437209710014;14465,2336176358;,0117312969607368;,0068502582939562;,00591544395926217;3483; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Germany;ASBG01_D2;580838,102777;,501456547835712;,499998308875168;,249998308878027;14465,2336176358;,0071999877604144;2,32499242061393E-005;2,32497212092569E-005;3483; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Germany;ASRINF0_;580838,102777;539,052708764532;76,208247785791;5808,40511473984;14465,2336176358;2,78808651308227;2,10720301090656;321,5369698762;3483; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Hong Kong, SAR;ASDAGE;48592,1641289999;9,92839470862643;,473369341873227;,224078533825492;1029,06241423029;,0142851263032913;,0156800213234443;,0148429770937487;3298; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Hong Kong, SAR;ASRIIE0_;48592,1641289999;568,971050004965;66,3045186390669;4397,16472472066;1029,06241423029;2,95805784537092;1,96900381937519;261,389345873663;3298; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Hong Kong, SAR;ASDGSLR_D2;48592,1641289999;,436727859571394;,495985583283609;,246001698825182;1029,06241423029;,00894239325761431;,001140777904283;,00113160350302465;3298; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Hong Kong, SAR;ASDGSLR_D3;48592,1641289999;,206696051637795;,404939709604355;,16397616841446;1029,06241423029;,0115060400561627;,0083374284742664;,006750879952246;3298; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Hong Kong, SAR;ASBG01_D2;48592,1641289999;,511786411755187;,499866204706131;,249866222607312;1029,06241423029;,0155414362416484;,000396331800502653;,000396115066639955;3298; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Hong Kong, SAR;ASRINF0_;48592,1641289999;576,988137986837;64,5081968035905;4161,43223037258;1029,06241423029;2,79331045679608;1,54947952687384;199,927439451347;3298; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Hungary;ASDAGE;88656,7503830004;10,6286006307903;,474510668294438;,225160374325235;1905,62401978159;,0180652834886386;,0150474302122705;,0142752393285427;4611; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Hungary;ASRIIE0_;88656,7503830004;556,775261595822;75,281027549297;5667,88430479678;1905,62401978159;3,01186710703048;1,76752654145411;266,194765424118;4611; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Hungary;ASDGSLR_D2;88656,7503830004;,462655995756697;,498606287077189;,2486082295129;1905,62401978159;,0101041226764186;,000757247446491056;,000755119023166163;4611; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Hungary;ASDGSLR_D3;88656,7503830004;,191751178952074;,393680597010538;,154984412462574;1905,62401978159;,0116746576487714;,00914128148827634;,00719723706400969;4611; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Hungary;ASBG01_D2;88656,7503830004;,505186913060915;,499975914945384;,249975915525474;1905,62401978159;,0082171594547874;8,66483278285493E-005;8,66432371904886E-005;4611; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Hungary;ASRINF0_;88656,7503830004;550,605699017498;80,3962075139424;6463,76119278508;1905,62401978159;3,28328251385285;1,70475101658348;274,183695933856;4611; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Iran, Islamic Republic of;ASDAGE;1195116,567388;10,1591946495504;,515796053316119;,266045568616484;36913,2871008687;,0135708415682874;,0393558192706659;,040566261383;4363; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Iran, Islamic Republic of;ASRIIE0_;1195116,567388;429,678654277484;103,978177045258;10813,399589013;36913,2871008687;4,22239197265495;3,02465739036923;628,897745082897;4363; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Iran, Islamic Republic of;ASDGSLR_D2;1195116,567388;,258605115202677;,4378683249796;,191728670020441;36913,2871008687;,0171534824239446;,00945629691502476;,00828039923620319;4363; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Iran, Islamic Republic of;ASDGSLR_D3;1195116,567388;,031122635266694;,173649192545768;,0301540420717972;36913,2871008687;,00659070177649134;,0178683319408425;,00618080718554308;4363; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Iran, Islamic Republic of;ASBG01_D2;1195116,567388;,538599285139044;,498508077291518;,248510303124886;36913,2871008687;,0112849145138447;,000874138084597373;,000871516060404792;4363; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Iran, Islamic Republic of;ASRINF0_;1195116,567388;424,339202429054;106,298454333431;11300,7603790565;36913,2871008687;4,03596771413767;2,792785490867;592,435980422818;4363; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Ireland;ASDAGE;60791,2770330002;10,4696183231204;,390989471709755;,152872766987873;1695,16753486482;,0103224037044512;,0072462091820549;,00566612999793605;4543; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Ireland;ASRIIE0_;60791,2770330002;569,835906949987;74,03853278965;5482,34574217336;1695,16753486482;2,87855319701448;1,70883873056386;253,183702415853;4543; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Ireland;ASDGSLR_D2;60791,2770330002;,396764210906552;,489230323091325;,239346309032042;1695,16753486482;,0101624641001106;,00214460773038388;,00209838678120901;4543; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Ireland;ASDGSLR_D3;60791,2770330002;,146074214120877;,353183507550648;,124738590005778;1695,16753486482;,00776683328118345;,00778353136835704;,00549787020640274;4543; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Ireland;ASBG01_D2;60791,2770330002;,498711239912634;,50000245156387;,25000245156988;1695,16753486482;,0157433613255954;8,63498910487705E-005;8,63463769029732E-005;4543; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Ireland;ASRINF0_;60791,2770330002;565,345948062129;76,0290101715073;5780,72881571341;1695,16753486482;2,6486835617682;1,50527487266262;229,102852127072;4543; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Israel;ASDAGE;102617,242169;9,97911139897152;,354920416280046;,125968501892401;1924,73966565315;,00884778384099323;,00818343642927756;,00580784674476353;4020; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Israel;ASRIIE0_;102617,242169;530,618743187951;92,8653738620633;8624,3854418847;1924,73966565315;2,69817255238883;1,87197648375991;347,744846639931;4020; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Israel;ASDGSLR_D2;102617,242169;,363332091585515;,480961679400759;,231324137051998;1924,73966565315;,00827694724539106;,00235206062729687;,00226247777211068;4020; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Israel;ASDGSLR_D3;102617,242169;,208474591148804;,406219822328743;,165014544052795;1924,73966565315;,0111065044539733;,00797137007746729;,00647589849825406;4020; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Israel;ASBG01_D2;102617,242169;,492452102676623;,499945461977917;,249945464952312;1924,73966565315;,014711830545224;,000236387543598992;,000236341582402576;4020; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Israel;ASRINF0_;102617,242169;529,307855099959;89,3596778203838;7985,7492208108;1924,73966565315;2,42314401897761;1,89921228601514;339,313749491425;4020; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Italy;ASDAGE;519706,818307002;9,73940089770273;,349875853140588;,122413112610854;6508,64533382669;,00864555150836635;,00554849207821524;,00388247920860074;3921; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Italy;ASRIIE0_;519706,818307002;549,858075591403;64,8064063582166;4200,29541802368;6508,64533382669;2,10594613549699;1,51540610551936;196,627995718278;3921; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Italy;ASDGSLR_D2;519706,818307002;,435232695906989;,495787927737658;,245805669290401;6508,64533382669;,010270102521448;,00134186611941331;,00133054115416956;3921; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Italy;ASDGSLR_D3;519706,818307002;,155013050912891;,361917472629424;,13098425699447;6508,64533382669;,00760532255491351;,00724973906447504;,0052474895100012;3921; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Italy;ASBG01_D2;519706,818307002;,511583954978907;,499866274887813;,249866292770219;6508,64533382669;,00854320138982916;,000198715336577412;,000198659956360302;3921; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Italy;ASRINF0_;519706,818307002;549,195090088386;65,2604635469941;4259,20888766739;6508,64533382669;2,23092443520199;1,35394384596758;176,761599203569;3921; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kazakhstan;ASDAGE;250294,193684;10,2918964672635;,479530276557578;,229949286135387;4318,78388707987;,0160789130955721;,00864821332493895;,00829389238439863;4911; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kazakhstan;ASRIIE0_;250294,193684;542,486106354486;62,0576078475521;3851,21241197886;4318,78388707987;2,41260860549226;1,24347560988466;154,328419092334;4911; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kazakhstan;ASDGSLR_D2;250294,193684;,253472290396386;,4349998211578;,189224844407318;4318,78388707987;,0101836958321331;,00577170568202118;,00502125912352306;4911; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kazakhstan;ASDGSLR_D3;250294,193684;,0335000589649556;,179938696154581;,0323779343738105;4318,78388707987;,00434998705504354;,0112811784085653;,00405857340913537;4911; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kazakhstan;ASBG01_D2;250294,193684;,514121111037287;,499801552873721;,249801592254983;4318,78388707987;,00833966918691184;,000236299438176021;,000236202789871771;4911; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kazakhstan;ASRINF0_;250294,193684;543,718783236265;70,4605305782309;4964,71672785939;4318,78388707987;2,84590558150172;1,36794968907982;192,76584889524;4911; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kuwait;ASDAGE;44230,0104519993;9,60086428648914;,502919696481689;,252928221109234;882,192876907391;,0142701769493155;,0251310304516515;,0252697345272551;4340; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kuwait;ASRIIE0_;44230,0104519993;391,421030775303;108,474160080856;11767,6818441923;882,192876907391;4,38539641068959;2,79534319884798;607,352600070585;4340; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kuwait;ASDGSLR_D2;44230,0104519993;,361043166727945;,480308457469761;,230696214316981;882,192876907391;,0133562799176771;,00386577130723839;,0037131897344152;4340; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kuwait;ASDGSLR_D3;44230,0104519993;,0730740939007375;,260261026943589;,0677358021457317;882,192876907391;,00692452037064485;,0113616592531375;,00591263769800555;4340; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kuwait;ASBG01_D2;44230,0104519993;,482993749463026;,499716352846662;,24971643330237;882,192876907391;,0185473248522827;,000647657048577796;,000647179104552904;4340; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Kuwait;ASRINF0_;44230,0104519993;401,538592941163;113,332434277005;12846,1514829302;882,192876907391;4,25056880634346;2,88361665904544;652,598013865334;4340; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Latvia;ASDAGE;17685,5290399999;10,90285140262;,400925349186732;,160741135620503;341,404176821674;,00920759555897994;,00878190442617111;,00704115850926715;4136; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Latvia;ASRIIE0_;17685,5290399999;561,787293347528;60,2134835524321;3625,80713783301;341,404176821674;1,68058868343637;,983937791160594;118,460402013729;4136; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Latvia;ASDGSLR_D2;17685,5290399999;,468434044142115;,499016703866063;,24901767073735;341,404176821674;,0116328962808523;,000736707477630623;,000735240505523841;4136; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Latvia;ASDGSLR_D3;17685,5290399999;,205340775771332;,403961840551498;,163185168621754;341,404176821674;,00958403906992056;,00699150953355576;,00564841433962275;4136; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Latvia;ASBG01_D2;17685,5290399999;,489434101655802;,499902482619925;,249902492129564;341,404176821674;,0111686918396451;,000237755387713791;,00023770436697868;4136; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Latvia;ASRINF0_;17685,5290399999;561,32817774257;64,9678980131741;4220,94222463251;341,404176821674;1,80096285229568;,991779554035729;128,994867955776;4136; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Lithuania;ASDAGE;24291,2471299998;10,7595010775188;,355496978365425;,126378101626947;487,450775048517;,00837540958146897;,00784007001912126;,00557386503010621;4281; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Lithuania;ASRIIE0_;24291,2471299998;548,08683345087;68,2039593099096;4652,37778408339;487,450775048517;2,63399311879009;1,98840632524336;271,395585706967;4281; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Lithuania;ASDGSLR_D2;24291,2471299998;,457804630881463;,498226624863294;,248229769722669;487,450775048517;,0101249279354349;,000857844659323287;,000854789474433652;4281; ASDGSLR_d2 ASDGSLR_d3 ASBG01_d2 ASDAGE ASRINF0_;ASRIIE0_;TOTWGT;JRR;FULL;N;listwise;25-FEB-26;19h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
