"";"IDCNTRY";"ASBGSEX";"dvar";"groupvar";"refpctile";"comppctile";"val";"val_se";"cval";"cval_se";"gap";"gap_se";"gap_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"212";"Canada (Ontario)";"GIRL";"ASRREA0";"Percentile";10;90;461,3807734;6,40646796588273;652,8413944;4,84580323062654;191,460621;6,46446585485083;29,6173922639457;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"213";"Canada (Ontario)";"GIRL";"ASRREA0";"Percentile";50;90;560,5861886;6,33160069131693;652,8413944;4,84580323062654;92,2552058;5,59985416031685;16,4745729368745;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"214";"Canada (Ontario)";"BOY";"ASRREA0";"Percentile";10;50;434,0502876;5,59562712371604;541,534312;5,10769465320784;107,4840244;6,4378654103259;16,6955997911362;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"215";"Canada (Ontario)";"BOY";"ASRREA0";"Percentile";10;90;434,0502876;5,59562712371604;633,6009944;3,12492210318521;199,5507068;5,25026009683817;38,0077754471962;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"216";"Canada (Ontario)";"BOY";"ASRREA0";"Percentile";50;90;541,534312;5,10769465320784;633,6009944;3,12492210318521;92,0666824;4,9096400548808;18,7522265116919;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"217";"Canada (Quebec)";"GIRL";"ASRREA0";"Percentile";10;50;465,0592536;4,40891658705383;544,6711336;3,34564637738338;79,61188;3,27817770977357;24,2854070304501;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"218";"Canada (Quebec)";"GIRL";"ASRREA0";"Percentile";10;90;465,0592536;4,40891658705383;623,761751;3,1768964328987;158,7024974;3,57475868250788;44,3953037100289;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"219";"Canada (Quebec)";"GIRL";"ASRREA0";"Percentile";50;90;544,6711336;3,34564637738338;623,761751;3,1768964328987;79,0906174;2,6340698380282;30,0260138353831;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"220";"Canada (Quebec)";"BOY";"ASRREA0";"Percentile";10;50;446,0506734;8,38264565109441;532,0712526;2,50787856225655;86,0205792;7,62011119387873;11,2886251934356;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"221";"Canada (Quebec)";"BOY";"ASRREA0";"Percentile";10;90;446,0506734;8,38264565109441;611,7154994;2,60151434158275;165,664826;8,74569797437671;18,9424362109654;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"222";"Canada (Quebec)";"BOY";"ASRREA0";"Percentile";50;90;532,0712526;2,50787856225655;611,7154994;2,60151434158275;79,6442468;3,47531208904491;22,9171495276811;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
