S_SEX;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnpv;mnpv_se;cmnpv;cmnpv_se;mnpvdiff;mnpvdiff_se;mnpvdiff_t;mnpvdiff_ci;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Boy;PVCIL;IDCNTRY;Luxembourg;Italy;52,7094470116788;,65086182943231;52,3921695888305;,635520220607424;-,317277422848332;,909674156944607;-,348781396532134;470,877994781358;1,29498523559314;453,507037268286;3,11487881650636;-17,3709575130721;3,37334504637819;-5,14947545366655;-24 to -11;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Luxembourg;Kazakhstan;52,7094470116788;,65086182943231;51,6883976550375;,677974997633232;-1,02104935664125;,939825099913677;-1,08642486430192;470,877994781358;1,29498523559314;391,169255433864;5,85094047027475;-79,7087393474937;5,99253628667387;-13,3013361178553;-91 to -68;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Luxembourg;Korea, Republic of;52,7094470116788;,65086182943231;53,0118436683693;,887449773185703;,302396656690502;1,10053996789727;,274771171889623;470,877994781358;1,29498523559314;523,8913858382;3,91769244172243;53,0133910568421;4,12617266099388;12,8480786948146;45 to 61;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Luxembourg;Luxembourg;52,7094470116788;,65086182943231;52,7094470116788;,65086182943231;0; ; ;470,877994781358;1,29498523559314;470,877994781358;1,29498523559314;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Luxembourg;Portugal;52,7094470116788;,65086182943231;51,4041265361389;1,03934868328128;-1,30532047553989;1,22632247245596;-1,06441862141343;470,877994781358;1,29498523559314;510,942841282463;3,24645421184343;40,0648465011054;3,4952041013366;11,4628059877202;33 to 47;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Luxembourg;United States;52,7094470116788;,65086182943231;50,6373381485471;,414458803328756;-2,07210886313173;,771619867984668;-2,68540112703903;470,877994781358;1,29498523559314;507,974053078872;2,33338298643507;37,0960582975145;2,66864439777743;13,900712409795;32 to 42;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Luxembourg;Uruguay;52,7094470116788;,65086182943231;49,2914976240555;1,02676132246567;-3,41794938762334;1,21567262629518;-2,81157057722003;470,877994781358;1,29498523559314;448,095357151735;4,85767996417317;-22,782637629623;5,02732944959187;-4,53175743862828;-33 to -13;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Luxembourg;Russian Federation (Moscow);52,7094470116788;,65086182943231;51,2292455377873;,746876009703025;-1,48020147389148;,990679006985556;-1,49412823271126;470,877994781358;1,29498523559314;546,14077310732;2,67965169290687;75,2627783259626;2,97615859048251;25,2885644490338;69 to 81;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Luxembourg;Germany, North-Rhine Westphalia;52,7094470116788;,65086182943231;51,8597531850013;1,095269129023;-,84969382667751;1,27406263032976;-,666916842586922;470,877994781358;1,29498523559314;512,661978148244;3,19696605175547;41,7839833668858;3,44928669386602;12,1138041210641;35 to 49;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Portugal;Chile;51,4041265361389;1,03934868328128;50,973053879782;1,66166351336527;-,431072656356912;1,95994166165423;-,219941575196212;510,942841282463;3,24645421184343;471,882589762081;4,65859442433786;-39,0602515203821;5,67820103202306;-6,8789835548435;-50 to -28;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Portugal;Denmark;51,4041265361389;1,03934868328128;50,542261844675;,915246704332115;-,861864691463867;1,3848906871047;-,622334094300043;510,942841282463;3,24645421184343;544,622343235348;2,81251539102684;33,6795019528844;4,29531230230804;7,84099026624608;25 to 42;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Portugal;Finland;51,4041265361389;1,03934868328128;50,6209352275822;,809034366548872;-,783191308556664;1,31711134369713;-,594628018583642;510,942841282463;3,24645421184343;516,339077456485;3,64741233551298;5,39623617402202;4,88293781394441;1,10512080629243;-4 to 15;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Portugal;France;51,4041265361389;1,03934868328128;50,2227167623303;,635399858970222;-1,18140977380857;1,21818663029025;-,969810162443733;510,942841282463;3,24645421184343;486,822946020285;2,84974230418089;-24,1198952621785;4,31977964135142;-5,58359390170946;-33 to -16;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Portugal;Germany;51,4041265361389;1,03934868328128;51,5018528311028;,916626652076171;,0977262949639112;1,38580305409351;,0705196129242453;510,942841282463;3,24645421184343;510,569719692525;3,63684151568924;-,373121589937887;4,87504678539979;-,0765370275122987;-10 to 9;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Portugal;Italy;51,4041265361389;1,03934868328128;52,3921695888305;,635520220607424;,988043052691555;1,21824941462717;,811035113851407;510,942841282463;3,24645421184343;453,507037268286;3,11487881650636;-57,4358040141775;4,49910379865991;-12,766054437616;-66 to -49;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Portugal;Kazakhstan;51,4041265361389;1,03934868328128;51,6883976550375;,677974997633232;,284271118898636;1,24092537360403;,229079947066457;510,942841282463;3,24645421184343;391,169255433864;5,85094047027475;-119,773585848599;6,6912606686853;-17,9000029709098;-133 to -107;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Portugal;Korea, Republic of;51,4041265361389;1,03934868328128;53,0118436683693;,887449773185703;1,60771713223039;1,36667947426084;1,17636736521554;510,942841282463;3,24645421184343;523,8913858382;3,91769244172243;12,9485445557367;5,08800344118644;2,54491662700553;3 to 23;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Portugal;Luxembourg;51,4041265361389;1,03934868328128;52,7094470116788;,65086182943231;1,30532047553989;1,22632247245596;1,06441862141343;510,942841282463;3,24645421184343;470,877994781358;1,29498523559314;-40,0648465011054;3,4952041013366;-11,4628059877202;-47 to -33;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Portugal;Portugal;51,4041265361389;1,03934868328128;51,4041265361389;1,03934868328128;0; ; ;510,942841282463;3,24645421184343;510,942841282463;3,24645421184343;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Portugal;United States;51,4041265361389;1,03934868328128;50,6373381485471;,414458803328756;-,766788387591848;1,11893779321964;-,685282410012702;510,942841282463;3,24645421184343;507,974053078872;2,33338298643507;-2,96878820359085;3,99801714740952;-,742565150205633;-11 to 5;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Portugal;Uruguay;51,4041265361389;1,03934868328128;49,2914976240555;1,02676132246567;-2,11262891208345;1,46098750807458;-1,44602804637779;510,942841282463;3,24645421184343;448,095357151735;4,85767996417317;-62,8474841307284;5,84264662494023;-10,7566806902978;-74 to -51;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Portugal;Russian Federation (Moscow);51,4041265361389;1,03934868328128;51,2292455377873;,746876009703025;-,174880998351588;1,27987087602947;-,13663956390204;510,942841282463;3,24645421184343;546,14077310732;2,67965169290687;35,1979318248572;4,20951281562304;8,36152147921365;27 to 43;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Portugal;Germany, North-Rhine Westphalia;51,4041265361389;1,03934868328128;51,8597531850013;1,095269129023;,455626648862376;1,50992057752364;,301755374186389;510,942841282463;3,24645421184343;512,661978148244;3,19696605175547;1,71913686578043;4,55632054246329;,377308148045926;-7 to 11;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;United States;Chile;50,6373381485471;,414458803328756;50,973053879782;1,66166351336527;,335715731234936;1,71257167187424;,196030178910719;507,974053078872;2,33338298643507;471,882589762081;4,65859442433786;-36,0914633167912;5,21029540159255;-6,92695145571971;-46 to -26;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;United States;Denmark;50,6373381485471;,414458803328756;50,542261844675;,915246704332115;-,0950763038720197;1,00471519817683;-,0946301041773297;507,974053078872;2,33338298643507;544,622343235348;2,81251539102684;36,6482901564753;3,65443825863121;10,0284332537067;29 to 44;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;United States;Finland;50,6373381485471;,414458803328756;50,6209352275822;,809034366548872;-,0164029209648163;,909017439829313;-,0180446713628468;507,974053078872;2,33338298643507;516,339077456485;3,64741233551298;8,36502437761287;4,32992989627279;1,93190757772164;0 to 17;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;United States;France;50,6373381485471;,414458803328756;50,2227167623303;,635399858970222;-,41462138621672;,758623147838294;-,546544601754098;507,974053078872;2,33338298643507;486,822946020285;2,84974230418089;-21,1511070585876;3,68316539971026;-5,74264383029105;-28 to -14;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;United States;Germany;50,6373381485471;,414458803328756;51,5018528311028;,916626652076171;,864514682555759;1,00597242454904;,859382087877117;507,974053078872;2,33338298643507;510,569719692525;3,63684151568924;2,59566661365296;4,32102908710708;,600705656297898;-6 to 11;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;United States;Italy;50,6373381485471;,414458803328756;52,3921695888305;,635520220607424;1,7548314402834;,758723961963515;2,3128720434004;507,974053078872;2,33338298643507;453,507037268286;3,11487881650636;-54,4670158105866;3,89193347873582;-13,9948475759351;-62 to -47;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;United States;Kazakhstan;50,6373381485471;,414458803328756;51,6883976550375;,677974997633232;1,05105950649048;,794623305140545;1,32271417121926;507,974053078872;2,33338298643507;391,169255433864;5,85094047027475;-116,804797645008;6,2990618784136;-18,5432053057439;-129 to -104;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;United States;Korea, Republic of;50,6373381485471;,414458803328756;53,0118436683693;,887449773185703;2,37450551982224;,979460667706498;2,42429900261577;507,974053078872;2,33338298643507;523,8913858382;3,91769244172243;15,9173327593276;4,55993313868896;3,49069433151909;7 to 25;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;United States;Luxembourg;50,6373381485471;,414458803328756;52,7094470116788;,65086182943231;2,07210886313173;,771619867984668;2,68540112703903;507,974053078872;2,33338298643507;470,877994781358;1,29498523559314;-37,0960582975145;2,66864439777743;-13,900712409795;-42 to -32;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;United States;Portugal;50,6373381485471;,414458803328756;51,4041265361389;1,03934868328128;,766788387591848;1,11893779321964;,685282410012702;507,974053078872;2,33338298643507;510,942841282463;3,24645421184343;2,96878820359085;3,99801714740952;,742565150205633;-5 to 11;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;United States;United States;50,6373381485471;,414458803328756;50,6373381485471;,414458803328756;0; ; ;507,974053078872;2,33338298643507;507,974053078872;2,33338298643507;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;United States;Uruguay;50,6373381485471;,414458803328756;49,2914976240555;1,02676132246567;-1,3458405244916;1,10725557707702;-1,21547414377845;507,974053078872;2,33338298643507;448,095357151735;4,85767996417317;-59,8786959271375;5,38903802136468;-11,111203092231;-70 to -49;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;United States;Russian Federation (Moscow);50,6373381485471;,414458803328756;51,2292455377873;,746876009703025;,591907389240259;,854166186129267;,692965138227424;507,974053078872;2,33338298643507;546,14077310732;2,67965169290687;38,166720028448;3,55319706133551;10,7415151396367;31 to 45;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;United States;Germany, North-Rhine Westphalia;50,6373381485471;,414458803328756;51,8597531850013;1,095269129023;1,22241503645422;1,17106386019188;1,043850022196;507,974053078872;2,33338298643507;512,661978148244;3,19696605175547;4,68792506937128;3,95793735390817;1,18443639961666;-3 to 12;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Uruguay;Chile;49,2914976240555;1,02676132246567;50,973053879782;1,66166351336527;1,68155625572654;1,95329579044262;,860881523399737;448,095357151735;4,85767996417317;471,882589762081;4,65859442433786;23,7872326103463;6,7304945319643;3,53424737177582;11 to 37;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Uruguay;Denmark;49,2914976240555;1,02676132246567;50,542261844675;,915246704332115;1,25076422061958;1,37546913564145;,909336449804294;448,095357151735;4,85767996417317;544,622343235348;2,81251539102684;96,5269860836128;5,61313615183993;17,196622970204;86 to 108;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Uruguay;Finland;49,2914976240555;1,02676132246567;50,6209352275822;,809034366548872;1,32943760352678;1,30720136917331;1,01701056537872;448,095357151735;4,85767996417317;516,339077456485;3,64741233551298;68,2437203047504;6,0745922809339;11,2342881873643;56 to 80;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Uruguay;France;49,2914976240555;1,02676132246567;50,2227167623303;,635399858970222;,931219138274881;1,20746502810261;,771218309931663;448,095357151735;4,85767996417317;486,822946020285;2,84974230418089;38,7275888685499;5,63188119854882;6,87649250813901;28 to 50;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Uruguay;Germany;49,2914976240555;1,02676132246567;51,5018528311028;,916626652076171;2,21035520704736;1,37638774791402;1,60591026067855;448,095357151735;4,85767996417317;510,569719692525;3,63684151568924;62,4743625407905;6,06825105319237;10,2952831043343;51 to 74;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Uruguay;Italy;49,2914976240555;1,02676132246567;52,3921695888305;,635520220607424;3,100671964775;1,20752836989959;2,56778394782794;448,095357151735;4,85767996417317;453,507037268286;3,11487881650636;5,41168011655088;5,77057403347791;,937806201801604;-6 to 17;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Uruguay;Kazakhstan;49,2914976240555;1,02676132246567;51,6883976550375;,677974997633232;2,39690003098208;1,23040193056059;1,94806263827139;448,095357151735;4,85767996417317;391,169255433864;5,85094047027475;-56,9261017178707;7,60464062405505;-7,48570570682875;-72 to -42;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Uruguay;Korea, Republic of;49,2914976240555;1,02676132246567;53,0118436683693;,887449773185703;3,72034604431384;1,35713150182243;2,74133054852676;448,095357151735;4,85767996417317;523,8913858382;3,91769244172243;75,7960286864651;6,24062246112185;12,1455879054795;64 to 88;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Uruguay;Luxembourg;49,2914976240555;1,02676132246567;52,7094470116788;,65086182943231;3,41794938762334;1,21567262629518;2,81157057722003;448,095357151735;4,85767996417317;470,877994781358;1,29498523559314;22,782637629623;5,02732944959187;4,53175743862828;13 to 33;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Uruguay;Portugal;49,2914976240555;1,02676132246567;51,4041265361389;1,03934868328128;2,11262891208345;1,46098750807458;1,44602804637779;448,095357151735;4,85767996417317;510,942841282463;3,24645421184343;62,8474841307284;5,84264662494023;10,7566806902978;51 to 74;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Uruguay;United States;49,2914976240555;1,02676132246567;50,6373381485471;,414458803328756;1,3458405244916;1,10725557707702;1,21547414377845;448,095357151735;4,85767996417317;507,974053078872;2,33338298643507;59,8786959271375;5,38903802136468;11,111203092231;49 to 70;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Uruguay;Uruguay;49,2914976240555;1,02676132246567;49,2914976240555;1,02676132246567;0; ; ;448,095357151735;4,85767996417317;448,095357151735;4,85767996417317;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Uruguay;Russian Federation (Moscow);49,2914976240555;1,02676132246567;51,2292455377873;,746876009703025;1,93774791373186;1,26967026710929;1,52618200483155;448,095357151735;4,85767996417317;546,14077310732;2,67965169290687;98,0454159555856;5,54775520635402;17,672988859222;87 to 109;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Uruguay;Germany, North-Rhine Westphalia;49,2914976240555;1,02676132246567;51,8597531850013;1,095269129023;2,56825556094582;1,50128387665433;1,71070615017147;448,095357151735;4,85767996417317;512,661978148244;3,19696605175547;64,5666209965088;5,81529419465657;11,1028984665705;53 to 76;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Russian Federation (Moscow);Chile;51,2292455377873;,746876009703025;50,973053879782;1,66166351336527;-,256191658005324;1,82179839870369;-,140625690629445;546,14077310732;2,67965169290687;471,882589762081;4,65859442433786;-74,2581833452392;5,37429392625398;-13,8172910458954;-85 to -64;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Russian Federation (Moscow);Denmark;51,2292455377873;,746876009703025;50,542261844675;,915246704332115;-,686983693112279;1,18131295754373;-,581542502116209;546,14077310732;2,67965169290687;544,622343235348;2,81251539102684;-1,51842987197274;3,8846848031805;-,390875952337126;-9 to 6;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Russian Federation (Moscow);Finland;51,2292455377873;,746876009703025;50,6209352275822;,809034366548872;-,608310310205076;1,10107237733359;-,552470775516309;546,14077310732;2,67965169290687;516,339077456485;3,64741233551298;-29,8016956508352;4,52594188435412;-6,58463948771805;-39 to -21;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Russian Federation (Moscow);France;51,2292455377873;,746876009703025;50,2227167623303;,635399858970222;-1,00652877545698;,980590003339464;-1,0264522094139;546,14077310732;2,67965169290687;486,822946020285;2,84974230418089;-59,3178270870357;3,91172141077772;-15,1641236320155;-67 to -52;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Russian Federation (Moscow);Germany;51,2292455377873;,746876009703025;51,5018528311028;,916626652076171;,2726072933155;1,18238242255468;,230557633567063;546,14077310732;2,67965169290687;510,569719692525;3,63684151568924;-35,5710534147951;4,51742729941938;-7,87418392308538;-44 to -27;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Russian Federation (Moscow);Italy;51,2292455377873;,746876009703025;52,3921695888305;,635520220607424;1,16292405104314;,980667999208102;1,18584888258026;546,14077310732;2,67965169290687;453,507037268286;3,11487881650636;-92,6337358390347;4,10889318878195;-22,5446930798645;-101 to -85;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Russian Federation (Moscow);Kazakhstan;51,2292455377873;,746876009703025;51,6883976550375;,677974997633232;,459152117250224;1,00869909848562;,455192354131733;546,14077310732;2,67965169290687;391,169255433864;5,85094047027475;-154,971517673456;6,43537392713101;-24,0811986107146;-168 to -142;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Russian Federation (Moscow);Korea, Republic of;51,2292455377873;,746876009703025;53,0118436683693;,887449773185703;1,78259813058198;1,15990985589281;1,53684195502406;546,14077310732;2,67965169290687;523,8913858382;3,91769244172243;-22,2493872691204;4,74645628476948;-4,68757867643587;-32 to -13;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Russian Federation (Moscow);Luxembourg;51,2292455377873;,746876009703025;52,7094470116788;,65086182943231;1,48020147389148;,990679006985556;1,49412823271126;546,14077310732;2,67965169290687;470,877994781358;1,29498523559314;-75,2627783259626;2,97615859048251;-25,2885644490338;-81 to -69;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Russian Federation (Moscow);Portugal;51,2292455377873;,746876009703025;51,4041265361389;1,03934868328128;,174880998351588;1,27987087602947;,13663956390204;546,14077310732;2,67965169290687;510,942841282463;3,24645421184343;-35,1979318248572;4,20951281562304;-8,36152147921365;-43 to -27;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
