SGENDER;percentile;dvar;groupvar;refgroup;compgroup;val;val_se;cval;cval_se;valdiff;valdiff_se;valdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
BOY;90;PVCIV;IDCNTRY;Chinese Taipei;New Zealand;668,295876544159;3,64253299064496;654,836565167001;10,8075453640411;-13,4593113771583;11,4048710375761;-1,18013709517743;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Chinese Taipei;Norway;668,295876544159;3,64253299064496;634,437296360743;6,08059398184469;-33,8585801834164;7,08813584519815;-4,77679617361649;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Chinese Taipei;Paraguay;668,295876544159;3,64253299064496;527,814314045071;6,42711846090016;-140,481562499089;7,38755022306993;-19,0159874731398;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Chinese Taipei;Poland;668,295876544159;3,64253299064496;657,780789530755;10,2164230445448;-10,5150870134049;10,8463517559151;-,969458417911853;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Chinese Taipei;Russian Federation;668,295876544159;3,64253299064496;605,20535446373;6,1312966545276;-63,0905220804291;7,13167899261866;-8,84651736929386;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Chinese Taipei;Slovak Republic;668,295876544159;3,64253299064496;637,591822465017;8,69897076537546;-30,7040540791422;9,43080796988221;-3,25571829870751;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Chinese Taipei;Slovenia;668,295876544159;3,64253299064496;620,347079763033;10,7212643971454;-47,9487967811261;11,3231425347133;-4,23458387405524;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Chinese Taipei;Spain;668,295876544159;3,64253299064496;609,62169100936;5,66645151243758;-58,6741855347991;6,73622441214239;-8,71024804770991;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Chinese Taipei;Sweden;668,295876544159;3,64253299064496;662,197126076385;7,84343734252194;-6,09875046777479;8,64797987590192;-,705222555474406;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Chinese Taipei;Switzerland;668,295876544159;3,64253299064496;642,84936597172;10,2185873117111;-25,4465105724398;10,8483903522597;-2,3456485014055;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Chinese Taipei;Thailand;668,295876544159;3,64253299064496;527,604012304803;9,57046228134904;-140,691864239357;10,2402048254252;-13,7391650497103;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Chinese Taipei;England;668,295876544159;3,64253299064496;646,214193816009;10,661281932144;-22,0816827281502;11,2663649428108;-1,95996515648472;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Chinese Taipei;Belgium (Flemish);668,295876544159;3,64253299064496;617,192553659012;7,8659598220272;-51,1033228851475;8,66841222541263;-5,89534986987942;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Austria;566,720135994669;6,32305678067578;625,814925010004;7,63774692988467;59,0947890153353;9,91545385832704;5,95986727987314;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Bulgaria;566,720135994669;6,32305678067578;594,269663969789;8,79503903389134;27,5495279751207;10,8320708389173;2,54332974597445;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Chile;566,720135994669;6,32305678067578;595,110870930862;6,82752300220354;28,3907349361931;9,30570348749993;3,0508961492626;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Chinese Taipei;566,720135994669;6,32305678067578;668,295876544159;3,64253299064496;101,575740549491;7,29719765660674;13,9198285875573;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Colombia;566,720135994669;6,32305678067578;566,720135994669;6,32305678067578;0;8,94215265488685;0;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Cyprus;566,720135994669;6,32305678067578;559,569876825408;7,52104416280975;-7,15025916926079;9,82584105054547;-,727699454171798;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Czech Republic;566,720135994669;6,32305678067578;617,192553659012;6,09149436708783;50,4724176643433;8,77994024329965;5,7486060571837;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Denmark;566,720135994669;6,32305678067578;703,836870649468;7,5415975124828;137,116734654799;9,84158219454254;13,9323872873647;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Dominican Republic;566,720135994669;6,32305678067578;447,689351002926;6,13490223946408;-119,030784991743;8,81011194817814;-13,510700623544;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Estonia;566,720135994669;6,32305678067578;634,016692879954;10,1817322030062;67,2965568852855;11,9853543003694;5,61489925109775;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Finland;566,720135994669;6,32305678067578;676,707946154883;6,43055818202479;109,987810160215;9,01848798768706;12,1958148982824;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Greece;566,720135994669;6,32305678067578;595,32117267113;6,82752300220354;28,6010366764612;9,30570348749993;3,07349537999788;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Guatemala;566,720135994669;6,32305678067578;535,805780175258;9,80782023502382;-30,9143558194103;11,6693780817228;-2,64918623793927;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Hong Kong, SAR;566,720135994669;6,32305678067578;671,029799167645;10,5549687122563;104,309663172976;12,3039998199106;8,47770356792267;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Indonesia;566,720135994669;6,32305678067578;513,934399187376;6,13490223946413;-52,7857368072923;8,81011194817818;-5,9914944461299;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Ireland;566,720135994669;6,32305678067578;655,677772128073;8,41206961072388;88,9576361334049;10,5234957208769;8,45324011078634;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Italy;566,720135994669;6,32305678067578;638,012425945553;5,9146780277814;71,2922899508848;8,65820207802809;8,23407553997881;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Korea, Republic of;566,720135994669;6,32305678067578;654,626263426733;4,23224088323373;87,9061274320644;7,60873905094432;11,5533108499962;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Latvia;566,720135994669;6,32305678067578;576,394016047001;6,58012603972251;9,67388005233243;9,12573864135305;1,060065429498;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Liechtenstein;566,720135994669;6,32305678067578;650,420228621371;40,9386787545255;83,7000926267025;41,4241048813114;2,02056490699125;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Lithuania;566,720135994669;6,32305678067578;593,638758748985;6,22080936975375;26,9186227543164;8,87014747715426;3,03474353990702;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Luxembourg;566,720135994669;6,32305678067578;601,419923138905;4,81402687019192;34,699787144236;7,94706875260179;4,36636302320596;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Malta;566,720135994669;6,32305678067578;596,162379632202;5,47996460852598;29,4422436375336;8,36726115060043;3,51874324317233;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Mexico;566,720135994669;6,32305678067578;553,050522877242;7,05059911522275;-13,6696131174263;9,47058577571788;-1,44337567296782;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Netherlands;566,720135994669;6,32305678067578;613,617424074454;13,5150573322475;46,8972880797857;14,9210529704035;3,14302805390534;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;New Zealand;566,720135994669;6,32305678067578;654,836565167001;10,8075453640411;88,1164291723325;12,5213451293164;7,03729737199115;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Norway;566,720135994669;6,32305678067578;634,437296360743;6,08059398184469;67,7171603660744;8,77238110342317;7,71935915320069;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Paraguay;566,720135994669;6,32305678067578;527,814314045071;6,42711846090016;-38,9058219495979;9,01603564556472;-4,31518058258088;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Poland;566,720135994669;6,32305678067578;657,780789530755;10,2164230445448;91,0606535360859;12,014838612181;7,57901595480158;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Russian Federation;566,720135994669;6,32305678067578;605,20535446373;6,1312966545276;38,4852184690617;8,80760158712185;4,36954579386668;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Slovak Republic;566,720135994669;6,32305678067578;637,591822465017;8,69897076537546;70,8716864703486;10,7542149610516;6,59013109994764;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Slovenia;566,720135994669;6,32305678067578;620,347079763033;10,7212643971454;53,6269437683647;12,4469497197164;4,30844062006758;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Spain;566,720135994669;6,32305678067578;609,62169100936;5,66645151243758;42,9015550146917;8,49056651787477;5,05284952710437;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Sweden;566,720135994669;6,32305678067578;662,197126076385;7,84343734252194;95,476990081716;10,0747484533222;9,47686093842196;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Switzerland;566,720135994669;6,32305678067578;642,84936597172;10,2185873117111;76,129229977051;12,0166789795981;6,33529697400617;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Thailand;566,720135994669;6,32305678067578;527,604012304803;9,57046228134904;-39,116123689866;11,4706057089578;-3,41011840894496;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;England;566,720135994669;6,32305678067578;646,214193816009;10,661281932144;79,4940578213406;12,3953208707282;6,41323114184704;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Colombia;Belgium (Flemish);566,720135994669;6,32305678067578;617,192553659012;7,8659598220272;50,4724176643433;10,0922926519892;5,00108542278497;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Austria;559,569876825408;7,52104416280975;625,814925010004;7,63774692988467;66,245048184596;10,71920162437;6,18003565060184;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Bulgaria;559,569876825408;7,52104416280975;594,269663969789;8,79503903389134;34,6997871443815;11,5723297959662;2,99851350213653;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Chile;559,569876825408;7,52104416280975;595,110870930862;6,82752300220354;35,5409941054539;10,1578135267661;3,49888231476216;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Chinese Taipei;559,569876825408;7,52104416280975;668,295876544159;3,64253299064496;108,725999718752;8,35668306727445;13,0106644997143;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Colombia;559,569876825408;7,52104416280975;566,720135994669;6,32305678067578;7,15025916926079;9,82584105054547;,727699454171798;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Cyprus;559,569876825408;7,52104416280975;559,569876825408;7,52104416280975;0;10,6363626582525;0;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Czech Republic;559,569876825408;7,52104416280975;617,192553659012;6,09149436708783;57,6226768336041;9,67845075015611;5,95370874131634;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Denmark;559,569876825408;7,52104416280975;703,836870649468;7,5415975124828;144,26699382406;10,6509059867798;13,545044337367;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Dominican Republic;559,569876825408;7,52104416280975;447,689351002926;6,13490223946408;-111,880525822482;9,70582973200725;-11,5271469736925;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Estonia;559,569876825408;7,52104416280975;634,016692879954;10,1817322030062;74,4468160545462;12,6583480736101;5,88124260935372;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Finland;559,569876825408;7,52104416280975;676,707946154883;6,43055818202479;117,138069329475;9,89536173322333;11,8376743051432;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Greece;559,569876825408;7,52104416280975;595,32117267113;6,82752300220354;35,751295845722;10,1578135267661;3,51958576041156;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Guatemala;559,569876825408;7,52104416280975;535,805780175258;9,80782023502382;-23,7640966501495;12,3595891137803;-1,92272545886284;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Hong Kong, SAR;559,569876825408;7,52104416280975;671,029799167645;10,5549687122563;111,459922342237;12,960457932328;8,59999877505992;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Indonesia;559,569876825408;7,52104416280975;513,934399187376;6,13490223946413;-45,6354776380315;9,70582973200728;-4,70186258136568;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Ireland;559,569876825408;7,52104416280975;655,677772128073;8,41206961072388;96,1078953026657;11,284016148278;8,51717101781463;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Italy;559,569876825408;7,52104416280975;638,012425945553;5,9146780277814;78,4425491201456;9,56815141347871;8,1982972185874;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Korea, Republic of;559,569876825408;7,52104416280975;654,626263426733;4,23224088323373;95,0563866013252;8,63006188811237;11,0145660406286;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Latvia;559,569876825408;7,52104416280975;576,394016047001;6,58012603972251;16,8241392215932;9,99320589188318;1,68355774949642;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Liechtenstein;559,569876825408;7,52104416280975;650,420228621371;40,9386787545255;90,8503517959633;41,6238095741508;2,1826534554488;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Lithuania;559,569876825408;7,52104416280975;593,638758748985;6,22080936975375;34,0688819235772;9,76035729436943;3,49053634985585;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Luxembourg;559,569876825408;7,52104416280975;601,419923138905;4,81402687019192;41,8500463134968;8,92977939290017;4,68657113150753;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Malta;559,569876825408;7,52104416280975;596,162379632202;5,47996460852598;36,5925028067944;9,30570348816423;3,93226614767339;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Mexico;559,569876825408;7,52104416280975;553,050522877242;7,05059911522275;-6,51935394816546;10,3090762526288;-,632389730020966;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Netherlands;559,569876825408;7,52104416280975;613,617424074454;13,5150573322475;54,0475472490464;15,4668316080854;3,49441622037138;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;New Zealand;559,569876825408;7,52104416280975;654,836565167001;10,8075453640411;95,2666883415933;13,1669716371966;7,23527709837738;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Norway;559,569876825408;7,52104416280975;634,437296360743;6,08059398184469;74,8674195353352;9,67159389506096;7,74095979914625;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Paraguay;559,569876825408;7,52104416280975;527,814314045071;6,42711846090016;-31,7555627803371;9,89312675595427;-3,209861104956;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Poland;559,569876825408;7,52104416280975;657,780789530755;10,2164230445448;98,2109127053467;12,6862683687537;7,74151309515416;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Russian Federation;559,569876825408;7,52104416280975;605,20535446373;6,1312966545276;45,6354776383225;9,7035511007443;4,70296669379338;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Slovak Republic;559,569876825408;7,52104416280975;637,591822465017;8,69897076537546;78,0219456396094;11,4994868440201;6,78481976612564;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;90;PVCIV;IDCNTRY;Cyprus;Slovenia;559,569876825408;7,52104416280975;620,347079763033;10,7212643971454;60,7772029376255;13,0962443308161;4,64081162525457;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
