BSBG01;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnx;mnx_se;cmnx;cmnx_se;mnxdiff;mnxdiff_se;mnxdiff_t;weight;method;jk2type;date;time;reps;infile;selcrit
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Azerbaijan, Republic of;48,5886760932447;1,61673720367523;49,5098903321615;,953820867369347;,921214238916797;1,87712903999081;,490757012059921;2,12958813119827;,0274691959672037;1,79386778810762;,0250466852848374;-,335720343090646;,0371738237317918;-9,03109525436123;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Australia;48,5886760932447;1,61673720367523;51,4743412067422;1,70770243422984;2,88566511349751;2,35161365653929;1,22709999811114;2,12958813119827;,0274691959672037;2,3638852305459;,0176802937878758;,234297099347632;,0326672544838136;7,17223112409783;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Austria;48,5886760932447;1,61673720367523;49,9864468412761;,988655686936504;1,39777074803136;1,89506708405256;,737583782544657;2,12958813119827;,0274691959672037;2,44081252402155;,0202475302769542;,311224392823282;,0341250525186529;9,1201146914914;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Bahrain;48,5886760932447;1,61673720367523;48,8435295796941;,839175737493719;,254853486449385;1,82155293750847;,139910008214186;2,12958813119827;,0274691959672037;2,0913100854848;,0216559130246416;-,0382780457134699;,0349790693989346;-1,09431286684362;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Brazil;48,5886760932447;1,61673720367523;48,1737694081578;,58012836990487;-,414906685086869;1,71766938358814;-,24155212234158;2,12958813119827;,0274691959672037;2,18340300592563;,0194131341381533;,0538148747273604;,0336366839053818;1,59988644774671;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Chile;48,5886760932447;1,61673720367523;49,5456919639781;1,17488049544246;,957015870733379;1,99854531205042;,478856228559322;2,12958813119827;,0274691959672037;2,21840832472495;,0257222264755772;,0888201935266797;,0376322954647404;2,36021195172375;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Chinese Taipei;48,5886760932447;1,61673720367523;51,9195260699082;,791637876674153;3,33084997666349;1,80014713663432;1,85032095925841;2,12958813119827;,0274691959672037;2,38602813060181;,0189458452042659;,256439999403538;,0333691740621287;7,68493696985374;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Cyprus;48,5886760932447;1,61673720367523;49,0145431941111;,755774683451584;,425867100866434;1,78466651167492;,238625590876782;2,12958813119827;,0274691959672037;2,37229519785093;,0202172147992195;,24270706665266;,0341070740656893;7,11603306062584;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Czech Republic;48,5886760932447;1,61673720367523;51,3356150309862;,671327275812168;2,74693893774148;1,75057690405106;1,56916210386685;2,12958813119827;,0274691959672037;2,52261474356288;,0191564572585967;,393026612364614;,0334892009726282;11,7359208625445;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Finland;48,5886760932447;1,61673720367523;49,9791418424726;,878501694065367;1,39046574922786;1,84000119897334;,755687414771089;2,12958813119827;,0274691959672037;2,5523191812472;,0150900295273929;,42273105004893;,0313411186498221;13,4880651444561;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;France;48,5886760932447;1,61673720367523;49,4546220806232;,720702393055167;,865945987378446;1,77009918510321;,48920760749797;2,12958813119827;,0274691959672037;2,34476671864064;,0196908221512387;,21517858744237;,0337977100419001;6,36666174056191;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Georgia;48,5886760932447;1,61673720367523;48,9623856652559;,803033643140881;,37370957201118;1,80518758520097;,207019799534892;2,12958813119827;,0274691959672037;2,04247966849702;,0287617854281709;-,0871084627012499;,0397718119790987;-2,19020603705529;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Palestinian National Authority;48,5886760932447;1,61673720367523;48,6294564122255;2,7301897049448;,0407803189808078;3,17297573434373;,0128523891750601;2,12958813119827;,0274691959672037;1,921217613104;,0258458034233587;-,208370518094269;,0377168699878919;-5,52459729985975;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Hong Kong, SAR;48,5886760932447;1,61673720367523;48,5886760932447;1,61673720367523;0; ; ;2,12958813119827;,0274691959672037;2,12958813119827;,0274691959672037;0; ; ;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Hungary;48,5886760932447;1,61673720367523;49,82403420284;1,0549242312711;1,23535810959532;1,93046738368472;,639926952424015;2,12958813119827;,0274691959672037;2,44344609545198;,0214461795582892;,313857964253713;,0348496103956848;9,00606809344923;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Iran, Islamic Republic of;48,5886760932447;1,61673720367523;51,4057667567351;1,38723195184051;2,8170906634904;2,13031727072632;1,32238080317958;2,12958813119827;,0274691959672037;1,88411981152109;,0237403345937611;-,245468319677181;,0363064761951414;-6,76100644848673;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Ireland;48,5886760932447;1,61673720367523;50,7820076081657;1,50163023616198;2,19333151492102;2,20652046260702;,99402273946265;2,12958813119827;,0274691959672037;2,44245926138904;,023808204003207;,312871130190773;,036350891391312;8,60697271004338;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Israel;48,5886760932447;1,61673720367523;49,5997779354669;,979856936589361;1,01110184222223;1,8904916825868;,534835382527956;2,12958813119827;,0274691959672037;2,31988694721472;,0207187749530113;,190298816016449;,0344067487949409;5,53085724985531;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Italy;48,5886760932447;1,61673720367523;50,7284844870201;,728129758543927;2,13980839377542;1,77313624152935;1,20679299405093;2,12958813119827;,0274691959672037;2,43935761700341;,0220574105686302;,309769485805146;,0352290517623986;8,79301230968061;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Ivory Coast;48,5886760932447;1,61673720367523;50,5498596174725;1,38881766114248;1,96118352422774;2,13135020155038;,920160151438812;2,12958813119827;,0274691959672037;1,55091646266551;,0224899993525413;-,578671668532756;,0355015041647808;-16,2999197399311;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Japan;48,5886760932447;1,61673720367523;50,2107820781224;1,37598417597397;1,62210598487769;2,12301004196362;,764059497041932;2,12958813119827;,0274691959672037;2,35969779135515;,0247887495603825;,23010966015688;,0370005247510357;6,21909180221665;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Kazakhstan;48,5886760932447;1,61673720367523;52,2191633215026;,804727259349525;3,63048722825793;1,80594162355481;2,01030154070633;2,12958813119827;,0274691959672037;2,14558450100078;,0191013807453069;,0159963698025174;,0334577266630867;,478106894816793;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Jordan;48,5886760932447;1,61673720367523;50,0930825822193;2,15275560735036;1,50440648897459;2,69224736804143;,558792073430095;2,12958813119827;,0274691959672037;1,85306220728971;,0295068722921637;-,276525923908558;,0403139211631751;-6,85931598638814;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Korea, Republic of;48,5886760932447;1,61673720367523;50,5503659126706;1,00016112009034;1,96168981942584;1,90109480349823;1,03187374759855;2,12958813119827;,0274691959672037;2,36115473684863;,0211389521579881;,231566605650365;,0346613909908756;6,6808226395566;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Kuwait;48,5886760932447;1,61673720367523;49,1755499654793;1,43648614463909;,586873872234619;2,16271394999146;,271359914350641;2,12958813119827;,0274691959672037;2,13709131854244;,0221797331767811;,00750318734417332;,0353057685212749;,212520153460248;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Lithuania;48,5886760932447;1,61673720367523;48,9953542463874;,837383246617191;,406678153142686;1,82072784552298;,223360209568209;2,12958813119827;,0274691959672037;2,41570648332155;,0199252885124346;,286118352123279;,0339348471248715;8,43140241859459;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Malaysia;48,5886760932447;1,61673720367523;48,1426836959169;1,1356750382415;-,445992397327835;1,97575225628934;-,225732956097164;2,12958813119827;,0274691959672037;2,15347620299123;,0149659630663609;,0238880717929586;,0312815724922568;,763646769959268;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Malta;48,5886760932447;1,61673720367523;47,9909242658068;,694583530291331;-,597751827437939;1,75962651329751;-,339703808121055;2,12958813119827;,0274691959672037;2,2847098724531;,0170275418394356;,155121741254833;,0323186309762398;4,79976213623888;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Morocco;48,5886760932447;1,61673720367523;48,8689867291617;,680996662371509;,280310635916948;1,75430773808609;,159784187136266;2,12958813119827;,0274691959672037;1,76489231698382;,0202595279959576;-,364695814214452;,034132172531259;-10,6848110497641;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Oman;48,5886760932447;1,61673720367523;49,6181735526699;,83373911955061;1,02949745942518;1,81905472848307;,565951888805285;2,12958813119827;,0274691959672037;1,97733999502484;,0204804998236138;-,152248136173426;,0342637943040418;-4,44341145707457;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;New Zealand;48,5886760932447;1,61673720367523;53,4506123723286;1,81873960693094;4,86193627908385;2,43344466622253;1,99796459174521;2,12958813119827;,0274691959672037;2,34854695479444;,0316175715989015;,218958823596171;,041883499864461;5,22780627943566;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Norway;48,5886760932447;1,61673720367523;51,7668617520366;,808210362516537;3,17818565879192;1,80749638335093;1,7583358329602;2,12958813119827;,0274691959672037;2,51967156977021;,0156021794534967;,390083438571946;,0315908963276409;12,347969950781;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Portugal;48,5886760932447;1,61673720367523;50,7316059603608;,985122245805815;2,14292986711613;1,89322608922682;1,13189326901326;2,12958813119827;,0274691959672037;2,388294701159;,0178668630367135;,258706569960732;,0327686057356324;7,89495201742489;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Qatar;48,5886760932447;1,61673720367523;51,0457752130305;2,10920600176831;2,45709911978577;2,6575532249878;,924571932062453;2,12958813119827;,0274691959672037;2,13046005134982;,036070396734181;,000871920151548355;,0453390587423896;,0192311039473159;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Romania;48,5886760932447;1,61673720367523;51,422771458996;1,05339336092687;2,83409536575126;1,92963124938223;1,46872381272774;2,12958813119827;,0274691959672037;2,22853971948023;,0282011094128363;,0989515882819587;,0393682524275514;2,51348693884895;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Saudi Arabia;48,5886760932447;1,61673720367523;48,6113469510599;,724011137737393;,022670857815136;1,7714489304847;,0127979178089728;2,12958813119827;,0274691959672037;1,90596826580217;,0247625018628635;-,223619865396098;,0369829450638123;-6,04656727608504;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Singapore;48,5886760932447;1,61673720367523;52,3970993052526;2,31261709250593;3,8084232120079;2,82170817100178;1,34968713318636;2,12958813119827;,0274691959672037;2,04890840687334;,0285296635209818;-,080679724324928;,0396042728465639;-2,03714696738657;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;South Africa;48,5886760932447;1,61673720367523;49,4690909705656;,627606482871623;,880414877320895;1,73428056642807;,507654236784881;2,12958813119827;,0274691959672037;1,83412388401724;,0150073307756677;-,295464247181028;,0313013850187966;-9,4393346174171;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Sweden;48,5886760932447;1,61673720367523;50,4213750303072;,728796853412576;1,83269893706247;1,77341028509808;1,03343199961261;2,12958813119827;,0274691959672037;2,45363627813907;,0246214924918443;,324048146940802;,0368886787457966;8,78448776042777;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;United Arab Emirates;48,5886760932447;1,61673720367523;49,2393937585799;,397675567519712;,650717665335193;1,66492793920629;,390838336009548;2,12958813119827;,0274691959672037;1,96338270182637;,0121148593048236;-,1662054293719;,030022100910168;-5,53610254889288;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Turkey;48,5886760932447;1,61673720367523;48,4508893645863;1,70637954161167;-,137786728658384;2,35065317003136;-,0586163583871225;2,12958813119827;,0274691959672037;2,17051876959868;,0246973372306065;,040930638400416;,0369393447880027;1,1080499298328;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;United States;48,5886760932447;1,61673720367523;50,9201428324849;,703376050572684;2,33146673924023;1,76311572344722;1,32235604744184;2,12958813119827;,0274691959672037;2,31261022545198;,0225900117527003;,183022094253716;,0355649456357208;5,14613732657845;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;Uzbekistan;48,5886760932447;1,61673720367523;49,3495570329957;,919800513490982;,760880939750997;1,86007316263793;,409059683798635;2,12958813119827;,0274691959672037;1,52409836953854;,020868619030777;-,605489761659728;,0344971881076755;-17,551858423064;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;England;48,5886760932447;1,61673720367523;49,4350762108128;1,67404944350528;,846400117568123;2,32729042559108;,36368478478708;2,12958813119827;,0274691959672037;2,33038612732705;,0299195661297501;,200797996128785;,0406169566126898;4,9436987129176;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;United Arab Emirates (Dubai);48,5886760932447;1,61673720367523;50,8105744211255;,746957545561358;2,22189832788076;1,78095052166495;1,24759127266691;2,12958813119827;,0274691959672037;1,97717733742617;,025680423219105;-,152410793772101;,0376037347054383;-4,05307597678745;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;United Arab Emirates (Abu Dhabi);48,5886760932447;1,61673720367523;47,9392846236378;,593395271997981;-,649391469606947;1,72219544029624;-,377071878378243;2,12958813119827;,0274691959672037;2,02029813808186;,0144743042452092;-,109289993116403;,0310493512084797;-3,51988008968625;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hong Kong, SAR;United Arab Emirates (Sharjah);48,5886760932447;1,61673720367523;49,3621134238953;,820087860686761;,773437330650587;1,81283846081039;,426644374206866;2,12958813119827;,0274691959672037;1,92328694129816;,030787820747145;-,206301189900104;,0412607153772565;-4,99994214869623;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hungary;Azerbaijan, Republic of;49,82403420284;1,0549242312711;49,5098903321615;,953820867369347;-,314143870678528;1,42219526815137;-,220886595331502;2,44344609545198;,0214461795582892;1,79386778810762;,0250466852848374;-,64957830734436;,0329738542091165;-19,6997992174286;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hungary;Australia;49,82403420284;1,0549242312711;51,4743412067422;1,70770243422984;1,65030700390219;2,00726498938168;,822166984744025;2,44344609545198;,0214461795582892;2,3638852305459;,0176802937878758;-,0795608649060813;,0277944491953336;-2,8624731631465;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hungary;Austria;49,82403420284;1,0549242312711;49,9864468412761;,988655686936504;,162412638436038;1,4457887816119;,112334969327238;2,44344609545198;,0214461795582892;2,44081252402155;,0202475302769542;-,00263357143043175;,0294940858472094;-,0892915089511385;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hungary;Bahrain;49,82403420284;1,0549242312711;48,8435295796941;,839175737493719;-,98050462314594;1,34799148814859;-,72738190987587;2,44344609545198;,0214461795582892;2,0913100854848;,0216559130246416;-,352136009967183;,0304781427678464;-11,5537227005406;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hungary;Brazil;49,82403420284;1,0549242312711;48,1737694081578;,58012836990487;-1,65026479468219;1,20391613465864;-1,3707473030504;2,44344609545198;,0214461795582892;2,18340300592563;,0194131341381533;-,260043089526353;,0289276406696487;-8,98943306493688;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hungary;Chile;49,82403420284;1,0549242312711;49,5456919639781;1,17488049544246;-,278342238861946;1,57898996586237;-,176278662233251;2,44344609545198;,0214461795582892;2,21840832472495;,0257222264755772;-,225037770727034;,0334898723871451;-6,71957683581419;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hungary;Chinese Taipei;49,82403420284;1,0549242312711;51,9195260699082;,791637876674153;2,09549186706817;1,3189221590026;1,58879116008849;2,44344609545198;,0214461795582892;2,38602813060181;,0189458452042659;-,0574179648501758;,0286161434884295;-2,0064885708094;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hungary;Cyprus;49,82403420284;1,0549242312711;49,0145431941111;,755774683451584;-,809491008728891;1,2977135685001;-,623782495905087;2,44344609545198;,0214461795582892;2,37229519785093;,0202172147992195;-,0711508976010538;,0294732826791344;-2,41408119942558;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hungary;Czech Republic;49,82403420284;1,0549242312711;51,3356150309862;,671327275812168;1,51158082814615;1,25041810806319;1,20886031512091;2,44344609545198;,0214461795582892;2,52261474356288;,0191564572585967;,0791686481109011;,0287560162808903;2,75311598580198;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hungary;Finland;49,82403420284;1,0549242312711;49,9791418424726;,878501694065367;,15510763963254;1,37281840029869;,112984819841279;2,44344609545198;,0214461795582892;2,5523191812472;,0150900295273929;,108873085795217;,0262230358422508;4,15181089062919;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hungary;France;49,82403420284;1,0549242312711;49,4546220806232;,720702393055167;-,369412122216879;1,27760599289389;-,289144011746633;2,44344609545198;,0214461795582892;2,34476671864064;,0196908221512387;-,0986793768113432;,0291147229874869;-3,38932906398437;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hungary;Georgia;49,82403420284;1,0549242312711;48,9623856652559;,803033643140881;-,861648537584145;1,3257934099018;-,649911616054846;2,44344609545198;,0214461795582892;2,04247966849702;,0287617854281709;-,400966426954963;,0358772757976762;-11,1760555404525;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hungary;Palestinian National Authority;49,82403420284;1,0549242312711;48,6294564122255;2,7301897049448;-1,19457779061452;2,92690979681805;-,408136182369947;2,44344609545198;,0214461795582892;1,921217613104;,0258458034233587;-,522228482347982;,0335848801136059;-15,5495115832323;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
Boy;BSDGSLM;IDCNTRY;Hungary;Hong Kong, SAR;49,82403420284;1,0549242312711;48,5886760932447;1,61673720367523;-1,23535810959532;1,93046738368472;-,639926952424015;2,44344609545198;,0214461795582892;2,12958813119827;,0274691959672037;-,313857964253713;,0348496103956848;-9,00606809344923;TOTWGT;JRR;FULL;26-FEB-26;17h18m;250;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2023.sav;NONE
