IDCNTRY;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnpv;mnpv_se;cmnpv;cmnpv_se;mnpvdiff;mnpvdiff_se;mnpvdiff_t;mnpvdiff_ci;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
France;ASRREA0;ASBG01;Girl;Boy;50,4967659426377;,945644983287179;49,5032340573623;,94564498328718;-,993531885275311;1,89128996657436;-,52531970392402;515,32087821722;2,6556161354963;507,459098482911;2,46157339536615;-7,86177973430953;2,62731410217781;-2,99232578540678;-13 to -3;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
France;ASRREA0;ASBG01;Boy;Girl;49,5032340573623;,94564498328718;50,4967659426377;,945644983287179;,993531885275311;1,89128996657436;,52531970392402;507,459098482911;2,46157339536615;515,32087821722;2,6556161354963;7,86177973430953;2,62731410217781;2,99232578540678;3 to 13;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
France;ASRREA0;ASBG01;Boy;Boy;49,5032340573623;,94564498328718;49,5032340573623;,94564498328718;0; ; ;507,459098482911;2,46157339536615;507,459098482911;2,46157339536615;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Georgia;ASRREA0;ASBG01;Girl;Girl;49,3759691611319;,719590817709;49,3759691611319;,719590817709;0; ; ;498,069920217691;2,73102910361649;498,069920217691;2,73102910361649;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Georgia;ASRREA0;ASBG01;Girl;Boy;49,3759691611319;,719590817709;50,6240308388681;,719590817708999;1,2480616777362;1,439181635418;,867202337093269;498,069920217691;2,73102910361649;478,821526506385;3,61984078254058;-19,2483937113061;3,17178544196165;-6,0686304491648;-25 to -13;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Georgia;ASRREA0;ASBG01;Boy;Girl;50,6240308388681;,719590817708999;49,3759691611319;,719590817709;-1,2480616777362;1,439181635418;-,867202337093269;478,821526506385;3,61984078254058;498,069920217691;2,73102910361649;19,2483937113061;3,17178544196165;6,0686304491648;13 to 25;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Georgia;ASRREA0;ASBG01;Boy;Boy;50,6240308388681;,719590817708999;50,6240308388681;,719590817708999;0; ; ;478,821526506385;3,61984078254058;478,821526506385;3,61984078254058;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Germany;ASRREA0;ASBG01;Girl;Girl;49,8231370413357;,694311005522729;49,8231370413357;,694311005522729;0; ; ;547,368528429776;3,18579298044462;547,368528429776;3,18579298044462;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Germany;ASRREA0;ASBG01;Girl;Boy;49,8231370413357;,694311005522729;50,1768629586643;,694311005522736;,35372591732861;1,38862201104546;,254731607676518;547,368528429776;3,18579298044462;537,021979734403;3,05240301080329;-10,3465486953731;2,81137376432694;-3,68024658501787;-16 to -5;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Germany;ASRREA0;ASBG01;Boy;Girl;50,1768629586643;,694311005522736;49,8231370413357;,694311005522729;-,35372591732861;1,38862201104546;-,254731607676518;537,021979734403;3,05240301080329;547,368528429776;3,18579298044462;10,3465486953731;2,81137376432694;3,68024658501787;5 to 16;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
