IDCNTRY;EqVar;b;beta;b.se;beta.se;b.t;beta.t;xvar;dvar;weight;method;jk2type;shortcut;missoptn;date;time;reps;npv;infile;selcrit
Russian Federation;ASDAGE;-6,27310100388908;-,0680034241044042;2,07575426755545;,0230501369628377;-3,02208267227927;-2,95023948074764; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASDMSCL_D2;-11,8192861554196;-,0861931921031119;3,32671920477498;,0242950673371113;-3,55283551988845;-3,54776510421314; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASDMSCL_D3;-17,8342788757972;-,100847722324684;3,68433481108134;,0202660802789953;-4,84056954383114;-4,97618290939109; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASBGSEX_D2;6,04883348220327;,0473599364707833;3,58532756908169;,0280256746590124;1,68710762563672;1,6898767664654; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASSSCI0_;,476224946874854;,606858696474542;,0184667785773261;,0195759036987437;25,7881982437138;31,0002902452716; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;(CONSTANT);250,942381056144; ;43,1141704201049; ;5,82041539036838; ; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASDAGE;2,30794908869492;,0117017663162667;4,22994504262176;,0215435524291491;,545621530643915;,543167908577316; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASDMSCL_D2;-16,2346002961333;-,10507040220756;3,46964213161455;,0210589000128547;-4,67904172254756;-4,98935852031318; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASDMSCL_D3;-21,0472297421103;-,0956453609299674;4,78654846696189;,0205946930215166;-4,39716214875588;-4,64417511977676; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASBGSEX_D2;-2,0629493704463;-,0154500377118899;3,07770218111835;,0229935738089239;-,670288822324155;-,671928506646218; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASSSCI0_;,499552561172873;,571447719802482;,0167881340490543;,0171231688072443;29,7562885615041;33,3727784988442; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;(CONSTANT);298,524005768961; ;28,4584403448284; ;10,4898231298614; ; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASDAGE;3,63714431260784;,0264642057377674;2,17621780977095;,0158345920527337;1,67131446874366;1,67129065590285; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASDMSCL_D2;-15,1216385547482;-,119227813807926;2,72379654924751;,0214747042690322;-5,55167696314389;-5,55201190732387; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASDMSCL_D3;-24,1207012407835;-,145794063017346;3,36979345410062;,0207936284270838;-7,15791681873904;-7,0114777480321; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASBGSEX_D2;-10,6254677650812;-,0877245717703849;2,17621431285006;,0180504265008228;-4,88254658667587;-4,85997224311494; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASSSCI0_;,449004581864992;,637968635916205;,0170590124460264;,0231764094080803;26,320666761081;27,5266381725972; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;(CONSTANT);348,296368140415; ;46,195621200943; ;7,53959702425877; ; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASDAGE;-7,83009332423301;-,0416897557561631;5,20619258085643;,0271011352854488;-1,50399609745995;-1,53830292779459; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASDMSCL_D2;-29,687385776057;-,174412661955707;4,4992606948555;,0256957296501367;-6,59828087089993;-6,7876127407333; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASDMSCL_D3;-38,0294296745568;-,126523432652493;7,03157428748534;,0218894384432488;-5,40838055885164;-5,78011322586104; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASBGSEX_D2;,221783672881734;,00142906788129198;4,48976525836343;,0338165396312266;,0493976099237261;,0422594356748543; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASSSCI0_;,453502170911257;,529492657166685;,0379584989365279;,0310913232862379;11,9473157162926;17,0302387033188; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;(CONSTANT);305,848171254695; ;25,9881873247746; ;11,7687381360042; ; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASDAGE;-11,1211573994013;-,0968235644313041;2,26707865124779;,0196427935609892;-4,90550135668222;-4,92921559912927; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASDMSCL_D2;-10,1509918062638;-,0455900974165735;4,3578860492678;,0196224261215035;-2,32933851218285;-2,32336700539863; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASDMSCL_D3;-16,0493502381468;-,0390119578743687;9,67679763146581;,0237412826060989;-1,65853941038918;-1,64321189051289; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASBGSEX_D2;-2,26188427258492;-,010588915348312;5,13309845749378;,0240279249393786;-,440646968164581;-,440692043737748; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASSSCI0_;,404863133158933;,469866589601983;,0337599970568775;,0356520394874818;11,9923924305098;13,1792345222484; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;(CONSTANT);355,044993948816; ;17,5043844767296; ;20,2832035836972; ; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASDAGE;-5,0798433631576;-,034732480921719;1,53503155391419;,0105021190666815;-3,3092761840657;-3,30718788286352; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASDMSCL_D2;-18,5630830685029;-,118790489030615;3,2070294687852;,0202205647962987;-5,78824836166362;-5,87473644912032; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASDMSCL_D3;-26,3842351060489;-,122774195563571;2,77255151513175;,0135443081958586;-9,51622899053514;-9,06463392505435; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASBGSEX_D2;,345005859516886;,0025829579889378;1,44225301397175;,010695144240656;,239213131243034;,241507541255878; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASSSCI0_;,47371308730102;,563221558059596;,011776319162663;,0120258149587221;40,2259042709147;46,8343775447087; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);(CONSTANT);409,905573300179; ;29,9575503102159; ;13,6828802440631; ; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASDAGE;-7,2061439745013;-,0546634935089371;3,12196625047718;,0233398724928445;-2,30820687872582;-2,34206478744456; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASDMSCL_D2;-13,8732588363432;-,101603663971397;3,19073399282066;,0232267651283325;-4,34798352590935;-4,37442163857155; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASDMSCL_D3;-29,6217096007537;-,178457586677428;5,87725098526947;,0344702801759363;-5,04006204176008;-5,1771434919177; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASBGSEX_D2;-2,1842064569488;-,0193151599261324;5,25838422237037;,0464250590162102;-,415375971892028;-,416050304198605; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASSSCI0_;,41845590635744;,501866541728594;,0252261074053921;,0255043631429014;16,5882075911559;19,6776739304027; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;(CONSTANT);215,737691684873; ;29,4160094315924; ;7,3340230661326; ; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASDAGE;-,196146848895332;-,00188427526201787;2,51807837092451;,024026320665059;-,0778954504197248;-,0784254604891762; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASDMSCL_D2;-1,39476139924482;-,0062792348082948;5,83663958736387;,0266938795387452;-,238966511186407;-,235231255883234; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASDMSCL_D3;,132280513761727;,000368745396860641;9,55252637018175;,0275999446088223;,0138476994080478;,0133603672792434; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASBGSEX_D2;12,7108233002446;,0565542122512487;5,92073166147842;,0261850155489251;2,14683320018437;2,15979296042733; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASSSCI0_;,29858189123764;,409181780968909;,0263963303877243;,033993408124321;11,3114924253447;12,0370919994973; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Table Average;(CONSTANT);320,765234917444; ;6,92064990181455; ;46,349004713176; ; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Table Average;ASDAGE;-4,30837179713055;-,0367449759214257;,65270977318305;,00406891804624571;-6,60074657089942;-9,03065028683225; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Table Average;ASDMSCL_D2;-18,7019291119176;-,120592869207889;,687679852144819;,00421872477442331;-27,1956915032303;-28,5851473267474; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Table Average;ASDMSCL_D3;-27,83329122674;-,121006062253948;1,12236120384245;,00436957212282359;-24,7988714608555;-27,6928859056696; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Table Average;ASBGSEX_D2;-2,58438719823505;-,020108279555553;,790084794148951;,00534319416680914;-3,2710251068923;-3,76334434568403; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Table Average;ASSSCI0_;,465091005162836;,521109745470684;,00472389950418518;,00461944694502585;98,4548898110098;112,807821298133; ASDMSCL_d2 ASDMSCL_d3 ASBGSEX_d2 ASDAGE ASSSCI0_;ASMDAP0_;TOTWGT;JRR;HALF;Y;listwise;25-FEB-26;22h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
