"";"IDCNTRY";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnpv";"mnpv_se";"cmnpv";"cmnpv_se";"mnpvdiff";"mnpvdiff_se";"mnpvdiff_t";"mnpvdiff_ci";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"75";"Lebanon";"BSMMAT0";"BSBG01";"Boy";"Girl";46,6209927925936;1,61622283751917;53,3790072074064;1,61622283751917;6,75801441481283;3,23244567503834;2,0906815130722;443,86912174029;4,5013955510948;441,252287359753;3,7534676053637;-2,6168343805366;3,86581887239473;-0,676915930858284;"-10 to 5";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"76";"Lebanon";"BSMMAT0";"BSBG01";"Boy";"Boy";46,6209927925936;1,61622283751917;46,6209927925936;1,61622283751917;0;NA;NA;443,86912174029;4,5013955510948;443,86912174029;4,5013955510948;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"77";"Lithuania";"BSMMAT0";"BSBG01";"Girl";"Girl";49,7086125516973;0,821846261946053;49,7086125516973;0,821846261946053;0;NA;NA;509,941097180002;3,36753412470088;509,941097180002;3,36753412470088;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"78";"Lithuania";"BSMMAT0";"BSBG01";"Girl";"Boy";49,7086125516973;0,821846261946053;50,2913874483028;0,821846261946058;0,582774896605496;1,64369252389211;0,354552258487821;509,941097180002;3,36753412470088;512,643618175895;3,1450221551687;2,7025209958926;3,41476515902789;0,791422212080302;"-4 to 9";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"79";"Lithuania";"BSMMAT0";"BSBG01";"Boy";"Girl";50,2913874483028;0,821846261946058;49,7086125516973;0,821846261946053;-0,582774896605496;1,64369252389211;-0,354552258487821;512,643618175895;3,1450221551687;509,941097180002;3,36753412470088;-2,7025209958926;3,41476515902789;-0,791422212080302;"-9 to 4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"80";"Lithuania";"BSMMAT0";"BSBG01";"Boy";"Boy";50,2913874483028;0,821846261946058;50,2913874483028;0,821846261946058;0;NA;NA;512,643618175895;3,1450221551687;512,643618175895;3,1450221551687;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"81";"Malaysia";"BSMMAT0";"BSBG01";"Girl";"Girl";49,7192655483565;1,80408522828452;49,7192655483565;1,80408522828452;0;NA;NA;470,011802840552;3,84508651956301;470,011802840552;3,84508651956301;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"82";"Malaysia";"BSMMAT0";"BSBG01";"Girl";"Boy";49,7192655483565;1,80408522828452;50,2807344516435;1,80408522828452;0,561468903286941;3,60817045656904;0,155610415318581;470,011802840552;3,84508651956301;460,656805789533;3,78617269840788;-9,35499705101903;2,82404922358565;-3,31261826914658;"-15 to -4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"83";"Malaysia";"BSMMAT0";"BSBG01";"Boy";"Girl";50,2807344516435;1,80408522828452;49,7192655483565;1,80408522828452;-0,561468903286941;3,60817045656904;-0,155610415318581;460,656805789533;3,78617269840788;470,011802840552;3,84508651956301;9,35499705101903;2,82404922358565;3,31261826914658;"4 to 15";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"84";"Malaysia";"BSMMAT0";"BSBG01";"Boy";"Boy";50,2807344516435;1,80408522828452;50,2807344516435;1,80408522828452;0;NA;NA;460,656805789533;3,78617269840788;460,656805789533;3,78617269840788;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"85";"Malta";"BSMMAT0";"BSBG01";"Girl";"Girl";48,9452542715366;0,300202137585677;48,9452542715366;0,300202137585677;0;NA;NA;495,068000614717;1,83947224049804;495,068000614717;1,83947224049804;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"86";"Malta";"BSMMAT0";"BSBG01";"Girl";"Boy";48,9452542715366;0,300202137585677;51,0547457284634;0,300202137585676;2,10949145692681;0,600404275171353;3,51345175935792;495,068000614717;1,83947224049804;492,71656435695;1,57691155151597;-2,35143625776653;2,78050473217052;-0,845686838997377;"-8 to 3";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"87";"Malta";"BSMMAT0";"BSBG01";"Boy";"Girl";51,0547457284634;0,300202137585676;48,9452542715366;0,300202137585677;-2,10949145692681;0,600404275171353;-3,51345175935792;492,71656435695;1,57691155151597;495,068000614717;1,83947224049804;2,35143625776653;2,78050473217052;0,845686838997377;"-3 to 8";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"88";"Malta";"BSMMAT0";"BSBG01";"Boy";"Boy";51,0547457284634;0,300202137585676;51,0547457284634;0,300202137585676;0;NA;NA;492,71656435695;1,57691155151597;492,71656435695;1,57691155151597;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"89";"Morocco";"BSMMAT0";"BSBG01";"Girl";"Girl";46,1714156684488;0,755085977017896;46,1714156684488;0,755085977017896;0;NA;NA;385,430785998665;2,32095501983088;385,430785998665;2,32095501983088;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"90";"Morocco";"BSMMAT0";"BSBG01";"Girl";"Boy";46,1714156684488;0,755085977017896;53,8285843315513;0,755085977017895;7,6571686631025;1,51017195403579;5,07039522396072;385,430785998665;2,32095501983088;383,812759159866;2,59514237637763;-1,61802683879835;2,01797745242419;-0,801806202965556;"-6 to 2";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"91";"Morocco";"BSMMAT0";"BSBG01";"Boy";"Girl";53,8285843315513;0,755085977017895;46,1714156684488;0,755085977017896;-7,6571686631025;1,51017195403579;-5,07039522396072;383,812759159866;2,59514237637763;385,430785998665;2,32095501983088;1,61802683879835;2,01797745242419;0,801806202965556;"-2 to 6";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"92";"Morocco";"BSMMAT0";"BSBG01";"Boy";"Boy";53,8285843315513;0,755085977017895;53,8285843315513;0,755085977017895;0;NA;NA;383,812759159866;2,59514237637763;383,812759159866;2,59514237637763;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"93";"Oman";"BSMMAT0";"BSBG01";"Girl";"Girl";47,9690349052431;1,71569675827365;47,9690349052431;1,71569675827365;0;NA;NA;419,922338626604;2,94289261044615;419,922338626604;2,94289261044615;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"94";"Oman";"BSMMAT0";"BSBG01";"Girl";"Boy";47,9690349052431;1,71569675827365;52,0309650947569;1,71569675827365;4,06193018951377;3,4313935165473;1,18375527899258;419,922338626604;2,94289261044615;387,755442049024;3,4952977306337;-32,1668965775799;4,53494042890982;-7,09312439310536;"-41 to -23";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"95";"Oman";"BSMMAT0";"BSBG01";"Boy";"Girl";52,0309650947569;1,71569675827365;47,9690349052431;1,71569675827365;-4,06193018951377;3,4313935165473;-1,18375527899258;387,755442049024;3,4952977306337;419,922338626604;2,94289261044615;32,1668965775799;4,53494042890982;7,09312439310536;"23 to 41";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"96";"Oman";"BSMMAT0";"BSBG01";"Boy";"Boy";52,0309650947569;1,71569675827365;52,0309650947569;1,71569675827365;0;NA;NA;387,755442049024;3,4952977306337;387,755442049024;3,4952977306337;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"97";"New Zealand";"BSMMAT0";"BSBG01";"Girl";"Girl";51,3952689453617;2,00014944372762;51,3952689453617;2,00014944372762;0;NA;NA;494,242061110017;3,13983167782214;494,242061110017;3,13983167782214;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"98";"New Zealand";"BSMMAT0";"BSBG01";"Girl";"Boy";51,3952689453617;2,00014944372762;48,6047310546383;2,00014944372762;-2,79053789072335;4,00029888745523;-0,697582348027632;494,242061110017;3,13983167782214;491,87861106783;4,69137142773734;-2,36345004218676;4,32677756114489;-0,546237935458226;"-11 to 6";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"99";"New Zealand";"BSMMAT0";"BSBG01";"Boy";"Girl";48,6047310546383;2,00014944372762;51,3952689453617;2,00014944372762;2,79053789072335;4,00029888745523;0,697582348027632;491,87861106783;4,69137142773734;494,242061110017;3,13983167782214;2,36345004218676;4,32677756114489;0,546237935458226;"-6 to 11";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"100";"New Zealand";"BSMMAT0";"BSBG01";"Boy";"Boy";48,6047310546383;2,00014944372762;48,6047310546383;2,00014944372762;0;NA;NA;491,87861106783;4,69137142773734;491,87861106783;4,69137142773734;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"101";"Norway";"BSMMAT0";"BSBG01";"Girl";"Girl";49,9857150960479;0,700508355706364;49,9857150960479;0,700508355706364;0;NA;NA;511,072422412801;2,51688798085897;511,072422412801;2,51688798085897;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"102";"Norway";"BSMMAT0";"BSBG01";"Girl";"Boy";49,9857150960479;0,700508355706364;50,0142849039521;0,70050835570636;0,0285698079042447;1,40101671141272;0,0203921963753282;511,072422412801;2,51688798085897;512,619892782767;2,61769856332933;1,54747036996616;2,52953947735221;0,611759722993521;"-3 to 7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"103";"Norway";"BSMMAT0";"BSBG01";"Boy";"Girl";50,0142849039521;0,70050835570636;49,9857150960479;0,700508355706364;-0,0285698079042447;1,40101671141272;-0,0203921963753282;512,619892782767;2,61769856332933;511,072422412801;2,51688798085897;-1,54747036996616;2,52953947735221;-0,611759722993521;"-7 to 3";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"104";"Norway";"BSMMAT0";"BSBG01";"Boy";"Boy";50,0142849039521;0,70050835570636;50,0142849039521;0,70050835570636;0;NA;NA;512,619892782767;2,61769856332933;512,619892782767;2,61769856332933;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"105";"Qatar";"BSMMAT0";"BSBG01";"Girl";"Girl";50,4270778933828;3,03855775944273;50,4270778933828;3,03855775944273;0;NA;NA;440,396403823863;3,2267862760621;440,396403823863;3,2267862760621;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"106";"Qatar";"BSMMAT0";"BSBG01";"Girl";"Boy";50,4270778933828;3,03855775944273;49,5729221066172;3,03855775944273;-0,85415578676556;6,07711551888546;-0,14055283038658;440,396403823863;3,2267862760621;434,07357261967;4,39616012109627;-6,32283120419303;4,7826200737054;-1,3220433793091;"-16 to 3";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"107";"Qatar";"BSMMAT0";"BSBG01";"Boy";"Girl";49,5729221066172;3,03855775944273;50,4270778933828;3,03855775944273;0,85415578676556;6,07711551888546;0,14055283038658;434,07357261967;4,39616012109627;440,396403823863;3,2267862760621;6,32283120419303;4,7826200737054;1,3220433793091;"-3 to 16";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"108";"Qatar";"BSMMAT0";"BSBG01";"Boy";"Boy";49,5729221066172;3,03855775944273;49,5729221066172;3,03855775944273;0;NA;NA;434,07357261967;4,39616012109627;434,07357261967;4,39616012109627;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"109";"Russian Federation";"BSMMAT0";"BSBG01";"Girl";"Girl";48,6938339001962;0,941995379329931;48,6938339001962;0,941995379329931;0;NA;NA;533,156119950564;5,12026342327343;533,156119950564;5,12026342327343;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"110";"Russian Federation";"BSMMAT0";"BSBG01";"Girl";"Boy";48,6938339001962;0,941995379329931;51,3061660998038;0,941995379329932;2,61233219960761;1,88399075865986;1,38659501783641;533,156119950564;5,12026342327343;542,588096730148;4,6202604423497;9,43197677958444;2,9416057754708;3,20640408658257;"4 to 15";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"111";"Russian Federation";"BSMMAT0";"BSBG01";"Boy";"Girl";51,3061660998038;0,941995379329932;48,6938339001962;0,941995379329931;-2,61233219960761;1,88399075865986;-1,38659501783641;542,588096730148;4,6202604423497;533,156119950564;5,12026342327343;-9,43197677958444;2,9416057754708;-3,20640408658257;"-15 to -4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"112";"Russian Federation";"BSMMAT0";"BSBG01";"Boy";"Boy";51,3061660998038;0,941995379329932;51,3061660998038;0,941995379329932;0;NA;NA;542,588096730148;4,6202604423497;542,588096730148;4,6202604423497;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"113";"Saudi Arabia";"BSMMAT0";"BSBG01";"Girl";"Girl";51,125166415956;1,55569948714157;51,125166415956;1,55569948714157;0;NA;NA;374,726507428807;5,06914534489272;374,726507428807;5,06914534489272;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"114";"Saudi Arabia";"BSMMAT0";"BSBG01";"Girl";"Boy";51,125166415956;1,55569948714157;48,874833584044;1,55569948714157;-2,25033283191204;3,11139897428314;-0,723254346521249;374,726507428807;5,06914534489272;360,384234522798;7,13620627985975;-14,3422729060097;8,15493683846015;-1,75872274551152;"-30 to 2";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"115";"Saudi Arabia";"BSMMAT0";"BSBG01";"Boy";"Girl";48,874833584044;1,55569948714157;51,125166415956;1,55569948714157;2,25033283191204;3,11139897428314;0,723254346521249;360,384234522798;7,13620627985975;374,726507428807;5,06914534489272;14,3422729060097;8,15493683846015;1,75872274551152;"-2 to 30";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"116";"Saudi Arabia";"BSMMAT0";"BSBG01";"Boy";"Boy";48,874833584044;1,55569948714157;48,874833584044;1,55569948714157;0;NA;NA;360,384234522798;7,13620627985975;360,384234522798;7,13620627985975;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"117";"Singapore";"BSMMAT0";"BSBG01";"Girl";"Girl";48,5152056206764;0,595231544086506;48,5152056206764;0,595231544086506;0;NA;NA;625,739942787154;3,41427766136084;625,739942787154;3,41427766136084;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"118";"Singapore";"BSMMAT0";"BSBG01";"Girl";"Boy";48,5152056206764;0,595231544086506;51,4847943793236;0,595231544086502;2,96958875864715;1,19046308817301;2,49448201136966;625,739942787154;3,41427766136084;616,550192574784;3,79291085220866;-9,18975021237018;3,45397675967768;-2,66062884952004;"-16 to -2";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"119";"Singapore";"BSMMAT0";"BSBG01";"Boy";"Girl";51,4847943793236;0,595231544086502;48,5152056206764;0,595231544086506;-2,96958875864715;1,19046308817301;-2,49448201136966;616,550192574784;3,79291085220866;625,739942787154;3,41427766136084;9,18975021237018;3,45397675967768;2,66062884952004;"2 to 16";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"120";"Singapore";"BSMMAT0";"BSBG01";"Boy";"Boy";51,4847943793236;0,595231544086502;51,4847943793236;0,595231544086502;0;NA;NA;616,550192574784;3,79291085220866;616,550192574784;3,79291085220866;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"121";"Slovenia";"BSMMAT0";"BSBG01";"Girl";"Girl";48,4273664492718;0,739240774738132;48,4273664492718;0,739240774738132;0;NA;NA;515,085503799548;2,35241950274788;515,085503799548;2,35241950274788;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"122";"Slovenia";"BSMMAT0";"BSBG01";"Girl";"Boy";48,4273664492718;0,739240774738132;51,5726335507282;0,73924077473814;3,14526710145635;1,47848154947627;2,12736310613448;515,085503799548;2,35241950274788;517,583398587051;2,46421980855377;2,49789478750333;2,41041366180136;1,03629299281211;"-2 to 7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"123";"Slovenia";"BSMMAT0";"BSBG01";"Boy";"Girl";51,5726335507282;0,73924077473814;48,4273664492718;0,739240774738132;-3,14526710145635;1,47848154947627;-2,12736310613448;517,583398587051;2,46421980855377;515,085503799548;2,35241950274788;-2,49789478750333;2,41041366180136;-1,03629299281211;"-7 to 2";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"124";"Slovenia";"BSMMAT0";"BSBG01";"Boy";"Boy";51,5726335507282;0,73924077473814;51,5726335507282;0,73924077473814;0;NA;NA;517,583398587051;2,46421980855377;517,583398587051;2,46421980855377;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"125";"South Africa";"BSMMAT0";"BSBG01";"Girl";"Girl";51,3022198555602;1,13660117667672;51,3022198555602;1,13660117667672;0;NA;NA;375,854529602725;5,30060108232661;375,854529602725;5,30060108232661;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"126";"South Africa";"BSMMAT0";"BSBG01";"Girl";"Boy";51,3022198555602;1,13660117667672;48,6977801444398;1,13660117667673;-2,60443971112038;2,27320235335345;-1,14571397802677;375,854529602725;5,30060108232661;368,778953160924;4,5740442769888;-7,07557644180096;4,15621934741181;-1,7024068872128;"-15 to 1";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"127";"South Africa";"BSMMAT0";"BSBG01";"Boy";"Girl";48,6977801444398;1,13660117667673;51,3022198555602;1,13660117667672;2,60443971112038;2,27320235335345;1,14571397802677;368,778953160924;4,5740442769888;375,854529602725;5,30060108232661;7,07557644180096;4,15621934741181;1,7024068872128;"-1 to 15";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"128";"South Africa";"BSMMAT0";"BSBG01";"Boy";"Boy";48,6977801444398;1,13660117667673;48,6977801444398;1,13660117667673;0;NA;NA;368,778953160924;4,5740442769888;368,778953160924;4,5740442769888;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"129";"Sweden";"BSMMAT0";"BSBG01";"Girl";"Girl";48,10353040735;0,962131043099447;48,10353040735;0,962131043099447;0;NA;NA;497,796050583081;3,2193799420691;497,796050583081;3,2193799420691;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"130";"Sweden";"BSMMAT0";"BSBG01";"Girl";"Boy";48,10353040735;0,962131043099447;51,89646959265;0,962131043099447;3,79293918529998;1,92426208619889;1,97111360895354;497,796050583081;3,2193799420691;504,491303557885;3,11384168719046;6,69525297480362;3,24076784071197;2,0659464990657;"0 to 13";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"131";"Sweden";"BSMMAT0";"BSBG01";"Boy";"Girl";51,89646959265;0,962131043099447;48,10353040735;0,962131043099447;-3,79293918529998;1,92426208619889;-1,97111360895354;504,491303557885;3,11384168719046;497,796050583081;3,2193799420691;-6,69525297480362;3,24076784071197;-2,0659464990657;"-13 to 0";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"132";"Sweden";"BSMMAT0";"BSBG01";"Boy";"Boy";51,89646959265;0,962131043099447;51,89646959265;0,962131043099447;0;NA;NA;504,491303557885;3,11384168719046;504,491303557885;3,11384168719046;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"133";"Thailand";"BSMMAT0";"BSBG01";"Girl";"Girl";53,7445063525754;1,51282545288304;53,7445063525754;1,51282545288304;0;NA;NA;439,543381610635;5,2225417483551;439,543381610635;5,2225417483551;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"134";"Thailand";"BSMMAT0";"BSBG01";"Girl";"Boy";53,7445063525754;1,51282545288304;46,2554936474246;1,51282545288304;-7,48901270515083;3,02565090576608;-2,47517408266723;439,543381610635;5,2225417483551;421,975735052646;5,67606105793143;-17,5676465579892;5,52482335584425;-3,17976619820901;"-28 to -7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"135";"Thailand";"BSMMAT0";"BSBG01";"Boy";"Girl";46,2554936474246;1,51282545288304;53,7445063525754;1,51282545288304;7,48901270515083;3,02565090576608;2,47517408266723;421,975735052646;5,67606105793143;439,543381610635;5,2225417483551;17,5676465579892;5,52482335584425;3,17976619820901;"7 to 28";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"136";"Thailand";"BSMMAT0";"BSBG01";"Boy";"Boy";46,2554936474246;1,51282545288304;46,2554936474246;1,51282545288304;0;NA;NA;421,975735052646;5,67606105793143;421,975735052646;5,67606105793143;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"137";"United Arab Emirates";"BSMMAT0";"BSBG01";"Girl";"Girl";50,1850177963596;2,54802305790206;50,1850177963596;2,54802305790206;0;NA;NA;471,050616050455;3,51928637355129;471,050616050455;3,51928637355129;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"138";"United Arab Emirates";"BSMMAT0";"BSBG01";"Girl";"Boy";50,1850177963596;2,54802305790206;49,8149822036404;2,54802305790206;-0,370035592719186;5,09604611580412;-0,0726122928070869;471,050616050455;3,51928637355129;458,911834046748;4,06313528617035;-12,1387820037072;6,47468532460381;-1,8748064801821;"-25 to 1";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"139";"United Arab Emirates";"BSMMAT0";"BSBG01";"Boy";"Girl";49,8149822036404;2,54802305790206;50,1850177963596;2,54802305790206;0,370035592719186;5,09604611580412;0,0726122928070869;458,911834046748;4,06313528617035;471,050616050455;3,51928637355129;12,1387820037072;6,47468532460381;1,8748064801821;"-1 to 25";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"140";"United Arab Emirates";"BSMMAT0";"BSBG01";"Boy";"Boy";49,8149822036404;2,54802305790206;49,8149822036404;2,54802305790206;0;NA;NA;458,911834046748;4,06313528617035;458,911834046748;4,06313528617035;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"141";"Turkey";"BSMMAT0";"BSBG01";"Girl";"Girl";48,2857175499247;0,787940671572371;48,2857175499247;0,787940671572371;0;NA;NA;461,138510714213;4,8003578161237;461,138510714213;4,8003578161237;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"142";"Turkey";"BSMMAT0";"BSBG01";"Girl";"Boy";48,2857175499247;0,787940671572371;51,7142824500753;0,787940671572375;3,42856490015056;1,57588134314475;2,17564914710437;461,138510714213;4,8003578161237;454,733874994588;5,30654480325328;-6,40463571962533;3,57439241025926;-1,79181102255104;"-13 to 1";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"143";"Turkey";"BSMMAT0";"BSBG01";"Boy";"Girl";51,7142824500753;0,787940671572375;48,2857175499247;0,787940671572371;-3,42856490015056;1,57588134314475;-2,17564914710437;454,733874994588;5,30654480325328;461,138510714213;4,8003578161237;6,40463571962533;3,57439241025926;1,79181102255104;"-1 to 13";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"144";"Turkey";"BSMMAT0";"BSBG01";"Boy";"Boy";51,7142824500753;0,787940671572375;51,7142824500753;0,787940671572375;0;NA;NA;454,733874994588;5,30654480325328;454,733874994588;5,30654480325328;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"145";"Egypt";"BSMMAT0";"BSBG01";"Girl";"Girl";52,978560542615;2,31805286577628;52,978560542615;2,31805286577628;0;NA;NA;396,596361772575;5,51764170771526;396,596361772575;5,51764170771526;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"146";"Egypt";"BSMMAT0";"BSBG01";"Girl";"Boy";52,978560542615;2,31805286577628;47,021439457385;2,31805286577629;-5,95712108522994;4,63610573155257;-1,28494073046841;396,596361772575;5,51764170771526;387,375666616787;5,0570018091487;-9,22069515578804;6,73155357067918;-1,36977223147282;"-22 to 4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"147";"Egypt";"BSMMAT0";"BSBG01";"Boy";"Girl";47,021439457385;2,31805286577629;52,978560542615;2,31805286577628;5,95712108522994;4,63610573155257;1,28494073046841;387,375666616787;5,0570018091487;396,596361772575;5,51764170771526;9,22069515578804;6,73155357067918;1,36977223147282;"-4 to 22";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"148";"Egypt";"BSMMAT0";"BSBG01";"Boy";"Boy";47,021439457385;2,31805286577629;47,021439457385;2,31805286577629;0;NA;NA;387,375666616787;5,0570018091487;387,375666616787;5,0570018091487;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"149";"United States";"BSMMAT0";"BSBG01";"Girl";"Girl";49,9384942104483;0,633533842587384;49,9384942104483;0,633533842587384;0;NA;NA;517,595560490117;3,28918462531779;517,595560490117;3,28918462531779;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
