IDCNTRY;dvar;refpctile;comppctile;groupvar;refgroup;compgroup;gap;gap_se;cgap;cgap_se;gapdiff;gapdiff_se;gapdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Georgia;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Boy;119,338502;9,3630640254221;127,1796;6,45601846303664;7,84109800000003;11,8753736044068;,660282216055103;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Georgia;BSMMAT0;   10,00;   50,00;BSBG01;Boy;Girl;127,1796;6,45601846303664;119,338502;9,3630640254221;-7,84109800000003;11,8753736044068;-,660282216055103;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Georgia;BSMMAT0;   10,00;   50,00;BSBG01;Boy;Boy;127,1796;6,45601846303664;127,1796;6,45601846303664;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Georgia;BSMMAT0;   10,00;   90,00;BSBG01;Girl;Girl;225,056584;9,25022633986352;225,056584;9,25022633986352;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Georgia;BSMMAT0;   10,00;   90,00;BSBG01;Girl;Boy;225,056584;9,25022633986352;248,928316;7,97246316621942;23,871732;12,5553430072563;1,90132057612471;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Georgia;BSMMAT0;   10,00;   90,00;BSBG01;Boy;Girl;248,928316;7,97246316621942;225,056584;9,25022633986352;-23,871732;12,5553430072563;-1,90132057612471;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Georgia;BSMMAT0;   10,00;   90,00;BSBG01;Boy;Boy;248,928316;7,97246316621942;248,928316;7,97246316621942;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Georgia;BSMMAT0;   50,00;   90,00;BSBG01;Girl;Girl;105,718082;6,45578499444515;105,718082;6,45578499444515;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Georgia;BSMMAT0;   50,00;   90,00;BSBG01;Girl;Boy;105,718082;6,45578499444515;121,748716;5,46334675267972;16,030634;8,84425141818881;1,81254842744881;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Georgia;BSMMAT0;   50,00;   90,00;BSBG01;Boy;Girl;121,748716;5,46334675267972;105,718082;6,45578499444515;-16,030634;8,84425141818881;-1,81254842744881;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Georgia;BSMMAT0;   50,00;   90,00;BSBG01;Boy;Boy;121,748716;5,46334675267972;121,748716;5,46334675267972;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Girl;101,314836;9,95026783437137;101,314836;9,95026783437137;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Boy;101,314836;9,95026783437137;125,491664;10,9273497353845;24,176828;11,5019278337905;2,10198049834507;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;BSMMAT0;   10,00;   50,00;BSBG01;Boy;Girl;125,491664;10,9273497353845;101,314836;9,95026783437137;-24,176828;11,5019278337905;-2,10198049834507;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;BSMMAT0;   10,00;   50,00;BSBG01;Boy;Boy;125,491664;10,9273497353845;125,491664;10,9273497353845;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;BSMMAT0;   10,00;   90,00;BSBG01;Girl;Girl;180,220488;10,9160928422071;180,220488;10,9160928422071;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;BSMMAT0;   10,00;   90,00;BSBG01;Girl;Boy;180,220488;10,9160928422071;212,099058;12,1224249957281;31,87857;12,9573204020512;2,46027488792772;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;BSMMAT0;   10,00;   90,00;BSBG01;Boy;Girl;212,099058;12,1224249957281;180,220488;10,9160928422071;-31,87857;12,9573204020512;-2,46027488792772;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;BSMMAT0;   10,00;   90,00;BSBG01;Boy;Boy;212,099058;12,1224249957281;212,099058;12,1224249957281;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;BSMMAT0;   50,00;   90,00;BSBG01;Girl;Girl;78,905652;5,53673789933146;78,905652;5,53673789933146;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;BSMMAT0;   50,00;   90,00;BSBG01;Girl;Boy;78,905652;5,53673789933146;86,607394;4,23931979118542;7,70174200000004;6,93879675770763;1,10995353646076;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;BSMMAT0;   50,00;   90,00;BSBG01;Boy;Girl;86,607394;4,23931979118542;78,905652;5,53673789933146;-7,70174200000004;6,93879675770763;-1,10995353646076;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;BSMMAT0;   50,00;   90,00;BSBG01;Boy;Boy;86,607394;4,23931979118542;86,607394;4,23931979118542;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Girl;130,709616;8,28531345877123;130,709616;8,28531345877123;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Boy;130,709616;8,28531345877123;124,147084;7,73630677843929;-6,562532;9,72702410419207;-,674670066579946;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;BSMMAT0;   10,00;   50,00;BSBG01;Boy;Girl;124,147084;7,73630677843929;130,709616;8,28531345877123;6,562532;9,72702410419207;,674670066579946;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;BSMMAT0;   10,00;   50,00;BSBG01;Boy;Boy;124,147084;7,73630677843929;124,147084;7,73630677843929;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;BSMMAT0;   10,00;   90,00;BSBG01;Girl;Girl;240,328342;9,42265930512053;240,328342;9,42265930512053;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;BSMMAT0;   10,00;   90,00;BSBG01;Girl;Boy;240,328342;9,42265930512053;241,93094;9,03722819699051;1,60259800000002;11,4839363800561;,13955127814738;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;BSMMAT0;   10,00;   90,00;BSBG01;Boy;Girl;241,93094;9,03722819699051;240,328342;9,42265930512053;-1,60259800000002;11,4839363800561;-,13955127814738;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;BSMMAT0;   10,00;   90,00;BSBG01;Boy;Boy;241,93094;9,03722819699051;241,93094;9,03722819699051;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;BSMMAT0;   50,00;   90,00;BSBG01;Girl;Girl;109,618726;6,38644287351778;109,618726;6,38644287351778;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;BSMMAT0;   50,00;   90,00;BSBG01;Girl;Boy;109,618726;6,38644287351778;117,783856;6,15665980915838;8,16513000000002;7,38348819838304;1,10586348628392;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;BSMMAT0;   50,00;   90,00;BSBG01;Boy;Girl;117,783856;6,15665980915838;109,618726;6,38644287351778;-8,16513000000002;7,38348819838304;-1,10586348628392;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;BSMMAT0;   50,00;   90,00;BSBG01;Boy;Boy;117,783856;6,15665980915838;117,783856;6,15665980915838;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Girl;114,098972;7,28947624544548;114,098972;7,28947624544548;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Boy;114,098972;7,28947624544548;120,680614;6,06482249719364;6,58164200000001;9,36899097027763;,702492084887235;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;BSMMAT0;   10,00;   50,00;BSBG01;Boy;Girl;120,680614;6,06482249719364;114,098972;7,28947624544548;-6,58164200000001;9,36899097027763;-,702492084887235;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;BSMMAT0;   10,00;   50,00;BSBG01;Boy;Boy;120,680614;6,06482249719364;120,680614;6,06482249719364;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;BSMMAT0;   10,00;   90,00;BSBG01;Girl;Girl;233,622674;9,64387007796747;233,622674;9,64387007796747;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;BSMMAT0;   10,00;   90,00;BSBG01;Girl;Boy;233,622674;9,64387007796747;253,25147;13,1780534644085;19,628796;16,8358780234143;1,16589084173106;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;BSMMAT0;   10,00;   90,00;BSBG01;Boy;Girl;253,25147;13,1780534644085;233,622674;9,64387007796747;-19,628796;16,8358780234143;-1,16589084173106;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;BSMMAT0;   10,00;   90,00;BSBG01;Boy;Boy;253,25147;13,1780534644085;253,25147;13,1780534644085;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;BSMMAT0;   50,00;   90,00;BSBG01;Girl;Girl;119,523702;6,71663230325242;119,523702;6,71663230325242;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;BSMMAT0;   50,00;   90,00;BSBG01;Girl;Boy;119,523702;6,71663230325242;132,570856;10,5069572220599;13,047154;12,87999104823;1,01297849906448;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;BSMMAT0;   50,00;   90,00;BSBG01;Boy;Girl;132,570856;10,5069572220599;119,523702;6,71663230325242;-13,047154;12,87999104823;-1,01297849906448;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;BSMMAT0;   50,00;   90,00;BSBG01;Boy;Boy;132,570856;10,5069572220599;132,570856;10,5069572220599;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Girl;100,456406;5,66425219642324;100,456406;5,66425219642324;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Boy;100,456406;5,66425219642324;107,53478;6,87688308441987;7,07837399999999;8,2087973870017;,862291230528884;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;BSMMAT0;   10,00;   50,00;BSBG01;Boy;Girl;107,53478;6,87688308441987;100,456406;5,66425219642324;-7,07837399999999;8,2087973870017;-,862291230528884;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;BSMMAT0;   10,00;   50,00;BSBG01;Boy;Boy;107,53478;6,87688308441987;107,53478;6,87688308441987;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;BSMMAT0;   10,00;   90,00;BSBG01;Girl;Girl;179,529744;6,59549605608905;179,529744;6,59549605608905;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;BSMMAT0;   10,00;   90,00;BSBG01;Girl;Boy;179,529744;6,59549605608905;194,439124;8,25561951530868;14,90938;8,39428981245703;1,77613357807526;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;BSMMAT0;   10,00;   90,00;BSBG01;Boy;Girl;194,439124;8,25561951530868;179,529744;6,59549605608905;-14,90938;8,39428981245703;-1,77613357807526;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;BSMMAT0;   10,00;   90,00;BSBG01;Boy;Boy;194,439124;8,25561951530868;194,439124;8,25561951530868;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;BSMMAT0;   50,00;   90,00;BSBG01;Girl;Girl;79,073338;3,80131800404856;79,073338;3,80131800404856;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;BSMMAT0;   50,00;   90,00;BSBG01;Girl;Boy;79,073338;3,80131800404856;86,904344;4,00829306313867;7,831006;4,96408287613796;1,57753329172709;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;BSMMAT0;   50,00;   90,00;BSBG01;Boy;Girl;86,904344;4,00829306313867;79,073338;3,80131800404856;-7,831006;4,96408287613796;-1,57753329172709;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;BSMMAT0;   50,00;   90,00;BSBG01;Boy;Boy;86,904344;4,00829306313867;86,904344;4,00829306313867;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Girl;140,50441;6,73583189583962;140,50441;6,73583189583962;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Boy;140,50441;6,73583189583962;152,982502;7,74675166557726;12,478092;8,78956417164893;1,41964854642607;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;BSMMAT0;   10,00;   50,00;BSBG01;Boy;Girl;152,982502;7,74675166557726;140,50441;6,73583189583962;-12,478092;8,78956417164893;-1,41964854642607;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;BSMMAT0;   10,00;   50,00;BSBG01;Boy;Boy;152,982502;7,74675166557726;152,982502;7,74675166557726;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;BSMMAT0;   10,00;   90,00;BSBG01;Girl;Girl;254,192246;8,41006142447288;254,192246;8,41006142447288;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;BSMMAT0;   10,00;   90,00;BSBG01;Girl;Boy;254,192246;8,41006142447288;274,520172;8,61783872074517;20,327926;9,3266503300808;2,17955270976948;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;BSMMAT0;   10,00;   90,00;BSBG01;Boy;Girl;274,520172;8,61783872074517;254,192246;8,41006142447288;-20,327926;9,3266503300808;-2,17955270976948;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;BSMMAT0;   10,00;   90,00;BSBG01;Boy;Boy;274,520172;8,61783872074517;274,520172;8,61783872074517;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;BSMMAT0;   50,00;   90,00;BSBG01;Girl;Girl;113,687836;5,34657040886553;113,687836;5,34657040886553;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;BSMMAT0;   50,00;   90,00;BSBG01;Girl;Boy;113,687836;5,34657040886553;121,53767;6,63840537722359;7,84983399999996;7,36975244468684;1,06514215489819;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;BSMMAT0;   50,00;   90,00;BSBG01;Boy;Girl;121,53767;6,63840537722359;113,687836;5,34657040886553;-7,84983399999996;7,36975244468684;-1,06514215489819;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;BSMMAT0;   50,00;   90,00;BSBG01;Boy;Boy;121,53767;6,63840537722359;121,53767;6,63840537722359;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Girl;99,819902;5,8761476883886;99,819902;5,8761476883886;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Boy;99,819902;5,8761476883886;102,988882;5,69176760707638;3,16897999999998;8,08682624921979;,391869430891472;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;BSMMAT0;   10,00;   50,00;BSBG01;Boy;Girl;102,988882;5,69176760707638;99,819902;5,8761476883886;-3,16897999999998;8,08682624921979;-,391869430891472;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;BSMMAT0;   10,00;   50,00;BSBG01;Boy;Boy;102,988882;5,69176760707638;102,988882;5,69176760707638;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;BSMMAT0;   10,00;   90,00;BSBG01;Girl;Girl;189,656006;7,28327172441178;189,656006;7,28327172441178;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;BSMMAT0;   10,00;   90,00;BSBG01;Girl;Boy;189,656006;7,28327172441178;193,83334;7,53665351171793;4,17733399999997;9,01569227183716;,463340348588533;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;BSMMAT0;   10,00;   90,00;BSBG01;Boy;Girl;193,83334;7,53665351171793;189,656006;7,28327172441178;-4,17733399999997;9,01569227183716;-,463340348588533;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;BSMMAT0;   10,00;   90,00;BSBG01;Boy;Boy;193,83334;7,53665351171793;193,83334;7,53665351171793;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;BSMMAT0;   50,00;   90,00;BSBG01;Girl;Girl;89,836104;5,67396385995061;89,836104;5,67396385995061;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;BSMMAT0;   50,00;   90,00;BSBG01;Girl;Boy;89,836104;5,67396385995061;90,844458;5,94209158644789;1,008354;7,89133256053986;,127779939859867;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;BSMMAT0;   50,00;   90,00;BSBG01;Boy;Girl;90,844458;5,94209158644789;89,836104;5,67396385995061;-1,008354;7,89133256053986;-,127779939859867;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;BSMMAT0;   50,00;   90,00;BSBG01;Boy;Boy;90,844458;5,94209158644789;90,844458;5,94209158644789;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Japan;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Girl;116,997912;5,45717149492335;116,997912;5,45717149492335;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Japan;BSMMAT0;   10,00;   50,00;BSBG01;Girl;Boy;116,997912;5,45717149492335;120,206298;6,87868180077724;3,208386;7,9051373331496;,405860880689051;TOTWGT;JRR;FULL;N;26-FEB-26; 7h42m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
