IDCNTRY;EqVar;b;ExpB;df;b.se;ExpB.se;b.wald;b.sig;dvar;convar;catvar;contrast;refcats;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Argentina;CONSTANT;1,18620484398975;3,83952649932555;1;1,67683109504857;5,08433343577964;,500427017301336;,479312554570273;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Argentina;ASDGAGE;-,367989512496145;,693653735784277;1;,186570216175768;,129220111159363;3,89032831295681;,0485649290056646;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Argentina;ASDGSATR(1);,38734054858001;1,4971528709145;1;,445664239009265;,812349865080162;,755388472315063;,384775552645648;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Argentina;ASDGSATR(2);-,356342471296511;,710447062832447;1;,450238943131478;,404129099340674;,626396125135014;,428680328574336;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Argentina;ASBGSEX(1);,355150476494853;1,42772137954453;1;,154729110918297;,212260527335118;5,26842428820994;,0217156606937194;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Belize;CONSTANT;-10,4186798969586;,0156750395173145;1;18,8272612987769;,0260481949024481;,306232365974152;,580001411482908;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Belize;ASDGAGE;-,140127119276393;,869970686874945;1;,0971793009872867;,0847712094584392;2,07920277493185;,149318145189721;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Belize;ASDGSATR(1);8,38548054994849;30506720,6650895;1;18,7581031659017;95360627,774217;,199837998691015;,654851640586023;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Belize;ASDGSATR(2);6,53982809773714;4348582,00059282;1;18,7283071166968;19461740,8438924;,12193703220495;,726943044151587;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Belize;ASBGSEX(1);,702494691461843;2,0283003175361;1;,281553025130149;,522281240231468;6,2253775846635;,0125932051095895;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Bulgaria;CONSTANT;1,82881025753344;6,78992421636851;1;1,04725404256968;8,75944626359812;3,04953208419665;,080760407539248;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Bulgaria;ASDGAGE;-,219331354733578;,803626955959916;1;,0914511626735628;,0718770680606216;5,75205433269671;,0164693864274686;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Bulgaria;ASDGSATR(1);1,09015371027431;2,97736354354556;1;,210853711817572;,630464072930372;26,7308625750349;2,33856355662648E-007;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Bulgaria;ASDGSATR(2);,0718352989885212;1,07673940357975;1;,207941426208751;,203434073362601;,119342126127181;,729749104877722;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Bulgaria;ASBGSEX(1);,216840899892001;1,24284512391081;1;,0950402805721135;,122313143561529;5,20555431641964;,0225148347483867;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Ontario);CONSTANT;-,759379731219179;,71678416599702;1;1,59655477635241;1,01337826865754;,226230083311969;,634333364740608;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Ontario);ASDGAGE;-,00731164765582461;,996023465164221;1;,158566796682669;,160142339052874;,00212620925416465;,963221908819905;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Ontario);ASDGSATR(1);1,26331043696726;3,54007143741307;1;,189524405101262;,639401790167148;44,4313883661888;2,63429452138837E-011;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Ontario);ASDGSATR(2);,290280348096836;1,33867267949873;1;,182740908081284;,229818398678749;2,52326993479241;,112177752969556;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Ontario);ASBGSEX(1);,169558218302099;1,1857640618567;1;,0890880052147671;,105686383494849;3,62242347363745;,0570057762072956;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Quebec);CONSTANT;2,54394416963599;13,6103413738482;1;1,00083264470548;9,79560741360635;6,4608882101874;,0110274509803997;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Quebec);ASDGAGE;-,391196082849042;,676569085091251;1;,0953117989619106;,066867593173906;16,8459559772789;4,0539619157251E-005;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Quebec);ASDGSATR(1);1,61267188210577;5,01940193510046;1;,185696128187868;,961933814398546;75,4199656552191;3,80522675032485E-018;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Quebec);ASDGSATR(2);,513140420970262;1,67335246838824;1;,232223710626639;,409184204528131;4,88269202195142;,0271272794355987;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Canada (Quebec);ASBGSEX(1);,0622695764050225;1,06492158224681;1;,0829951759906493;,087427827639622;,562919278587103;,453086406450623;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Colombia;CONSTANT;-,0643076201188785;1,12178128445729;1;1,3733789622226;2,23570100714307;,00219252267883427;,962653196920553;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Colombia;ASDGAGE;-,312908015330579;,732097804442791;1;,108178444669274;,0784762267012273;8,36665593708249;,00382168217421856;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Colombia;ASDGSATR(1);,520789334088808;1,80573061629753;1;,60303769391012;,881277686239351;,745822092473421;,387802213320759;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Colombia;ASDGSATR(2);-,359940585759223;,74744862930427;1;,587068200569987;,389532851202137;,375910558759323;,539800003111083;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Colombia;ASBGSEX(1);,465903223871772;1,59507511285853;1;,26361164347823;,413966733951693;3,12364919332327;,0771637990992371;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Cyprus;CONSTANT;-4,23271224223331;,0177027253113926;1;1,38277793242883;,0517616521738188;9,36984935316938;,00220583647961485;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Cyprus;ASDGAGE;,292333487481644;1,34195733987861;1;,133526101495009;,165917315274121;4,7931916794733;,0285724349316728;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Cyprus;ASDGSATR(1);,407631531586405;1,50765967364129;1;,258762604626283;,397147692487701;2,48160418822022;,115184717058654;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Cyprus;ASDGSATR(2);-,273221669555474;,765245163286307;1;,257290114021396;,201174417990179;1,12767533841518;,288271737085791;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Cyprus;ASBGSEX(1);,387955222820459;1,47425285795564;1;,100539593862796;,146875827002903;14,8898030308997;,000113977420599387;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Czech Republic;CONSTANT;,0542586310383637;1,18645640305427;1;1,14386289725649;1,42087136241675;,00225003730048487;,962166886641883;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Czech Republic;ASDGAGE;-,135238711123575;,87441524188172;1;,102790240950052;,0875789854388622;1,73100482355933;,188282623163179;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Czech Republic;ASDGSATR(1);1,74614053158689;5,78328264862114;1;,250001576247428;1,61600521695188;48,7834929360274;2,85835415841561E-012;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Czech Republic;ASDGSATR(2);,780592375552203;2,207462096289;1;,246693448448817;,604397832087413;10,0122890319012;,00155499135217721;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Czech Republic;ASBGSEX(1);,0747831472128619;1,07869153460126;1;,0970466356637595;,110800523203502;,593808634243068;,440950111127532;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
England;CONSTANT;-6,31245107446231;,00256655552999929;1;1,92625885982124;,00393773230957289;10,7390719385193;,00104896928177132;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
England;ASDGAGE;,552656167950882;1,74622866871925;1;,180053047414697;,316494988755861;9,42126219029632;,00214483838133673;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
England;ASDGSATR(1);1,35455653876906;3,89610210529152;1;,199384994141623;,820782148133122;46,1539987912727;1,09313676710697E-011;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
England;ASDGSATR(2);,329420922142652;1,39589453842089;1;,171315574545038;,250439901467658;3,69750408900254;,0544939267524899;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
England;ASBGSEX(1);,258442663496915;1,29526456172468;1;,0838392206803488;,105836193633047;9,50241407008296;,00205201744679294;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
France;CONSTANT;8,06996733360447;3875,23777787274;1;1,32326902992947;7213,53643297134;37,1918050654501;1,07062752944994E-009;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
France;ASDGAGE;-1,01061980856416;,365117038391295;1;,133077735605749;,0474552384085228;57,6719728008203;3,09684141295215E-014;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
France;ASDGSATR(1);2,12738195702807;8,58329094130521;1;,463761770273037;4,27777471987794;21,0426800932618;4,49165519343711E-006;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
France;ASDGSATR(2);,91734723079731;2,57599023734502;1;,485044419877055;1,28622220031564;3,57688092983759;,0585890619637649;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
France;ASBGSEX(1);-,0853295869619995;,918483670334131;1;,0911573566154161;,082396193387863;,876225405087911;,349237598887788;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;CONSTANT;5,88155427953161;419,983334721128;1;1,02805461919028;339,913850315884;32,7304398187572;1,05866278376811E-008;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;ASDGAGE;-,656208383557398;,519409222743155;1;,0917857634659674;,0484776939683464;51,1131797995557;8,71909019996695E-013;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;ASDGSATR(1);1,49248318459759;4,46342943033191;1;,157967626595893;,757258478552786;89,2653079021397;3,45260940039862E-021;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;ASDGSATR(2);,451857080540464;1,57672254828273;1;,159377343922625;,273419921562056;8,03801873747503;,00458056097404213;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;ASBGSEX(1);-,0358696386701623;,96616551292629;1;,0989459630955732;,0966057282987396;,131418904785681;,716965382541218;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;CONSTANT;-,156320244305198;,923648719902586;1;1,33005476908316;1,4976328798675;,0138131077873705;,906440723206818;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;ASDGAGE;-,0812019612648753;,922720521958907;1;,1294712753254;,118366166722607;,393356368475484;,530540407255518;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;ASDGSATR(1);,549071805847464;1,73927400076489;1;,245282260098153;,400165174568671;5,01101853492716;,0251864845930676;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;ASDGSATR(2);,0053518479869067;1,00806500640321;1;,244776088338273;,220363681828632;,000478045856360889;,982556234507636;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;ASBGSEX(1);,333020659393332;1,39846564695261;1;,136919328451888;,186316966792831;5,915791131937;,0150057630187409;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;CONSTANT;-2,30676095415772;,1072135535748;1;,770433434745424;,0824161904833592;8,96468305547093;,0027524844420784;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;ASDGAGE;,12268051426741;1,13111731847366;1;,0681651250900416;,0767322674897595;3,23911750878494;,0718993565264691;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;ASDGSATR(1);,830891479223542;2,30845669317069;1;,231456469865172;,574718880678883;12,8869445701275;,000330882172398345;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;ASDGSATR(2);,090944034874868;1,10030046962888;1;,219008939330394;,257786219964549;,172434734679746;,677956985159444;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;ASBGSEX(1);,295989935570651;1,34588721196653;1;,0944258075309986;,118708711661584;9,8259030133656;,00172071200686347;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hungary;CONSTANT;6,16429815403758;511,416542326316;1;,94386321268477;289,280733999359;42,6529578538204;6,53655121801843E-011;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hungary;ASDGAGE;-,639426868355307;,527949884296425;1;,0869759312979295;,0480996436492561;54,0484927036765;1,95602104218653E-013;ASRREA0_DIC;ASDGAGE;ASDGSATR ASBGSEX;INDICATOR INDICATOR;DEFAULT DEFAULT;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 2m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
