"";"IDCNTRY";"dvar";"refpctile";"comppctile";"groupvar";"refgroup";"compgroup";"gap";"gap_se";"cgap";"cgap_se";"gapdiff";"gapdiff_se";"gapdiff_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"217";"Israel";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";121,825262;7,39100449703305;121,825262;7,39100449703305;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"218";"Israel";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";121,825262;7,39100449703305;146,490976;7,24130572710173;24,665714;9,36137282428366;2,63483940475231;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"219";"Israel";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";146,490976;7,24130572710173;121,825262;7,39100449703305;-24,665714;9,36137282428366;-2,63483940475231;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"220";"Israel";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";146,490976;7,24130572710173;146,490976;7,24130572710173;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"221";"Israel";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";215,624506;9,15399220308798;215,624506;9,15399220308798;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"222";"Israel";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";215,624506;9,15399220308798;238,751388;7,73874828406343;23,126882;10,7501170640452;2,15131443334232;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"223";"Israel";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";238,751388;7,73874828406343;215,624506;9,15399220308798;-23,126882;10,7501170640452;-2,15131443334232;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"224";"Israel";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";238,751388;7,73874828406343;238,751388;7,73874828406343;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"225";"Israel";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";93,799244;4,7125034889957;93,799244;4,7125034889957;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"226";"Israel";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";93,799244;4,7125034889957;92,260412;4,80249747087224;-1,53883200000002;6,18187390885762;-0,248926461892911;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"227";"Israel";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";92,260412;4,80249747087224;93,799244;4,7125034889957;1,53883200000002;6,18187390885762;0,248926461892911;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"228";"Israel";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";92,260412;4,80249747087224;92,260412;4,80249747087224;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"229";"Italy";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";88,387366;5,92154544686491;88,387366;5,92154544686491;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"230";"Italy";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";88,387366;5,92154544686491;95,476412;5,12252687959998;7,08904599999998;7,37777738460079;0,960864719881159;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"231";"Italy";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";95,476412;5,12252687959998;88,387366;5,92154544686491;-7,08904599999998;7,37777738460079;-0,960864719881159;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"232";"Italy";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";95,476412;5,12252687959998;95,476412;5,12252687959998;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"233";"Italy";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";163,348138;6,5356370323967;163,348138;6,5356370323967;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"234";"Italy";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";163,348138;6,5356370323967;169,15782;6,53176956203215;5,80968200000002;8,28227724348708;0,70145949347066;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"235";"Italy";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";169,15782;6,53176956203215;163,348138;6,5356370323967;-5,80968200000002;8,28227724348708;-0,70145949347066;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"236";"Italy";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";169,15782;6,53176956203215;169,15782;6,53176956203215;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"237";"Italy";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";74,960772;5,12190767464079;74,960772;5,12190767464079;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"238";"Italy";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";74,960772;5,12190767464079;73,681408;4,85122904776244;-1,27936399999996;6,17894784983866;-0,207052079268377;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"239";"Italy";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";73,681408;4,85122904776244;74,960772;5,12190767464079;1,27936399999996;6,17894784983866;0,207052079268377;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"240";"Italy";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";73,681408;4,85122904776244;73,681408;4,85122904776244;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"241";"Kazakhstan";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";80,166938;4,37479947637989;80,166938;4,37479947637989;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"242";"Kazakhstan";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";80,166938;4,37479947637989;84,325374;5,49444949021971;4,15843599999998;6,23460994085963;0,666992167825437;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"243";"Kazakhstan";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";84,325374;5,49444949021971;80,166938;4,37479947637989;-4,15843599999998;6,23460994085963;-0,666992167825437;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"244";"Kazakhstan";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";84,325374;5,49444949021971;84,325374;5,49444949021971;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"245";"Kazakhstan";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";155,272064;5,66025724007895;155,272064;5,66025724007895;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"246";"Kazakhstan";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";155,272064;5,66025724007895;161,6105;5,71650956861429;6,33843600000002;6,38685188983464;0,992419443777666;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"247";"Kazakhstan";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";161,6105;5,71650956861429;155,272064;5,66025724007895;-6,33843600000002;6,38685188983464;-0,992419443777666;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"248";"Kazakhstan";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";161,6105;5,71650956861429;161,6105;5,71650956861429;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"249";"Kazakhstan";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";75,105126;4,5751924199487;75,105126;4,5751924199487;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"250";"Kazakhstan";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";75,105126;4,5751924199487;77,285126;3,6042418415966;2,18000000000004;5,8073218944209;0,375388180581891;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"251";"Kazakhstan";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";77,285126;3,6042418415966;75,105126;4,5751924199487;-2,18000000000004;5,8073218944209;-0,375388180581891;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"252";"Kazakhstan";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";77,285126;3,6042418415966;77,285126;3,6042418415966;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"253";"Kuwait";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";132,624584;8,75073601009;132,624584;8,75073601009;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"254";"Kuwait";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";132,624584;8,75073601009;158,233708;9,87690463804598;25,609124;12,6100665023336;2,03084765613733;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"255";"Kuwait";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";158,233708;9,87690463804598;132,624584;8,75073601009;-25,609124;12,6100665023336;-2,03084765613733;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"256";"Kuwait";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";158,233708;9,87690463804598;158,233708;9,87690463804598;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"257";"Kuwait";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";246,088302;9,57126318221235;246,088302;9,57126318221235;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"258";"Kuwait";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";246,088302;9,57126318221235;289,269504;13,6046748954004;43,181202;17,1020193094773;2,52491832798192;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"259";"Kuwait";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";289,269504;13,6046748954004;246,088302;9,57126318221235;-43,181202;17,1020193094773;-2,52491832798192;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"260";"Kuwait";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";289,269504;13,6046748954004;289,269504;13,6046748954004;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"261";"Kuwait";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";113,463718;6,29419359651134;113,463718;6,29419359651134;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"262";"Kuwait";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";113,463718;6,29419359651134;131,035796;9,29755683420572;17,572078;10,8774533306953;1,61545882715148;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"263";"Kuwait";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";131,035796;9,29755683420572;113,463718;6,29419359651134;-17,572078;10,8774533306953;-1,61545882715148;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"264";"Kuwait";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";131,035796;9,29755683420572;131,035796;9,29755683420572;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"265";"Latvia";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";83,903582;3,20714624833574;83,903582;3,20714624833574;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"266";"Latvia";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";83,903582;3,20714624833574;85,222146;5,80925272530942;1,31856400000003;6,67415551093504;0,197562672586767;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"267";"Latvia";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";85,222146;5,80925272530942;83,903582;3,20714624833574;-1,31856400000003;6,67415551093504;-0,197562672586767;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"268";"Latvia";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";85,222146;5,80925272530942;85,222146;5,80925272530942;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"269";"Latvia";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";156,335902;6,56088373843224;156,335902;6,56088373843224;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"270";"Latvia";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";156,335902;6,56088373843224;162,591582;6,96680663568419;6,25568000000004;7,8700098270174;0,794875754605104;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"271";"Latvia";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";162,591582;6,96680663568419;156,335902;6,56088373843224;-6,25568000000004;7,8700098270174;-0,794875754605104;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"272";"Latvia";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";162,591582;6,96680663568419;162,591582;6,96680663568419;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"273";"Latvia";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";72,43232;6,04640782313024;72,43232;6,04640782313024;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"274";"Latvia";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";72,43232;6,04640782313024;77,369436;4,6634901038242;4,93711600000001;5,91717165805734;0,834370926737811;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"275";"Latvia";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";77,369436;4,6634901038242;72,43232;6,04640782313024;-4,93711600000001;5,91717165805734;-0,834370926737811;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"276";"Latvia";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";77,369436;4,6634901038242;77,369436;4,6634901038242;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"277";"Lithuania";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";90,53086;4,94571053545285;90,53086;4,94571053545285;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"278";"Lithuania";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";90,53086;4,94571053545285;95,773808;6,45575018299065;5,24294800000001;8,2630282117389;0,634506849746876;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"279";"Lithuania";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";95,773808;6,45575018299065;90,53086;4,94571053545285;-5,24294800000001;8,2630282117389;-0,634506849746876;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"280";"Lithuania";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";95,773808;6,45575018299065;95,773808;6,45575018299065;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"281";"Lithuania";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";168,763124;5,43858850305076;168,763124;5,43858850305076;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"282";"Lithuania";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";168,763124;5,43858850305076;175,561682;7,25580904302852;6,79855800000001;8,41324683674941;0,808077800630267;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"283";"Lithuania";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";175,561682;7,25580904302852;168,763124;5,43858850305076;-6,79855800000001;8,41324683674941;-0,808077800630267;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"284";"Lithuania";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";175,561682;7,25580904302852;175,561682;7,25580904302852;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"285";"Lithuania";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";78,232264;3,62024490234094;78,232264;3,62024490234094;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"286";"Lithuania";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";78,232264;3,62024490234094;79,787874;3,97984179227584;1,55561;5,30260596198505;0,293367074821764;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"287";"Lithuania";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";79,787874;3,97984179227584;78,232264;3,62024490234094;-1,55561;5,30260596198505;-0,293367074821764;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"288";"Lithuania";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";79,787874;3,97984179227584;79,787874;3,97984179227584;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"289";"Macao SAR";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";93,310692;4,07902321359953;93,310692;4,07902321359953;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"290";"Macao SAR";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";93,310692;4,07902321359953;90,473284;4,67787131237875;-2,83740800000002;6,80626673901514;-0,41688169282807;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"291";"Macao SAR";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";90,473284;4,67787131237875;93,310692;4,07902321359953;2,83740800000002;6,80626673901514;0,41688169282807;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"292";"Macao SAR";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";90,473284;4,67787131237875;90,473284;4,67787131237875;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"293";"Macao SAR";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";167,253144;4,67703201176193;167,253144;4,67703201176193;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"294";"Macao SAR";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";167,253144;4,67703201176193;163,89267;5,52026708041378;-3,36047399999997;7,76452099106611;-0,432798623877319;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"295";"Macao SAR";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";163,89267;5,52026708041378;167,253144;4,67703201176193;3,36047399999997;7,76452099106611;0,432798623877319;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"296";"Macao SAR";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";163,89267;5,52026708041378;163,89267;5,52026708041378;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"297";"Macao SAR";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";73,942452;2,76819339808362;73,942452;2,76819339808362;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"298";"Macao SAR";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";73,942452;2,76819339808362;73,419386;3,31910780332845;-0,523065999999949;3,9588739855072;-0,132124943080989;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"299";"Macao SAR";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";73,419386;3,31910780332845;73,942452;2,76819339808362;0,523065999999949;3,9588739855072;0,132124943080989;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"300";"Macao SAR";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";73,419386;3,31910780332845;73,419386;3,31910780332845;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"301";"Malta";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";129,921396;5,35699779815017;129,921396;5,35699779815017;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"302";"Malta";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";129,921396;5,35699779815017;133,443266;5,12402695757504;3,52187;7,58733500174527;0,464177474592843;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"303";"Malta";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";133,443266;5,12402695757504;129,921396;5,35699779815017;-3,52187;7,58733500174527;-0,464177474592843;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"304";"Malta";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";133,443266;5,12402695757504;133,443266;5,12402695757504;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"305";"Malta";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";221,129808;6,95940288069555;221,129808;6,95940288069555;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"306";"Malta";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";221,129808;6,95940288069555;237,201848;6,68636747043294;16,07204;9,59603359332644;1,67486283199105;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"307";"Malta";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";237,201848;6,68636747043294;221,129808;6,95940288069555;-16,07204;9,59603359332644;-1,67486283199105;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"308";"Malta";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";237,201848;6,68636747043294;237,201848;6,68636747043294;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"309";"Malta";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";91,208412;5,164908806841;91,208412;5,164908806841;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"310";"Malta";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";91,208412;5,164908806841;103,758582;4,71241118514541;12,55017;6,95618440986575;1,80417442386956;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"311";"Malta";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";103,758582;4,71241118514541;91,208412;5,164908806841;-12,55017;6,95618440986575;-1,80417442386956;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"312";"Malta";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";103,758582;4,71241118514541;103,758582;4,71241118514541;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"313";"Morocco";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";145,677274;9,52582182405415;145,677274;9,52582182405415;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"314";"Morocco";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";145,677274;9,52582182405415;134,840378;7,98831923984041;-10,836896;13,3766983112398;-0,810132347149837;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"315";"Morocco";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";134,840378;7,98831923984041;145,677274;9,52582182405415;10,836896;13,3766983112398;0,810132347149837;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"316";"Morocco";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";134,840378;7,98831923984041;134,840378;7,98831923984041;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"317";"Morocco";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";276,318862;10,689314666385;276,318862;10,689314666385;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"318";"Morocco";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";276,318862;10,689314666385;283,737894;10,4206778111587;7,41903199999999;15,3969362207724;0,481851187380434;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"319";"Morocco";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";283,737894;10,4206778111587;276,318862;10,689314666385;-7,41903199999999;15,3969362207724;-0,481851187380434;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"320";"Morocco";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";283,737894;10,4206778111587;283,737894;10,4206778111587;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"321";"Morocco";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";130,641588;7,45584245512362;130,641588;7,45584245512362;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"322";"Morocco";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";130,641588;7,45584245512362;148,897516;6,94051032372956;18,255928;9,5802386698905;1,90558175313274;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"323";"Morocco";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";148,897516;6,94051032372956;130,641588;7,45584245512362;-18,255928;9,5802386698905;-1,90558175313274;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"324";"Morocco";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";148,897516;6,94051032372956;148,897516;6,94051032372956;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"325";"Oman";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";129,322688;4,83550221456517;129,322688;4,83550221456517;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"326";"Oman";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";129,322688;4,83550221456517;153,237616;5,92206864676916;23,914928;6,48766070240843;3,68621743598921;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
