"";"IDCNTRY";"BSBG01";"xvar";"n";"TOTWGT";"sumw_se";"tsumw";"tsumw_se";"pct";"pct_se";"tpct";"tpct_se";"mnx";"mnx_se";"sdx";"sdx_se";"vrx";"vrx_se";"DEff";"pctmiss";"nvarstrat";"weight";"reps";"method";"jk2type";"date";"time";"selcrit"
"70";"New Zealand";"Girl";"BSDGSLM";1778;25158,076441;1197,3201921306;26277,3496719999;1219,36372963347;44,3578766778289;1,71918274306566;44,0901556625666;1,66838644958224;2,55027420011487;0,0181053253962104;0,647168270103035;0,0121639655444022;0,418826769828155;0,0157439903463699;1,39158581562127;4,25946012429348;43;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"71";"New Zealand";"Boy";"BSDGSLM";1843;30315,125353;1434,16063577211;32024,3832330001;1513,08768843468;53,4506123723286;1,81873960693094;53,7329700051595;1,74968251137819;2,34854695479444;0,0316175715989015;0,717258704867047;0,0141664100563897;0,514460049707553;0,0203178239794893;3,58121752653526;5,33736393161404;42;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"72";"New Zealand";"<Other>";"BSDGSLM";82;1242,940468;202,132843955391;1297,398187;202,027039206264;2,19151094984254;0,349397956197763;2,17687433227386;0,33216499884137;2,60074027616261;0,104073610267424;0,643632735610554;0,0773921552521137;0,414263098349525;0,0984506457489508;2,14397069054525;4,19745607367648;37;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"73";"Norway";"Girl";"BSDGSLM";2858;26942,666257;616,456094034585;27417,054209;605,691319754623;48,1965862129458;0,80802247863121;47,0873731842267;0,752662461382325;2,63638893687982;0,0140649621519257;0,602249203811912;0,0114945694640998;0,362704103492081;0,0138448071916522;1,55878741595231;1,73026594463338;79;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"74";"Norway";"Boy";"BSDGSLM";3039;28938,507661;696,088700336474;30778,801885;692,045020101447;51,7668617520366;0,808210362516537;52,8610010205482;0,751485036305361;2,51967156977021;0,0156021794534967;0,675332846897622;0,00955260002115381;0,456074454098847;0,0129021305615491;1,62205468118868;5,97909636273681;79;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"75";"Norway";"<Other>";"BSDGSLM";2;20,433175;14,5111994910629;30,059592;17,4138684653156;0,0365520350175383;0,0259535749968048;0,0516257952251108;0,0299034366827499;2,54665488843511;0,528726965163621;0,497818562716485;0,49882033087975;0,247823321385106;0,249656322272551;2,25606050414215;32,0244433124708;2;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"76";"Portugal";"Girl";"BSDGSLM";2594;48943,37362;1464,80235830046;49391,4595659994;1479,17095049091;49,2683940396391;0,985122245805814;48,8042766257817;0,986793519400037;2,51455486504733;0,0196317077096625;0,692162688269522;0,0120071944208088;0,479089187032492;0,0166211242918454;2,0867468252846;0,907213412880105;82;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"77";"Portugal";"Boy";"BSDGSLM";2683;50396,9328259993;1474,30764056753;51811,6787259992;1508,60669991635;50,7316059603608;0,985122245805815;51,1957233742183;0,986793519400032;2,388294701159;0,0178668630367135;0,730407251035095;0,00860821110316059;0,533494752364644;0,0125747535378217;1,60541433740232;2,73055406577683;82;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"78";"Qatar";"Girl";"BSDGSLM";2026;10875,062483;484,250128347319;11104,347318;506,968041625863;48,9542247869695;2,10920600176831;47,8665322509061;2,06087443035702;2,23624237782688;0,0319070812985381;0,794216836050051;0,00919722394977163;0,630780382665354;0,014607245134953;3,26990714744387;2,06482045665424;82;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"79";"Qatar";"Boy";"BSDGSLM";2088;11339,695345;570,353231120072;12094,215009;567,939192955381;51,0457752130305;2,10920600176831;52,1334677490939;2,06087443035701;2,13046005134982;0,036070396734181;0,818137667492977;0,00936157201223976;0,669349242970849;0,0153172383359569;4,05863088583509;6,23868240674174;85;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"80";"Romania";"Girl";"BSDGSLM";1671;70379,54534;2997,41632097744;74970,9401410002;3095,22084222837;48,577228541004;1,05339336092688;48,2884434653479;1,03960033258648;2,30854956737918;0,0316345155470357;0,768817133315477;0,011979597366063;0,591079784479428;0,0184189939129244;2,82912879934202;6,12423265916743;67;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"81";"Romania";"Boy";"BSDGSLM";1738;74502,2180990003;3177,05947814509;80285,5451809999;2906,49597656645;51,422771458996;1,05339336092687;51,7115565346521;1,03960033258647;2,22853971948023;0,0282011094128363;0,77942677152211;0,0111651845465079;0,60750609216538;0,0174040769241062;2,27526256635329;7,20344748106495;67;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"82";"Saudi Arabia";"Girl";"BSDGSLM";2756;192583,638021001;3216,95268747433;201520,325532002;2732,5753216481;51,3886530489401;0,72401113773739;48,1767119803031;0,542659114156259;2,08230128471905;0,030240551059776;0,824770267340915;0,00654872896031939;0,680245993889605;0,0108021475926611;3,70503762066469;4,43463332416106;53;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"83";"Saudi Arabia";"Boy";"BSDGSLM";2487;182175,431530002;4314,67179837742;216773,736575003;3682,19255824458;48,6113469510599;0,724011137737393;51,8232880196969;0,542659114156267;1,90596826580217;0,0247625018628635;0,80696457883947;0,00719044738966264;0,651191831501563;0,0116046950631952;2,34183279491356;15,9605612707742;51;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"84";"Singapore";"Girl";"BSDGSLM";2287;18336,951244;886,50820340842;18482,252867;905,820817750567;47,6029006947474;2,31261709250594;47,5421284196777;2,32174329658261;2,27372257182841;0,0245949168190974;0,751749349819795;0,00911984396409514;0,565127084954485;0,0137103164527404;2,44799630804486;0,786168353206744;71;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"85";"Singapore";"Boy";"BSDGSLM";2439;20183,7081619999;897,088057697551;20393,2739159999;899,848085738949;52,3970993052526;2,31261709250593;52,4578715803223;2,3217432965826;2,04890840687334;0,0285296635209818;0,782094360185215;0,00598925162233689;0,611671588233521;0,00936815901286105;3,24553869429578;1,02762192506806;71;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"86";"South Africa";"Girl";"BSDGSLM";5242;428022,235383;12843,6966435202;430912,696478001;12904,6163823641;49,6297371702417;0,643488008564804;49,5597930352033;0,638645586993681;1,82354596860272;0,0159478183112725;0,756390426792541;0,00601259979679524;0,572126477743403;0,00909569805155137;2,33027688852388;0,670776498029588;125;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"87";"South Africa";"Boy";"BSDGSLM";5112;426636,772767003;14473,2210796158;430756,926849003;14528,636709837;49,4690909705656;0,627606482871623;49,5418777808203;0,624613862015327;1,83412388401724;0,0150073307756677;0,740809640329799;0,00639178936276314;0,548798923205565;0,00947012607012906;2,09789865430442;0,956491660421812;125;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"88";"South Africa";"<Other>";"BSDGSLM";82;7771,985419;983,876649379537;7810,796359;982,198464490355;0,901171859192716;0,111124510682836;0,898329183976416;0,110065773142977;1,99228498604058;0,092477686663896;0,775373179986719;0,0383442125328158;0,601203568242717;0,0594431514113234;1,16645024175032;0,496888386486738;53;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"89";"Sweden";"Girl";"BSDGSLM";2327;53459,212613;1606,73756350807;55339,952408;1581,08043034972;49,5672570720012;0,729020723609803;48,8013270680624;0,679362784276352;2,66817047586508;0,0161290879497944;0,592654412929554;0,0145857955446772;0,351239253164874;0,0172868102463231;1,72350662992783;3,39852080307918;78;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"90";"Sweden";"Boy";"BSDGSLM";2377;54380,3947849998;1459,3684290633;58011,0221739998;1415,53647164452;50,4213750303072;0,728796853412576;51,1567998070184;0,677523766403107;2,45363627813907;0,0246214924918443;0,684070752741235;0,0108362425247488;0,46795279475596;0,0148247543263868;3,07932754474872;6,25851304276315;78;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"91";"Sweden";"<Other>";"BSDGSLM";1;12,26049;12,26049;47,483478;37,2958241454488;0,0113678976916117;0,0114052611478287;0,0418731249192791;0,0329568025460016;3;NA;5,96046447753906e-08;NA;3,5527136788005e-15;NA;NA;74,179460906381;1;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"92";"United Arab Emirates";"Girl";"BSDGSLM";15820;36934,5003929993;487,132761625861;38171,8818919997;493,292835511768;50,7606062414201;0,397675567519727;49,4829468842417;0,402170742384843;2,14069600727527;0,0142357718932651;0,805858138933137;0,00405221831741146;0,649407340084779;0,00653094369084092;4,9368658593899;3,24160465156248;125;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"93";"United Arab Emirates";"Boy";"BSDGSLM";14363;35827,6337260002;470,807088822128;38969,606834;523,66443346777;49,2393937585799;0,397675567519712;50,5170531157583;0,402170742384842;1,96338270182637;0,0121148593048236;0,804960530661272;0,00349044004797907;0,647961455922477;0,00561932482159328;3,25336460616692;8,06262460225467;125;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"94";"Turkey";"Girl";"BSDGSLM";2381;495957,285614996;16269,2617602325;498493,102004996;16436,7484920747;51,5491106354137;1,70637954161168;51,3512308319016;1,71349595880349;2,23673019567284;0,0254812758648047;0,78412195653354;0,0102449093623612;0,614847242717987;0,016065716800599;2,51440079241064;0,508696385125623;71;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"95";"Turkey";"Boy";"BSDGSLM";2417;466149,1009;18554,4843089445;472258,901265996;18811,8578028846;48,4508893645863;1,70637954161167;48,6487691680984;1,71349595880349;2,17051876959868;0,0246973372306065;0,791951009961112;0,00745888523290218;0,627186402178426;0,0118139424470566;2,35060838035342;1,29373958831084;71;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"96";"United States";"Girl";"BSDGSLM";3765;1676283,69375999;58092,6561596364;1713612,373047;59253,7505423581;49,0798571675151;0,703376050572681;48,9352379992091;0,693977434047131;2,42367489389399;0,0173590880381735;0,706696811909227;0,00952575491344392;0,499420383962666;0,0134636256589594;2,27170810640468;2,17836191393888;106;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"97";"United States";"Boy";"BSDGSLM";3918;1739137,19477;46869,0246259732;1788183,96658599;48742,9076578334;50,9201428324849;0,703376050572684;51,0647620007909;0,693977434047128;2,31261022545198;0,0225900117527003;0,73894277589984;0,0104678637976618;0,54603642605456;0,0154677717284524;3,66164072725769;2,74282583517625;106;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"98";"Uzbekistan";"Girl";"BSDGSLM";2067;262924,037379999;6929,33199581849;273271,013197;7007,78930160494;50,6504429670043;0,91980051349098;49,8210138691407;0,895428909211262;1,58448192540836;0,0231207048191969;0,706951661004479;0,010544626854065;0,499780650996992;0,0149085622602279;2,21086984637799;3,78634224535952;83;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"99";"Uzbekistan";"Boy";"BSDGSLM";2029;256171,200446999;7327,04536852798;275234,510827;7388,6960747907;49,3495570329957;0,919800513490982;50,1789861308593;0,895428909211256;1,52409836953854;0,020868619030777;0,683764635096288;0,0134075305728333;0,46753407620836;0,0183339815378802;1,88997560609233;6,92620642764611;83;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"100";"England";"Girl";"BSDGSLM";1979;257836,026532998;9563,7751839333;264303,140248999;9558,40421555075;47,7695321769824;1,6456101141959;47,5991474341518;1,66020653547804;2,62377443279216;0,0209233627760736;0,61202091384449;0,0154910641529282;0,374569598983045;0,0189606938731408;2,31300322493748;2,44685466465035;69;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"101";"England";"Boy";"BSDGSLM";1892;266825,799639998;14433,1239188763;275250,120429998;14685,538631384;49,4350762108128;1,67404944350528;49,5706220186127;1,69461931339178;2,33038612732705;0,0299195661297501;0,717360897848316;0,0130498698204996;0,514606657761743;0,0187161604855178;3,29121545942133;3,06060566906908;69;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"102";"England";"<Other>";"BSDGSLM";102;15088,124858;2035,86408946907;15715,382766;2079,18550365911;2,7953916122048;0,354854700502541;2,83023054723541;0,35100501533035;2,59319573964517;0,0600928205982382;0,681509611605762;0,0516981915741951;0,464455350711037;0,0703510440363614;0,793051479235234;3,99136258619843;50;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"103";"United Arab Emirates (Dubai)";"Girl";"BSDGSLM";3896;10980,697351;232,180017632695;11206,039532;235,06712338807;49,1894255788745;0,746957545561351;48,5500995311869;0,738272585843877;2,19150340973641;0,0242650080219625;0,781044789834422;0,00766417472604288;0,610030963727496;0,011971640972526;3,76034721142533;2,01089939363958;120;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"104";"United Arab Emirates (Dubai)";"Boy";"BSDGSLM";3872;11342,5910830001;242,869217422382;11875,3539980001;261,227573498969;50,8105744211255;0,746957545561358;51,4499004688131;0,738272585843875;1,97717733742617;0,025680423219105;0,790204374661271;0,00648927375836223;0,62442295373381;0,0102551229086301;4,08941177143013;4,48629080943372;119;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"105";"United Arab Emirates (Abu Dhabi)";"Girl";"BSDGSLM";5887;12574,7097219998;296,756123146471;13225,1035619998;293,562782848822;52,0607153763622;0,593395271997974;49,9888632205124;0,503617323416246;2,20695877515542;0,0208165935048101;0,789935561724935;0,00697711219653198;0,623998191677688;0,0110225964008171;4,08818017588641;4,91787332288878;112;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"106";"United Arab Emirates (Abu Dhabi)";"Boy";"BSDGSLM";4912;11579,222146;293,017435556385;13230,996277;303,064014877038;47,9392846236378;0,593395271997981;50,0111367794876;0,503617323416245;2,02029813808186;0,0144743042452092;0,80245202346468;0,00539447440369462;0,64392924996256;0,00865757720683492;1,5981428618696;12,484125128743;109;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"107";"United Arab Emirates (Sharjah)";"Girl";"BSDGSLM";3055;7647,648489;241,839825765366;7812,492906;250,674730091269;50,6378865761047;0,820087860686767;49,613550962311;0,850423503603399;2,04508051180646;0,0421015320067373;0,821103993579836;0,0107102708009669;0,674211768272755;0,0175834633298861;8,03175929525538;2,11001045355701;68;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"108";"United Arab Emirates (Sharjah)";"Boy";"BSDGSLM";2912;7454,973295;213,315973058337;7934,198783;211,883522209474;49,3621134238953;0,820087860686761;50,386449037689;0,850423503603398;1,92328694129816;0,030787820747145;0,800420105170739;0,00993082444969637;0,640672344761537;0,0158964538653165;4,3083729614439;6,03999850655116;68;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"109";"Table Average";"Girl";"BSDGSLM";NA;NA;NA;NA;NA;49,4564250278169;0,176710945698883;48,6790233636841;0,173571878057099;2,31656712113325;0,00328720242050075;0,71307522793068;0,00153514406221862;0,514528268933519;0,00210981995575225;NA;NA;NA;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"110";"Table Average";"Boy";"BSDGSLM";NA;NA;NA;NA;NA;49,9786426246921;0,177430231902035;50,7521248185699;0,174231627742891;2,16969800864903;0,00334595830819764;0,747625819217152;0,00136918477599311;0,561484781466424;0,00200820778048341;NA;NA;NA;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
"111";"Table Average";"<Other>";"BSDGSLM";NA;NA;NA;NA;NA;0,564932347490939;0,0199513407775715;0,56885181774603;0,0196535274947233;2,40404460736289;0,0425109255555198;0,590821273992429;0,0377505501278378;0,411547681592273;0,0248790524384423;NA;NA;NA;"TOTWGT";250;"JRR";"FULL";"04-MAR-26";"13h 0m";"NONE"
