ASBGSEX;percentile;dvar;groupvar;refgroup;compgroup;val;val_se;cval;cval_se;valdiff;valdiff_se;valdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
BOY;10;ASMMAT0;IDCNTRY;Armenia;Iran, Islamic Republic of;330,002383143387;6,56231736139878;274,780438926763;9,07380357790395;-55,2219442166238;11,1981212943109;-4,93135792739439;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Italy;330,002383143387;6,56231736139878;393,114771600066;5,16633356943049;63,1123884566792;8,35194658162636;7,55660825172441;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Japan;330,002383143387;6,56231736139878;466,65280427714;3,00526337732299;136,650421133753;7,21772936031788;18,9326052989794;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Latvia;330,002383143387;6,56231736139878;433,166130004676;8,15445977539756;103,16374686129;10,4670541882754;9,85604402209441;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Lithuania;330,002383143387;6,56231736139878;430,453107256665;4,96970224105388;100,450724113278;8,23176466600278;12,202817766176;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Moldova;330,002383143387;6,56231736139878;381,812170242401;10,2973402800163;51,8097870990146;12,2106193943699;4,24301056528738;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Morocco;330,002383143387;6,56231736139878;234,708250798641;10,5491290273608;-95,294132344746;12,4236923813986;-7,67035511016235;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Netherlands;330,002383143387;6,56231736139878;474,520087809015;5,17099126071644;144,517704665629;8,3548285302645;17,2975069616484;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;New Zealand;330,002383143387;6,56231736139878;377,520107833444;6,35100654164605;47,5177246900568;9,13232135022344;5,20324711185225;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Norway;330,002383143387;6,56231736139878;344,334121375018;9,3532324163467;14,3317382316313;11,4257151104828;1,25434058989291;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Philippines;330,002383143387;6,56231736139878;216,815289573745;7,41446187953595;-113,187093569642;9,90142687266879;-11,4313921645046;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Russian Federation;330,002383143387;6,56231736139878;432,491323340891;6,55463126563532;102,488940197504;9,2750849149838;11,0499193416476;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Singapore;330,002383143387;6,56231736139878;473,472682851448;12,827648101135;143,470299708061;14,4087669478783;9,95715318507445;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Slovenia;330,002383143387;6,56231736139878;370,181712042459;4,76202298031194;40,179328899072;8,10807449501637;4,95547110769249;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Tunisia;330,002383143387;6,56231736139878;207,032523759009;6,68957655107215;-122,969859384378;9,3709361103558;-13,1224733512465;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;United States;330,002383143387;6,56231736139878;417,815626229758;4,13501724022005;87,8132430863711;7,75644098337845;11,3213319452245;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Yemen;330,002383143387;6,56231736139878;138,401347352213;11,1856213614829;-191,601035791174;12,968505480362;-14,7743343349249;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;England;330,002383143387;6,56231736139878;412,185728376255;5,28928526868935;82,183345232868;8,42855549933024;9,75058481128807;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Scotland;330,002383143387;6,56231736139878;389,63638896053;11,9967526412363;59,6340058171435;13,6742854689642;4,3610326808294;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Belgium (Flemish);330,002383143387;6,56231736139878;473,051517476016;7,84278970489775;143,049134332629;10,2261116514033;13,9886145593764;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Canada (Ontario);330,002383143387;6,56231736139878;423,305902779774;3,75088715555474;93,3035196363875;7,55864826575635;12,3439425087537;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;Canada (Quebec);330,002383143387;6,56231736139878;419,366339692529;4,95146755307332;89,3639565491419;8,22076882541127;10,8705108301925;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Armenia;United States (Indiana);330,002383143387;6,56231736139878;444,793187233857;4,35396020109251;114,79080409047;7,875339902786;14,5759809109777;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Australia;479,41541143343;4,88977131881265;389,921877021966;13,2360390113506;-89,4935344114639;14,1103717973794;-6,34239378639796;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Armenia;479,41541143343;4,88977131881265;330,002383143387;6,56231736139878;-149,413028290043;8,18375663751059;-18,2572667917814;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Chinese Taipei;479,41541143343;4,88977131881265;479,41541143343;4,88977131881265;0;6,91518091596782;0;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Cyprus;479,41541143343;4,88977131881265;397,151569326257;5,09050101425951;-82,2638421071725;7,05854546818677;-11,6545033927939;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Hong Kong, SAR;479,41541143343;4,88977131881265;486,937186527392;3,94521666360928;7,52177509396188;6,28288135118777;1,19718560219825;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Hungary;479,41541143343;4,88977131881265;426,41939856236;8,16974071241129;-52,9960128710701;9,52126708260583;-5,5660672483274;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Iran, Islamic Republic of;479,41541143343;4,88977131881265;274,780438926763;9,07380357790395;-204,634972506667;10,3074620989197;-19,8530899791632;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Italy;479,41541143343;4,88977131881265;393,114771600066;5,16633356943049;-86,3006398333636;7,11342857565233;-12,1320737131953;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Japan;479,41541143343;4,88977131881265;466,65280427714;3,00526337732299;-12,7626071562897;5,73946613522212;-2,22365754159046;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Latvia;479,41541143343;4,88977131881265;433,166130004676;8,15445977539756;-46,2492814287533;9,50815848515681;-4,86416812476917;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Lithuania;479,41541143343;4,88977131881265;430,453107256665;4,96970224105388;-48,9623041767644;6,97192971242674;-7,02277650468767;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Moldova;479,41541143343;4,88977131881265;381,812170242401;10,2973402800163;-97,6032411910282;11,3993456124784;-8,56217931353764;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Morocco;479,41541143343;4,88977131881265;234,708250798641;10,5491290273608;-244,707160634789;11,627294904069;-21,045923635183;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Netherlands;479,41541143343;4,88977131881265;474,520087809015;5,17099126071644;-4,89532362441425;7,1168120790624;-,687853433536099;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;New Zealand;479,41541143343;4,88977131881265;377,520107833444;6,35100654164605;-101,895303599986;8,01530708346933;-12,7125888676347;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Norway;479,41541143343;4,88977131881265;344,334121375018;9,3532324163467;-135,081290058412;10,5542797094109;-12,7987218244713;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Philippines;479,41541143343;4,88977131881265;216,815289573745;7,41446187953595;-262,600121859684;8,88167261912837;-29,5665167047618;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Russian Federation;479,41541143343;4,88977131881265;432,491323340891;6,55463126563532;-46,924088092539;8,17759466950563;-5,73812838480729;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Singapore;479,41541143343;4,88977131881265;473,472682851448;12,827648101135;-5,94272858198144;13,728015856519;-,432890568024763;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Slovenia;479,41541143343;4,88977131881265;370,181712042459;4,76202298031194;-109,233699390971;6,82544697549558;-16,0038895303321;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Tunisia;479,41541143343;4,88977131881265;207,032523759009;6,68957655107215;-272,382887674421;8,28615097514746;-32,8720643023975;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;United States;479,41541143343;4,88977131881265;417,815626229758;4,13501724022005;-61,5997852036718;6,40376694822663;-9,61930465329166;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Yemen;479,41541143343;4,88977131881265;138,401347352213;11,1856213614829;-341,014064081216;12,2077020275212;-27,9343371350668;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;England;479,41541143343;4,88977131881265;412,185728376255;5,28928526868935;-67,2296830571749;7,20322165449995;-9,33327978532711;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Scotland;479,41541143343;4,88977131881265;389,63638896053;11,9967526412363;-89,7790224728994;12,9549966223574;-6,93006915323782;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Belgium (Flemish);479,41541143343;4,88977131881265;473,051517476016;7,84278970489775;-6,36389395741386;9,24225156039008;-,688565325865818;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Canada (Ontario);479,41541143343;4,88977131881265;423,305902779774;3,75088715555474;-56,1095086536554;6,16271190337406;-9,10467818931072;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;Canada (Quebec);479,41541143343;4,88977131881265;419,366339692529;4,95146755307332;-60,0490717409009;6,95894348873596;-8,62905006170819;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Chinese Taipei;United States (Indiana);479,41541143343;4,88977131881265;444,793187233857;4,35396020109251;-34,6222241995727;6,54727676083579;-5,28803431782118;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Australia;397,151569326257;5,09050101425951;389,921877021966;13,2360390113506;-7,22969230429142;14,1811822245599;-,509808857245383;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Armenia;397,151569326257;5,09050101425951;330,002383143387;6,56231736139878;-67,1491861828703;8,30525193644919;-8,08514740993867;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Chinese Taipei;397,151569326257;5,09050101425951;479,41541143343;4,88977131881265;82,2638421071725;7,05854546818677;11,6545033927939;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Cyprus;397,151569326257;5,09050101425951;397,151569326257;5,09050101425951;0;7,1990555736398;0;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Hong Kong, SAR;397,151569326257;5,09050101425951;486,937186527392;3,94521666360928;89,7856172011344;6,44033656721428;13,9411374334386;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Hungary;397,151569326257;5,09050101425951;426,41939856236;8,16974071241129;29,2678292361024;9,62589548479557;3,04053054412776;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Iran, Islamic Republic of;397,151569326257;5,09050101425951;274,780438926763;9,07380357790395;-122,371130399494;10,4041872314256;-11,7617193614005;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Italy;397,151569326257;5,09050101425951;393,114771600066;5,16633356943049;-4,03679772619108;7,25287550746609;-,556578935076938;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Japan;397,151569326257;5,09050101425951;466,65280427714;3,00526337732299;69,5012349508828;5,91141341332646;11,7571264419102;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Latvia;397,151569326257;5,09050101425951;433,166130004676;8,15445977539756;36,0145606784192;9,61292956412112;3,7464708794745;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Lithuania;397,151569326257;5,09050101425951;430,453107256665;4,96970224105388;33,3015379304081;7,11415075331646;4,68102786757558;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Moldova;397,151569326257;5,09050101425951;381,812170242401;10,2973402800163;-15,3393990838557;11,4868802300113;-1,33538426245441;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Morocco;397,151569326257;5,09050101425951;234,708250798641;10,5491290273608;-162,443318527616;11,7131261331928;-13,8684853796019;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Netherlands;397,151569326257;5,09050101425951;474,520087809015;5,17099126071644;77,3685184827582;7,2561939882133;10,6624104328568;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;New Zealand;397,151569326257;5,09050101425951;377,520107833444;6,35100654164605;-19,6314614928136;8,13931721142554;-2,41192977038122;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Norway;397,151569326257;5,09050101425951;344,334121375018;9,3532324163467;-52,8174479512391;10,6487631774951;-4,95996080210164;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Philippines;397,151569326257;5,09050101425951;216,815289573745;7,41446187953595;-180,336279752512;8,99374480065278;-20,0513005149338;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Russian Federation;397,151569326257;5,09050101425951;432,491323340891;6,55463126563532;35,3397540146335;8,29918017665729;4,25822228971868;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Singapore;397,151569326257;5,09050101425951;473,472682851448;12,827648101135;76,3211135251911;13,8007882522242;5,53019958935249;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Slovenia;397,151569326257;5,09050101425951;370,181712042459;4,76202298031194;-26,9698572837984;6,97065731772809;-3,86905510549305;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Tunisia;397,151569326257;5,09050101425951;207,032523759009;6,68957655107215;-190,119045567248;8,40616648709931;-22,616616725236;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;United States;397,151569326257;5,09050101425951;417,815626229758;4,13501724022005;20,6640569035007;6,55832052838943;3,15081533664768;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Yemen;397,151569326257;5,09050101425951;138,401347352213;11,1856213614829;-258,750221974044;12,2894802908276;-21,0546105979083;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;England;397,151569326257;5,09050101425951;412,185728376255;5,28928526868935;15,0341590499976;7,34096309960425;2,04798183099546;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Scotland;397,151569326257;5,09050101425951;389,63638896053;11,9967526412363;-7,51518036572686;13,0320863452935;-,576667477992955;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Belgium (Flemish);397,151569326257;5,09050101425951;473,051517476016;7,84278970489775;75,8999481497586;9,35000272360534;8,117639148718;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Canada (Ontario);397,151569326257;5,09050101425951;423,305902779774;3,75088715555474;26,1543334535171;6,32316020909503;4,1362756262126;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
BOY;10;ASMMAT0;IDCNTRY;Cyprus;Canada (Quebec);397,151569326257;5,09050101425951;419,366339692529;4,95146755307332;22,2147703662716;7,10142461097173;3,12821322244972;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
