IDCNTRY;dvar;refpctile;comppctile;groupvar;refgroup;compgroup;gap;gap_se;cgap;cgap_se;gapdiff;gapdiff_se;gapdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Netherlands;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;70,1042946624121;4,16904909595354;70,1042946624121;4,16904909595354;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Netherlands;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;139,588018160097;7,07451816155745;139,588018160097;7,07451816155745;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Netherlands;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;139,588018160097;7,07451816155745;138,099092449839;5,17018117289024;-1,48892571025887;8,6809903847365;-,171515650204704;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Netherlands;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;138,099092449839;5,17018117289024;139,588018160097;7,07451816155745;1,48892571025887;8,6809903847365;,171515650204704;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Netherlands;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;138,099092449839;5,17018117289024;138,099092449839;5,17018117289024;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Netherlands;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;67,127884727466;4,0066075362854;67,127884727466;4,0066075362854;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Netherlands;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;67,127884727466;4,0066075362854;67,9947977874265;4,11821713298462;,866913059960439;5,91621344641265;,146531741596662;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Netherlands;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;67,9947977874265;4,11821713298462;67,127884727466;4,0066075362854;-,866913059960439;5,91621344641265;-,146531741596662;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Netherlands;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;67,9947977874265;4,11821713298462;67,9947977874265;4,11821713298462;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;117,462114065803;5,12083875160349;117,462114065803;5,12083875160349;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;117,462114065803;5,12083875160349;122,868470253939;7,66803134825627;5,40635618813563;8,27353640722697;,653451670728513;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;122,868470253939;7,66803134825627;117,462114065803;5,12083875160349;-5,40635618813563;8,27353640722697;-,653451670728513;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;122,868470253939;7,66803134825627;122,868470253939;7,66803134825627;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;212,570395747317;7,08923168783596;212,570395747317;7,08923168783596;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;212,570395747317;7,08923168783596;222,683880999912;8,06388901882418;10,1134852525952;8,93119034616945;1,1323782005086;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;222,683880999912;8,06388901882418;212,570395747317;7,08923168783596;-10,1134852525952;8,93119034616945;-1,1323782005086;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;222,683880999912;8,06388901882418;222,683880999912;8,06388901882418;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;95,1082816815142;4,7917022518211;95,1082816815142;4,7917022518211;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;95,1082816815142;4,7917022518211;99,8154107459738;5,83237561470568;4,70712906445954;7,21112502247037;,652759319772129;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;99,8154107459738;5,83237561470568;95,1082816815142;4,7917022518211;-4,70712906445954;7,21112502247037;-,652759319772129;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;99,8154107459738;5,83237561470568;99,8154107459738;5,83237561470568;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;108,266229385604;4,85588350679268;108,266229385604;4,85588350679268;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;108,266229385604;4,85588350679268;115,351247719435;8,64297313471968;7,08501833383106;9,26039024013987;,765088527600112;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;115,351247719435;8,64297313471968;108,266229385604;4,85588350679268;-7,08501833383106;9,26039024013987;-,765088527600112;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;115,351247719435;8,64297313471968;115,351247719435;8,64297313471968;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;201,525782051695;6,15840716099715;201,525782051695;6,15840716099715;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;201,525782051695;6,15840716099715;209,288567928108;8,99398568066918;7,76278587641241;9,04994691740182;,857771426425234;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;209,288567928108;8,99398568066918;201,525782051695;6,15840716099715;-7,76278587641241;9,04994691740182;-,857771426425234;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;209,288567928108;8,99398568066918;209,288567928108;8,99398568066918;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;93,2595526660915;4,08255623519557;93,2595526660915;4,08255623519557;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;93,2595526660915;4,08255623519557;93,9373202086728;4,80366929851323;,677767542581353;5,58509472513773;,121352918067945;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;93,9373202086728;4,80366929851323;93,2595526660915;4,08255623519557;-,677767542581353;5,58509472513773;-,121352918067945;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;93,9373202086728;4,80366929851323;93,9373202086728;4,80366929851323;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;135,315433829408;8,50225980492314;135,315433829408;8,50225980492314;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;135,315433829408;8,50225980492314;128,014794424672;5,75979055607295;-7,30063940473634;8,02952239490849;-,90922461457554;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;128,014794424672;5,75979055607295;135,315433829408;8,50225980492314;7,30063940473634;8,02952239490849;,90922461457554;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;128,014794424672;5,75979055607295;128,014794424672;5,75979055607295;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;287,637213420934;18,4440544153457;287,637213420934;18,4440544153457;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;287,637213420934;18,4440544153457;284,238875598112;17,0073337733023;-3,39833782282207;9,48296925228433;-,358362210444102;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;284,238875598112;17,0073337733023;287,637213420934;18,4440544153457;3,39833782282207;9,48296925228433;,358362210444102;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;284,238875598112;17,0073337733023;284,238875598112;17,0073337733023;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;152,321779591526;13,9412123979023;152,321779591526;13,9412123979023;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;152,321779591526;13,9412123979023;156,22408117344;14,5282289951772;3,90230158191428;8,96875991059015;,435099347157962;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;156,22408117344;14,5282289951772;152,321779591526;13,9412123979023;-3,90230158191428;8,96875991059015;-,435099347157962;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;156,22408117344;14,5282289951772;156,22408117344;14,5282289951772;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;104,344837441762;6,72888755543824;104,344837441762;6,72888755543824;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;104,344837441762;6,72888755543824;102,122287721421;6,51640570144364;-2,22254972034029;8,27187570309549;-,268687514188417;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;102,122287721421;6,51640570144364;104,344837441762;6,72888755543824;2,22254972034029;8,27187570309549;,268687514188417;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;102,122287721421;6,51640570144364;102,122287721421;6,51640570144364;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;202,115841931614;7,60105094706423;202,115841931614;7,60105094706423;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;202,115841931614;7,60105094706423;201,125951013976;9,60739842896405;-,989890917638854;10,1214862527198;-,0978009447350538;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;201,125951013976;9,60739842896405;202,115841931614;7,60105094706423;,989890917638854;10,1214862527198;,0978009447350538;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;201,125951013976;9,60739842896405;201,125951013976;9,60739842896405;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;97,7710044898528;5,26725916167976;97,7710044898528;5,26725916167976;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;97,7710044898528;5,26725916167976;99,0036632925543;6,77173720406657;1,23265880270144;7,29920363863033;,168875792994418;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;99,0036632925543;6,77173720406657;97,7710044898528;5,26725916167976;-1,23265880270144;7,29920363863033;-,168875792994418;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;99,0036632925543;6,77173720406657;99,0036632925543;6,77173720406657;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;109,998388539772;9,05826644587859;109,998388539772;9,05826644587859;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;109,998388539772;9,05826644587859;124,096573121419;11,1671095924571;14,0981845816471;6,73962941730633;2,09183379511121;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;124,096573121419;11,1671095924571;109,998388539772;9,05826644587859;-14,0981845816471;6,73962941730633;-2,09183379511121;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;124,096573121419;11,1671095924571;124,096573121419;11,1671095924571;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;199,877792506942;11,0137457601264;199,877792506942;11,0137457601264;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;199,877792506942;11,0137457601264;223,303236061862;12,2611838159508;23,4254435549201;8,36074078853328;2,80183827574801;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;223,303236061862;12,2611838159508;199,877792506942;11,0137457601264;-23,4254435549201;8,36074078853328;-2,80183827574801;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;223,303236061862;12,2611838159508;223,303236061862;12,2611838159508;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;89,8794039671696;4,70300654595424;89,8794039671696;4,70300654595424;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;89,8794039671696;4,70300654595424;99,2066629404427;4,99231666281062;9,32725897327305;5,69348236391631;1,63823445425713;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;99,2066629404427;4,99231666281062;89,8794039671696;4,70300654595424;-9,32725897327305;5,69348236391631;-1,63823445425713;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;99,2066629404427;4,99231666281062;99,2066629404427;4,99231666281062;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;GIRL;108,90782981295;5,16496809960141;108,90782981295;5,16496809960141;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;   10,00;   50,00;ASBGSEX;GIRL;BOY;108,90782981295;5,16496809960141;117,263937824443;5,26207249698492;8,35610801149219;7,3657423486674;1,13445564831683;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;GIRL;117,263937824443;5,26207249698492;108,90782981295;5,16496809960141;-8,35610801149219;7,3657423486674;-1,13445564831683;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;   10,00;   50,00;ASBGSEX;BOY;BOY;117,263937824443;5,26207249698492;117,263937824443;5,26207249698492;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;GIRL;193,784299889271;7,00786732265953;193,784299889271;7,00786732265953;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;   10,00;   90,00;ASBGSEX;GIRL;BOY;193,784299889271;7,00786732265953;211,283720210214;8,64490837990562;17,4994203209426;11,7480921950301;1,48955422126714;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;GIRL;211,283720210214;8,64490837990562;193,784299889271;7,00786732265953;-17,4994203209426;11,7480921950301;-1,48955422126714;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;   10,00;   90,00;ASBGSEX;BOY;BOY;211,283720210214;8,64490837990562;211,283720210214;8,64490837990562;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;GIRL;84,8764700763211;5,87404979347893;84,8764700763211;5,87404979347893;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;   50,00;   90,00;ASBGSEX;GIRL;BOY;84,8764700763211;5,87404979347893;94,0197823857715;7,87034921221282;9,14331230945041;9,59740488276063;,952685900109739;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;GIRL;94,0197823857715;7,87034921221282;84,8764700763211;5,87404979347893;-9,14331230945041;9,59740488276063;-,952685900109739;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;   50,00;   90,00;ASBGSEX;BOY;BOY;94,0197823857715;7,87034921221282;94,0197823857715;7,87034921221282;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h31m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
