BSBG01;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnpv;mnpv_se;cmnpv;cmnpv_se;mnpvdiff;mnpvdiff_se;mnpvdiff_t;mnpvdiff_ci;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Boy;BSMMAT0;IDCNTRY;Canada;United Arab Emirates (Abu Dhabi);49,3486222469295;,949018804328566;50,3997188035208;4,48706156702814;1,05109655659133;4,58632294951743;,229180667859843;530,762478133153;2,50118543609968;427,129512629703;7,84883041164237;-103,63296550345;8,23772222258552;-12,5802937636471;-120 to -87;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Canada;Canada (Ontario);49,3486222469295;,949018804328566;50,2181159084183;1,20154041382983;,869493661488757;1,53112248270201;,567879886365681;530,762478133153;2,50118543609968;524,695537396948;3,10957981218939;-6,06694073620554;3,99066600884276;-1,52028276051217;-14 to 2;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Canada;Canada (Quebec);49,3486222469295;,949018804328566;47,0949392295802;1,89763929736025;-2,25368301734931;2,12171430542737;-1,06219909607262;530,762478133153;2,50118543609968;551,446576601187;4,86625815965101;20,6840984680337;5,47141636709611;3,78039196439577;10 to 31;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Canada;Argentina, Buenos Aires;49,3486222469295;,949018804328566;49,1580973601589;1,64029047452668;-,190524886770646;1,89504341158512;-,100538534160165;530,762478133153;2,50118543609968;401,208846390962;5,51484608964094;-129,553631742191;6,05553102363328;-21,3942643901212;-141 to -118;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Australia;52,3560230718497;1,78263954811311;48,8331784427534;1,60499612075975;-3,52284462909633;2,39871138450435;-1,46864047582125;436,227500678778;4,24251945579211;506,898843726759;3,47600651810914;70,6713430479801;5,4846688730234;12,8852524526285;60 to 81;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Bahrain;52,3560230718497;1,78263954811311;51,7853246921012;,935446295047521;-,570698379748531;2,01317250364072;-,283482105341917;436,227500678778;4,24251945579211;446,600667865307;2,22903407705238;10,3731671865289;4,79244866946275;2,16448164643394;1 to 20;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Botswana;52,3560230718497;1,78263954811311;48,8699077624286;,603163049009068;-3,48611530942115;1,88191642274221;-1,85242833703603;436,227500678778;4,24251945579211;381,103846938371;2,48755336223163;-55,1236537404073;4,91801718812821;-11,2085118111162;-65 to -45;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Canada;52,3560230718497;1,78263954811311;49,3486222469295;,949018804328566;-3,0074008249202;2,0195149044922;-1,48916990819456;436,227500678778;4,24251945579211;530,762478133153;2,50118543609968;94,5349774543748;4,92492638711806;19,1952061865628;85 to 104;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Chile;52,3560230718497;1,78263954811311;52,3560230718497;1,78263954811311;0; ; ;436,227500678778;4,24251945579211;436,227500678778;4,24251945579211;0; ; ; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Chinese Taipei;52,3560230718497;1,78263954811311;51,2802300788512;,815828094772341;-1,07579299299854;1,96045383488538;-,548746914543607;436,227500678778;4,24251945579211;599,145137371662;3,00794471904817;162,917636692883;5,20064445675959;31,3264323388094;153 to 173;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Georgia;52,3560230718497;1,78263954811311;52,7723855897631;,861430232043577;,41636251791343;1,97986509721637;,210298428159991;436,227500678778;4,24251945579211;452,808176502388;4,04124162398017;16,5806758236094;5,85923247500596;2,82983750761528;5 to 28;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Hong Kong, SAR;52,3560230718497;1,78263954811311;52,5483976937572;2,07690738058794;,192374621907493;2,73703270459773;,0702858323849538;436,227500678778;4,24251945579211;596,772488744159;5,99265931306821;160,54498806538;7,34240675632165;21,8654445869748;146 to 175;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Hungary;52,3560230718497;1,78263954811311;50,3627879776419;,869124199633004;-1,99323509420781;1,98322480644143;-1,00504748011111;436,227500678778;4,24251945579211;519,000263842787;4,04089688239151;82,7727631640083;5,85899470446048;14,1274685059867;71 to 94;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Iran, Islamic Republic of;52,3560230718497;1,78263954811311;52,3946977798772;,867412484549895;,0386747080275157;1,98247526512942;,0195082928436895;436,227500678778;4,24251945579211;434,840544998886;7,53094919399692;-1,38695567989267;8,64373571410749;-,160457899890323;-18 to 16;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Ireland;52,3560230718497;1,78263954811311;49,7345838433225;1,12633203447194;-2,62143922852725;2,10865540342054;-1,2431804761816;436,227500678778;4,24251945579211;526,314435097549;4,01402775800904;90,0869344187708;5,84049571310875;15,4245356633983;79 to 102;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Israel;52,3560230718497;1,78263954811311;50,7763968851624;1,21149392152899;-1,57962618668728;2,1553471368665;-,732887134359148;436,227500678778;4,24251945579211;512,822418083886;4,71714691345611;76,5949174051079;6,34432394632423;12,0729833553795;64 to 89;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Italy;52,3560230718497;1,78263954811311;50,934511718754;,82850442737916;-1,42151135309569;1,96576278952568;-,723134734602787;436,227500678778;4,24251945579211;497,629838835929;2,79234736980113;61,402338157151;5,07899351903602;12,0894696807578;51 to 71;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Japan;52,3560230718497;1,78263954811311;48,9847982804665;,972484374547439;-3,37122479138323;2,03064758568193;-1,66017225990058;436,227500678778;4,24251945579211;585,405510400221;3,04132921549353;149,178009721442;5,22002439934806;28,5780292023297;139 to 159;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Kazakhstan;52,3560230718497;1,78263954811311;50,5363962669217;,903915103272336;-1,81962680492806;1,99871615604136;-,910397806826155;436,227500678778;4,24251945579211;524,629878789607;5,34165843143058;88,4023781108289;6,82145777168253;12,9594554521481;75 to 102;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Jordan;52,3560230718497;1,78263954811311;49,5266618444636;2,58278994518666;-2,82936122738615;3,13824913916251;-,901573170873619;436,227500678778;4,24251945579211;376,259253718098;5,37209354022966;-59,9682469606806;6,84531667183863;-8,76047812475758;-73 to -47;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Korea, Republic of;52,3560230718497;1,78263954811311;52,5861168281852;,54838360582997;,230093756335441;1,86508132199108;,123369288846774;436,227500678778;4,24251945579211;606,382307167597;3,14706096081884;170,154806488818;5,28232562645324;32,2121009800502;160 to 181;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Kuwait;52,3560230718497;1,78263954811311;49,303395163422;2,66452099670306;-3,05262790842769;3,20585026168853;-,952205393030387;436,227500678778;4,24251945579211;388,712425596763;7,3376015714108;-47,5150750820153;8,47581076673759;-5,60596223649578;-64 to -31;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Lebanon;52,3560230718497;1,78263954811311;46,6209927925936;1,61622283751917;-5,73503027925613;2,40623773119271;-2,38340135927194;436,227500678778;4,24251945579211;443,86912174029;4,5013955510948;7,64162106151151;6,18559077535773;1,23539065855348;-4 to 20;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Lithuania;52,3560230718497;1,78263954811311;50,2913874483028;,821846261946058;-2,06463562354697;1,96296587763813;-1,05179394459529;436,227500678778;4,24251945579211;512,643618175895;3,1450221551687;76,4161174971163;5,28111121727961;14,469704263581;66 to 87;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Malaysia;52,3560230718497;1,78263954811311;50,2807344516435;1,80408522828452;-2,07528862020624;2,53624274654682;-,818253151450832;436,227500678778;4,24251945579211;460,656805789533;3,78617269840788;24,429305110755;5,68630592168094;4,29616440747764;13 to 36;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Malta;52,3560230718497;1,78263954811311;51,0547457284634;,300202137585676;-1,30127734338631;1,80774032479998;-,719836430893522;436,227500678778;4,24251945579211;492,71656435695;1,57691155151597;56,4890636781716;4,52610443693902;12,4807247524264;48 to 65;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Morocco;52,3560230718497;1,78263954811311;53,8285843315513;,755085977017895;1,47256125970154;1,93596451186121;,760634428306667;436,227500678778;4,24251945579211;383,812759159866;2,59514237637763;-52,4147415189121;4,97330225166795;-10,5392230084816;-62 to -43;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Oman;52,3560230718497;1,78263954811311;52,0309650947569;1,71569675827365;-,325057977092831;2,47415018235507;-,131381667697883;436,227500678778;4,24251945579211;387,755442049024;3,4952977306337;-48,4720586297544;5,49691527663904;-8,81804724838174;-59 to -38;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;New Zealand;52,3560230718497;1,78263954811311;48,6047310546383;2,00014944372762;-3,75129201721139;2,67925391774293;-1,40012560674786;436,227500678778;4,24251945579211;491,87861106783;4,69137142773734;55,6511103890519;6,32518278042341;8,79834027267851;43 to 68;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Norway;52,3560230718497;1,78263954811311;50,0142849039521;,70050835570636;-2,34173816789759;1,91533697163485;-1,22262463607058;436,227500678778;4,24251945579211;512,619892782767;2,61769856332933;76,3923921039889;4,98510953753586;15,3241150527957;67 to 86;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Qatar;52,3560230718497;1,78263954811311;49,5729221066172;3,03855775944273;-2,78310096523249;3,52287340334088;-,790008792990736;436,227500678778;4,24251945579211;434,07357261967;4,39616012109627;-2,15392805910835;6,1094349282967;-,352557656213365;-14 to 10;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Russian Federation;52,3560230718497;1,78263954811311;51,3061660998038;,941995379329932;-1,04985697204591;2,01622395908189;-,520704541435949;436,227500678778;4,24251945579211;542,588096730148;4,6202604423497;106,36059605137;6,2726212932008;16,9563235336174;94 to 119;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Saudi Arabia;52,3560230718497;1,78263954811311;48,874833584044;1,55569948714157;-3,48118948780573;2,36601028163224;-1,47133320376113;436,227500678778;4,24251945579211;360,384234522798;7,13620627985975;-75,8432661559807;8,30207271718841;-9,1354615575646;-92 to -60;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Singapore;52,3560230718497;1,78263954811311;51,4847943793236;,595231544086502;-,871228692526144;1,87938935550155;-,463570089920851;436,227500678778;4,24251945579211;616,550192574784;3,79291085220866;180,322691896006;5,6907946778615;31,6867330669128;169 to 191;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Slovenia;52,3560230718497;1,78263954811311;51,5726335507282;,73924077473814;-,783389521121538;1,92983954813149;-,405935053968621;436,227500678778;4,24251945579211;517,583398587051;2,46421980855377;81,3558979082728;4,9062562710934;16,582072646226;72 to 91;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;South Africa;52,3560230718497;1,78263954811311;48,6977801444398;1,13660117667673;-3,65824292740991;2,11415845984161;-1,73035417964081;436,227500678778;4,24251945579211;368,778953160924;4,5740442769888;-67,4485475178539;6,23865789898986;-10,8113874185624;-80 to -55;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Sweden;52,3560230718497;1,78263954811311;51,89646959265;,962131043099447;-,459553479199725;2,02570972811816;-,226860478982169;436,227500678778;4,24251945579211;504,491303557885;3,11384168719046;68,2638028791064;5,2626021496651;12,9714922271771;58 to 79;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Thailand;52,3560230718497;1,78263954811311;46,2554936474246;1,51282545288304;-6,10052942442513;2,33804290152848;-2,60924614361736;436,227500678778;4,24251945579211;421,975735052646;5,67606105793143;-14,2517656261326;7,0863700486314;-2,01115176434867;-28 to 0;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;United Arab Emirates;52,3560230718497;1,78263954811311;49,8149822036404;2,54802305790206;-2,5410408682093;3,10969858058582;-,817134137717813;436,227500678778;4,24251945579211;458,911834046748;4,06313528617035;22,6843333679697;5,87435440593238;3,86158746994585;11 to 34;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Turkey;52,3560230718497;1,78263954811311;51,7142824500753;,787940671572375;-,641740621774433;1,94901366347567;-,329264301118351;436,227500678778;4,24251945579211;454,733874994588;5,30654480325328;18,5063743158091;6,79399654707809;2,72393048591822;5 to 32;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Egypt;52,3560230718497;1,78263954811311;47,021439457385;2,31805286577629;-5,33458361446468;2,92423884917607;-1,82426398444428;436,227500678778;4,24251945579211;387,375666616787;5,0570018091487;-48,8518340619913;6,60092710386259;-7,40075345376943;-62 to -36;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;United States;52,3560230718497;1,78263954811311;50,0615057895517;,633533842587381;-2,294517282298;1,89186915197655;-1,21283085561218;436,227500678778;4,24251945579211;519,289006451025;3,19021483120859;83,061505772247;5,30814864166762;15,6479238580916;73 to 93;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;England;52,3560230718497;1,78263954811311;49,3165747280971;1,53092796890554;-3,03944834375263;2,34979663045;-1,29349421322924;436,227500678778;4,24251945579211;517,345700417931;4,80774398208016;81,1181997391529;6,41197111113287;12,6510550863697;69 to 94;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Norway (8);52,3560230718497;1,78263954811311;50,149994501298;,723725795579782;-2,20602857055169;1,92394978772434;-1,1466144203072;436,227500678778;4,24251945579211;487,369423745244;2,30902821393942;51,1419230664657;4,83017418169809;10,5880080391814;42 to 61;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;United Arab Emirates (Dubai);52,3560230718497;1,78263954811311;48,0491950225204;3,65645801451822;-4,30682804932932;4,06786049053202;-1,05874526900652;436,227500678778;4,24251945579211;514,056077989425;4,31176629935873;77,8285773106462;6,04899164762692;12,866372090492;66 to 90;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;United Arab Emirates (Abu Dhabi);52,3560230718497;1,78263954811311;50,3997188035208;4,48706156702814;-1,95630426832887;4,82820103815054;-,405182852344161;436,227500678778;4,24251945579211;427,129512629703;7,84883041164237;-9,09798804907525;8,92205750729599;-1,01971860656977;-27 to 8;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Canada (Ontario);52,3560230718497;1,78263954811311;50,2181159084183;1,20154041382983;-2,13790716343144;2,14976815600271;-,994482664310501;436,227500678778;4,24251945579211;524,695537396948;3,10957981218939;88,4680367181693;5,26008155270908;16,8187576241296;78 to 99;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Canada (Quebec);52,3560230718497;1,78263954811311;47,0949392295802;1,89763929736025;-5,26108384226951;2,60362029900346;-2,02068014459835;436,227500678778;4,24251945579211;551,446576601187;4,86625815965101;115,219075922409;6,45596157122583;17,8469271620109;103 to 128;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chile;Argentina, Buenos Aires;52,3560230718497;1,78263954811311;49,1580973601589;1,64029047452668;-3,19792571169085;2,42246911214981;-1,32011000497458;436,227500678778;4,24251945579211;401,208846390962;5,51484608964094;-35,0186542878166;6,95790907710085;-5,03292783791418;-49 to -21;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chinese Taipei;Australia;51,2802300788512;,815828094772341;48,8331784427534;1,60499612075975;-2,44705163609779;1,80044106481543;-1,35914009290198;599,145137371662;3,00794471904817;506,898843726759;3,47600651810914;-92,2462936449033;4,59677634291543;-20,0676053745955;-101 to -83;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chinese Taipei;Bahrain;51,2802300788512;,815828094772341;51,7853246921012;,935446295047521;,505094613250004;1,2412232881871;,406932916951415;599,145137371662;3,00794471904817;446,600667865307;2,22903407705238;-152,544469506355;3,74383818420488;-40,7454761666608;-160 to -145;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chinese Taipei;Botswana;51,2802300788512;,815828094772341;48,8699077624286;,603163049009068;-2,41032231642261;1,0145842221865;-2,37567494517922;599,145137371662;3,00794471904817;381,103846938371;2,48755336223163;-218,041290433291;3,90328748144428;-55,8609355497975;-226 to -210;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chinese Taipei;Canada;51,2802300788512;,815828094772341;49,3486222469295;,949018804328566;-1,93160783192167;1,25148398758797;-1,54345389240219;599,145137371662;3,00794471904817;530,762478133153;2,50118543609968;-68,3826592385086;3,91198926616714;-17,4802778294706;-76 to -61;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chinese Taipei;Chile;51,2802300788512;,815828094772341;52,3560230718497;1,78263954811311;1,07579299299854;1,96045383488538;,548746914543607;599,145137371662;3,00794471904817;436,227500678778;4,24251945579211;-162,917636692883;5,20064445675959;-31,3264323388094;-173 to -153;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chinese Taipei;Chinese Taipei;51,2802300788512;,815828094772341;51,2802300788512;,815828094772341;0; ; ;599,145137371662;3,00794471904817;599,145137371662;3,00794471904817;0; ; ; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chinese Taipei;Georgia;51,2802300788512;,815828094772341;52,7723855897631;,861430232043577;1,49215551091197;1,18643901018911;1,2576756985377;599,145137371662;3,00794471904817;452,808176502388;4,04124162398017;-146,336960869274;5,03779369329865;-29,0478272391213;-156 to -136;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chinese Taipei;Hong Kong, SAR;51,2802300788512;,815828094772341;52,5483976937572;2,07690738058794;1,26816761490603;2,23139412649592;,568329727074033;599,145137371662;3,00794471904817;596,772488744159;5,99265931306821;-2,37264862750305;6,70519925694628;-,353852068608565;-16 to 11;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chinese Taipei;Hungary;51,2802300788512;,815828094772341;50,3627879776419;,869124199633004;-,917442101209274;1,19203706092033;-,769642263052584;599,145137371662;3,00794471904817;519,000263842787;4,04089688239151;-80,1448735288752;5,03751715103494;-15,9095981464618;-90 to -70;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Boy;BSMMAT0;IDCNTRY;Chinese Taipei;Iran, Islamic Republic of;51,2802300788512;,815828094772341;52,3946977798772;,867412484549895;1,11446770102605;1,19078961138099;,935906469433818;599,145137371662;3,00794471904817;434,840544998886;7,53094919399692;-164,304592372776;8,10943445595392;-20,2609187194483;-180 to -148;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
