"";"IDCNTRY";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnpv";"mnpv_se";"cmnpv";"cmnpv_se";"mnpvdiff";"mnpvdiff_se";"mnpvdiff_t";"mnpvdiff_ci";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"31";"Brazil";"BSMMAT0";"BSBG01";"Boy";"Boy";49,3735682061634;0,553700048969045;49,3735682061634;0,553700048969045;0;NA;NA;388,491793067152;3,26940282253063;388,491793067152;3,26940282253063;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"32";"Brazil";"BSMMAT0";"BSBG01";"Boy";"<Other>";49,3735682061634;0,553700048969045;1,60271910716964;0,181408453103637;-47,7708490989938;0,605005368365325;-78,9593805226336;388,491793067152;3,26940282253063;389,321747076805;9,49222724481529;0,829954009652477;9,40280606987445;0,088266630565907;"-18 to 19";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"33";"Brazil";"BSMMAT0";"BSBG01";"<Other>";"Girl";1,60271910716964;0,181408453103637;49,0237126866669;0,559422958431892;47,4209935794973;0,620598422756592;76,4117210753797;389,321747076805;9,49222724481529;367,431520814768;2,80354672713355;-21,8902262620366;9,2310087877974;-2,37137963631598;"-40 to -4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"34";"Brazil";"BSMMAT0";"BSBG01";"<Other>";"Boy";1,60271910716964;0,181408453103637;49,3735682061634;0,553700048969045;47,7708490989938;0,605005368365325;78,9593805226336;389,321747076805;9,49222724481529;388,491793067152;3,26940282253063;-0,829954009652477;9,40280606987445;-0,088266630565907;"-19 to 18";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"35";"Brazil";"BSMMAT0";"BSBG01";"<Other>";"<Other>";1,60271910716964;0,181408453103637;1,60271910716964;0,181408453103637;0;NA;NA;389,321747076805;9,49222724481529;389,321747076805;9,49222724481529;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"36";"Chile";"BSMMAT0";"BSBG01";"Girl";"Girl";46,9490667886146;1,10310706639687;46,9490667886146;1,10310706639687;0;NA;NA;404,066359362215;3,43725233265324;404,066359362215;3,43725233265324;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"37";"Chile";"BSMMAT0";"BSBG01";"Girl";"Boy";46,9490667886146;1,10310706639687;49,9975262776825;1,12900199243236;3,0484594890679;2,20353175776733;1,38344250239292;404,066359362215;3,43725233265324;427,401993206975;3,58201845525531;23,3356338447605;3,19070990572821;7,31361813960792;"17 to 30";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"38";"Chile";"BSMMAT0";"BSBG01";"Girl";"<Other>";46,9490667886146;1,10310706639687;3,05340693370293;0,356972254121722;-43,8956598549117;1,18907665075834;-36,9157529305759;404,066359362215;3,43725233265324;427,895136923577;8,60895930546345;23,8287775613623;8,03763972819656;2,96464862411902;"8 to 40";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"39";"Chile";"BSMMAT0";"BSBG01";"Boy";"Girl";49,9975262776825;1,12900199243236;46,9490667886146;1,10310706639687;-3,0484594890679;2,20353175776733;-1,38344250239292;427,401993206975;3,58201845525531;404,066359362215;3,43725233265324;-23,3356338447605;3,19070990572821;-7,31361813960792;"-30 to -17";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"40";"Chile";"BSMMAT0";"BSBG01";"Boy";"Boy";49,9975262776825;1,12900199243236;49,9975262776825;1,12900199243236;0;NA;NA;427,401993206975;3,58201845525531;427,401993206975;3,58201845525531;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
