"";"SGENDER";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnx";"mnx_se";"cmnx";"cmnx_se";"mnxdiff";"mnxdiff_se";"mnxdiff_t";"weight";"method";"jk2type";"date";"time";"reps";"selcrit"
"480";"BOY";"HISCED";"IDCNTRY";"Guatemala";"Mexico";51,2867293109169;1,3756152404657;47,9952251606545;0,869191457291359;-3,29150415026238;1,62720959904672;-2,02279051954381;2,16565178635301;0,0822898852683853;2,84152929721461;0,0552386305535313;0,675877510861598;0,0991107033721057;6,81941998054492;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"481";"BOY";"HISCED";"IDCNTRY";"Guatemala";"Netherlands";51,2867293109169;1,3756152404657;48,7849333430722;1,87310436126971;-2,50179596784474;2,3239701456794;-1,0765181181419;2,16565178635301;0,0822898852683853;3,68000610575042;0,057448105779233;1,51435431939741;0,100358906306844;15,0893864343969;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"482";"BOY";"HISCED";"IDCNTRY";"Guatemala";"New Zealand";51,2867293109169;1,3756152404657;47,6710311965853;1,71283444871422;-3,61569811433158;2,19684299359413;-1,64586095814528;2,16565178635301;0,0822898852683853;4,04237241861528;0,0314772895603841;1,87672063226227;0,0881047386668406;21,3010180911937;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"483";"BOY";"HISCED";"IDCNTRY";"Guatemala";"Norway";51,2867293109169;1,3756152404657;48,3790448029706;0,973768461918132;-2,90768450794629;1,6853908470227;-1,72522860978082;2,16565178635301;0,0822898852683853;4,23290352010277;0,0329904483363729;2,06725173374976;0,0886566122684535;23,3175132779729;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"484";"BOY";"HISCED";"IDCNTRY";"Guatemala";"Paraguay";51,2867293109169;1,3756152404657;47,6730650982044;1,30379988801933;-3,61366421271256;1,89531301842221;-1,90663187430687;2,16565178635301;0,0822898852683853;2,59588883420873;0,0597233808509074;0,430237047855715;0,101678451196635;4,23134934484478;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"485";"BOY";"HISCED";"IDCNTRY";"Guatemala";"Poland";51,2867293109169;1,3756152404657;49,5953463420864;1,12130139126286;-1,69138296883053;1,77472085124662;-0,953041695341807;2,16565178635301;0,0822898852683853;3,65899786341871;0,0380098456414386;1,4933460770657;0,0906442142840347;16,4748085562999;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"486";"BOY";"HISCED";"IDCNTRY";"Guatemala";"Russian Federation";51,2867293109169;1,3756152404657;50,3941392628939;1,03767270341163;-0,892590048023003;1,72310241402161;-0,518013346600656;2,16565178635301;0,0822898852683853;4,19952166915372;0,0290225734707436;2,03386988280071;0,0872578649082633;23,3087285018832;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"487";"BOY";"HISCED";"IDCNTRY";"Guatemala";"Slovak Republic";51,2867293109169;1,3756152404657;49,2588466656963;1,20766245157034;-2,02788264522061;1,83050973412719;-1,10782401612715;2,16565178635301;0,0822898852683853;3,71282068795289;0,0325139053353542;1,54716890159988;0,0884803891132966;17,4860092400675;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"488";"BOY";"HISCED";"IDCNTRY";"Guatemala";"Slovenia";51,2867293109169;1,3756152404657;50,5942715815782;0,827163804585232;-0,692457729338699;1,60515334140306;-0,431396622040747;2,16565178635301;0,0822898852683853;3,94273601759342;0,0338882323116919;1,77708423124041;0,0889945925699714;19,9684517892836;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"489";"BOY";"HISCED";"IDCNTRY";"Guatemala";"Spain";51,2867293109169;1,3756152404657;49,0819228967471;1,16712853945107;-2,20480641416984;1,80402503236587;-1,22215954580096;2,16565178635301;0,0822898852683853;3,35687954924994;0,0625858711043804;1,19122776289692;0,103385765361476;11,5221641850978;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"490";"BOY";"HISCED";"IDCNTRY";"Guatemala";"Sweden";51,2867293109169;1,3756152404657;49,2450608757789;0,862423440624497;-2,04166843513805;1,62360447176647;-1,2574912613518;2,16565178635301;0,0822898852683853;4,2135903031591;0,034587455555465;2,04793851680609;0,0892631911780286;22,9426988860575;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"491";"BOY";"HISCED";"IDCNTRY";"Guatemala";"Switzerland";51,2867293109169;1,3756152404657;50,1006485231073;1,40554471804454;-1,18608078780959;1,9666909376474;-0,603084483232739;2,16565178635301;0,0822898852683853;3,40696854880804;0,0602920245258697;1,24131676245503;0,102013496356669;12,1681621235197;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"492";"BOY";"HISCED";"IDCNTRY";"Guatemala";"Thailand";51,2867293109169;1,3756152404657;47,5156022199959;1,68799137816342;-3,77112709092106;2,17752891658309;-1,73183789303638;2,16565178635301;0,0822898852683853;2,40281706895961;0,0602530609690588;0,237165282606603;0,101990472955199;2,32536702433748;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"493";"BOY";"HISCED";"IDCNTRY";"Guatemala";"England";51,2867293109169;1,3756152404657;47,1371628411107;2,22198998881828;-4,14956646980617;2,61334207485552;-1,58783900115165;2,16565178635301;0,0822898852683853;3,82848188351634;0,0480622591366822;1,66283009716333;0,0952974604635696;17,4488395501263;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"494";"BOY";"HISCED";"IDCNTRY";"Guatemala";"Belgium (Flemish)";51,2867293109169;1,3756152404657;51,9014802420143;1,89688256781437;0,614750931097383;2,34317749346471;0,262357816602442;2,16565178635301;0,0822898852683853;3,97610005481736;0,0421064934392427;1,81044826846434;0,0924369082522398;19,5857726388255;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"495";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Austria";50,6485994767844;3,18981370104412;49,9803178169187;1,41156444294757;-0,668281659865649;3,4881837141932;-0,191584421756931;2,88786643258564;0,0513928424579325;3,48420251808176;0,028992181752468;0,596336085496118;0,0590065323390047;10,1062723372735;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"496";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Bulgaria";50,6485994767844;3,18981370104412;48,1680421120763;1,6631234598236;-2,48055736470808;3,597345005693;-0,689552256117346;2,88786643258564;0,0513928424579325;3,81098623252947;0,0485943302585588;0,923119799943831;0,0707292951271519;13,0514491666334;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"497";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Chile";50,6485994767844;3,18981370104412;49,2306901403679;1,46331265826079;-1,41790933641648;3,50944374270269;-0,404026803211987;2,88786643258564;0,0513928424579325;3,22272487204176;0,0434544524590913;0,334858439456121;0,0673016618994308;4,97548544873233;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"498";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Chinese Taipei";50,6485994767844;3,18981370104412;51,5097586575702;0,573293491840917;0,861159180785783;3,24092222602702;0,265714238333161;2,88786643258564;0,0513928424579325;3,46512796557417;0,0315495005933003;0,577261532988537;0,0603041892706678;9,57249471338667;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"499";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Colombia";50,6485994767844;3,18981370104412;47,8076300883959;1,3723399427109;-2,84096938838846;3,47249598498379;-0,818134679110859;2,88786643258564;0,0513928424579325;3,13101898604708;0,0857193551234021;0,243152553461443;0,0999451454482797;2,43286006909931;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"500";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Cyprus";50,6485994767844;3,18981370104412;50,3087193962221;0,618332248437928;-0,339880080562274;3,24919162513187;-0,104604504681524;2,88786643258564;0,0513928424579325;3,76244470980581;0,0353021353446135;0,874578277220171;0,0623495390183061;14,0270207445061;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"501";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Czech Republic";50,6485994767844;3,18981370104412;53,8962126818815;0,982406693037058;3,2476132050971;3,33766900064893;0,973018356363582;2,88786643258564;0,0513928424579325;3,62463560882322;0,024666371515198;0,73676917623758;0,0570057377781539;12,9244740082976;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"502";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Denmark";50,6485994767844;3,18981370104412;46,7716500255655;0,816333963211981;-3,87694945121886;3,29261485553081;-1,1774682498035;2,88786643258564;0,0513928424579325;3,95272347707405;0,0271134264436377;1,06485704448841;0,0581064725260484;18,3259626371408;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"503";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Dominican Republic";50,6485994767844;3,18981370104412;45,4548540327952;1,20980889518661;-5,19374544398917;3,41153176890403;-1,52240864098935;2,88786643258564;0,0513928424579325;3,0844347778072;0,0511439023287801;0,196568345221565;0,0725046412398659;2,71111396263945;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"504";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Estonia";50,6485994767844;3,18981370104412;49,1890466770329;1,05001399373663;-1,45955279975151;3,3581901129048;-0,434624827862711;2,88786643258564;0,0513928424579325;3,98920901518602;0,0400396421562317;1,10134258260039;0,0651490383651589;16,9049706678307;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"505";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Finland";50,6485994767844;3,18981370104412;48,5745279850073;0,999838931707328;-2,07407149177708;3,34284150637245;-0,620451639069121;2,88786643258564;0,0513928424579325;3,83559927159066;0,0296736814170643;0,947732839005024;0,0593443478753225;15,9700607207974;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"506";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Greece";50,6485994767844;3,18981370104412;49,2742090848435;1,05429135947712;-1,37439039194085;3,35952998469085;-0,409101986945749;2,88786643258564;0,0513928424579325;3,7127543298852;0,0444954190347009;0,824887897299565;0,0679784272470281;12,1345540152318;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"507";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Guatemala";50,6485994767844;3,18981370104412;51,2867293109169;1,3756152404657;0,638129834132513;3,47379169455658;0,183698359096333;2,88786643258564;0,0513928424579325;2,16565178635301;0,0822898852683853;-0,722214646232626;0,0970198406172154;-7,44398920507477;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"508";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Hong Kong, SAR";50,6485994767844;3,18981370104412;50,6485994767844;3,18981370104412;0;NA;NA;2,88786643258564;0,0513928424579325;2,88786643258564;0,0513928424579325;0;NA;NA;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"509";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Indonesia";50,6485994767844;3,18981370104412;47,2768869247344;1,11117545112877;-3,37171255204998;3,37781324684477;-0,998193892216959;2,88786643258564;0,0513928424579325;2,50557320469886;0,0613777978337591;-0,382293227886777;0,0800528470625978;-4,77551070217204;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"510";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Ireland";50,6485994767844;3,18981370104412;51,7486336843629;1,74581598055149;1,10003420757848;3,63631473958426;0,302513474866108;2,88786643258564;0,0513928424579325;3,71542943419249;0,0388843602627186;0,827563001606849;0,0644454632146186;12,8412918509232;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"511";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Italy";50,6485994767844;3,18981370104412;51,8285598145439;0,773003954375387;1,17996033775952;3,28214054556608;0,359509387662742;2,88786643258564;0,0513928424579325;3,17365447455075;0,0436747262442746;0,285788041965115;0,0674440951338084;4,23740642376645;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"512";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Korea, Republic of";50,6485994767844;3,18981370104412;56,8424402159997;2,49205688122191;6,19384073921526;4,0478709152608;1,53014779099402;2,88786643258564;0,0513928424579325;3,97637398509904;0,0255714930633307;1,08850755251341;0,0574031838262813;18,9624944115913;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"513";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Latvia";50,6485994767844;3,18981370104412;49,4326671747942;1,25632491859513;-1,21593230199019;3,42830333378653;-0,354674654954525;2,88786643258564;0,0513928424579325;4,00316692111793;0,0363617758556492;1,11530048853229;0,0629555636880677;17,7156779035191;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"514";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Liechtenstein";50,6485994767844;3,18981370104412;50,0832308026344;3,26542198813117;-0,565368674149958;4,56485401825067;-0,123852520122126;2,88786643258564;0,0513928424579325;3,29046242774566;0,0764665898357278;0,402595995160028;0,0921323158127011;4,36975877148772;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"515";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Lithuania";50,6485994767844;3,18981370104412;51,0290606292467;0,995681492385772;0,380461152462274;3,3416003773115;0,11385597004522;2,88786643258564;0,0513928424579325;3,81879495232912;0,0426750261008058;0,930928519743481;0,0668010636787344;13,935833779842;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"516";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Luxembourg";50,6485994767844;3,18981370104412;49,2175141637291;0,965841068076903;-1,43108531305528;3,33283069119221;-0,429390342820971;2,88786643258564;0,0513928424579325;3,18594755636914;0,03393588514967;0,298081123783501;0,0615862692229158;4,84005814193057;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"517";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Malta";50,6485994767844;3,18981370104412;49,8561051272676;1,00179732100306;-0,792494349516822;3,34342777994945;-0,237030497344496;2,88786643258564;0,0513928424579325;3,17455646434061;0,0438387406692792;0,286690031754977;0,067550421459634;4,24408946028996;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"518";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Mexico";50,6485994767844;3,18981370104412;47,9952251606545;0,869191457291359;-2,65337431612987;3,30611633745654;-0,80256531994006;2,88786643258564;0,0513928424579325;2,84152929721461;0,0552386305535313;-0,0463371353710276;0,0754488605701596;-0,614152884760119;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"519";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Netherlands";50,6485994767844;3,18981370104412;48,7849333430722;1,87310436126971;-1,86366613371223;3,69911224425218;-0,503814431856742;2,88786643258564;0,0513928424579325;3,68000610575042;0,057448105779233;0,792139673164783;0,0770811852109697;10,2766929568702;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"520";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"New Zealand";50,6485994767844;3,18981370104412;47,6710311965853;1,71283444871422;-2,97756828019907;3,62059571011055;-0,822397339720692;2,88786643258564;0,0513928424579325;4,04237241861528;0,0314772895603841;1,15450598602964;0,0602664418559295;19,156697333975;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"521";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Norway";50,6485994767844;3,18981370104412;48,3790448029706;0,973768461918132;-2,26955467381378;3,33513664859406;-0,680498256277002;2,88786643258564;0,0513928424579325;4,23290352010277;0,0329904483363729;1,34503708751714;0,0610704014833762;22,0243694956429;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"522";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Paraguay";50,6485994767844;3,18981370104412;47,6730650982044;1,30379988801933;-2,97553437858004;3,44598398071843;-0,863478877217443;2,88786643258564;0,0513928424579325;2,59588883420873;0,0597233808509074;-0,291977598376911;0,0787915381000295;-3,70569740631579;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"523";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Poland";50,6485994767844;3,18981370104412;49,5953463420864;1,12130139126286;-1,05325313469802;3,38115782793658;-0,311506646035742;2,88786643258564;0,0513928424579325;3,65899786341871;0,0380098456414386;0,771131430833071;0,0639216131022353;12,0637041746699;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"524";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Russian Federation";50,6485994767844;3,18981370104412;50,3941392628939;1,03767270341163;-0,254460213890489;3,35435181320839;-0,0758597273215363;2,88786643258564;0,0513928424579325;4,19952166915372;0,0290225734707436;1,31165523656808;0,059021470896366;22,2233573079054;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"525";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Slovak Republic";50,6485994767844;3,18981370104412;49,2588466656963;1,20766245157034;-1,3897528110881;3,41077118029071;-0,407459995885637;2,88786643258564;0,0513928424579325;3,71282068795289;0,0325139053353542;0,82495425536725;0,0608142935177433;13,5651375301525;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"526";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Slovenia";50,6485994767844;3,18981370104412;50,5942715815782;0,827163804585232;-0,0543278952061854;3,29531658676139;-0,0164863963069413;2,88786643258564;0,0513928424579325;3,94273601759342;0,0338882323116919;1,05486958500778;0,0615600239206993;17,1356266262445;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"527";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Spain";50,6485994767844;3,18981370104412;49,0819228967471;1,16712853945107;-1,56667658003732;3,39663075340402;-0,461244301714939;2,88786643258564;0,0513928424579325;3,35687954924994;0,0625858711043804;0,469013116664299;0,0809828100142245;5,79151447797276;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"528";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Sweden";50,6485994767844;3,18981370104412;49,2450608757789;0,862423440624497;-1,40353860100554;3,30434345041604;-0,424755665404218;2,88786643258564;0,0513928424579325;4,2135903031591;0,034587455555465;1,32572387057347;0,0619476903339191;21,4006989353011;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"529";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Switzerland";50,6485994767844;3,18981370104412;50,1006485231073;1,40554471804454;-0,547950953677081;3,48575205684393;-0,157197340700476;2,88786643258564;0,0513928424579325;3,40696854880804;0,0602920245258697;0,519102116222402;0,0792234338900678;6,55238091475207;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"530";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Thailand";50,6485994767844;3,18981370104412;47,5156022199959;1,68799137816342;-3,13299725678854;3,60890930062295;-0,868128566225741;2,88786643258564;0,0513928424579325;2,40281706895961;0,0602530609690588;-0,485049363626023;0,0791937851857517;-6,12484126738384;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"531";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"England";50,6485994767844;3,18981370104412;47,1371628411107;2,22198998881828;-3,51143663567365;3,88743501010338;-0,903278543962146;2,88786643258564;0,0513928424579325;3,82848188351634;0,0480622591366822;0,940615450930706;0,0703647995039243;13,3676988716247;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"532";"BOY";"HISCED";"IDCNTRY";"Hong Kong, SAR";"Belgium (Flemish)";50,6485994767844;3,18981370104412;51,9014802420143;1,89688256781437;1,2528807652299;3,71120936130621;0,337593663750872;2,88786643258564;0,0513928424579325;3,97610005481736;0,0421064934392427;1,08823362223172;0,0664393034705728;16,3793653061658;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"533";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Austria";47,2768869247344;1,11117545112877;49,9803178169187;1,41156444294757;2,70343089218434;1,79644790065983;1,50487575575745;2,50557320469886;0,0613777978337591;3,48420251808176;0,028992181752468;0,978629313382895;0,0678806354543764;14,4169144385905;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"534";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Bulgaria";47,2768869247344;1,11117545112877;48,1680421120763;1,6631234598236;0,891155187341909;2,00017262400194;0,445539138296417;2,50557320469886;0,0613777978337591;3,81098623252947;0,0485943302585588;1,30541302783061;0,0782856500273178;16,6749976192966;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"535";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Chile";47,2768869247344;1,11117545112877;49,2306901403679;1,46331265826079;1,95380321563351;1,83738804258041;1,06335905663651;2,50557320469886;0,0613777978337591;3,22272487204176;0,0434544524590913;0,717151667342899;0,0752032147281034;9,53618365831507;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"536";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Chinese Taipei";47,2768869247344;1,11117545112877;51,5097586575702;0,573293491840917;4,23287173283577;1,25035047525818;3,3853482016406;2,50557320469886;0,0613777978337591;3,46512796557417;0,0315495005933003;0,959554760875314;0,0690116298503988;13,9042471965291;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"537";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Colombia";47,2768869247344;1,11117545112877;47,8076300883959;1,3723399427109;0,530743163661526;1,76579381626252;0,300569159758922;2,50557320469886;0,0613777978337591;3,13101898604708;0,0857193551234021;0,62544578134822;0,105427899104998;5,93245039176321;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"538";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Cyprus";47,2768869247344;1,11117545112877;50,3087193962221;0,618332248437928;3,03183247148771;1,27163109927743;2,38420755296915;2,50557320469886;0,0613777978337591;3,76244470980581;0,0353021353446135;1,25687150510695;0,0708058954241185;17,7509442904216;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"539";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Czech Republic";47,2768869247344;1,11117545112877;53,8962126818815;0,982406693037058;6,61932575714708;1,48318366823372;4,46291710117726;2,50557320469886;0,0613777978337591;3,62463560882322;0,024666371515198;1,11906240412436;0,0661488015813406;16,9173496325295;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"540";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Denmark";47,2768869247344;1,11117545112877;46,7716500255655;0,816333963211981;-0,505236899168871;1,37880818922887;-0,366430155489166;2,50557320469886;0,0613777978337591;3,95272347707405;0,0271134264436377;1,44715027237519;0,0670997165451267;21,5671592502471;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"541";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Dominican Republic";47,2768869247344;1,11117545112877;45,4548540327952;1,20980889518661;-1,82203289193918;1,64266504378216;-1,10919319725952;2,50557320469886;0,0613777978337591;3,0844347778072;0,0511439023287801;0,578861573108342;0,0798932588666753;7,24543699080216;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"542";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Estonia";47,2768869247344;1,11117545112877;49,1890466770329;1,05001399373663;1,91215975229848;1,52880354206613;1,25075570515375;2,50557320469886;0,0613777978337591;3,98920901518602;0,0400396421562317;1,48363581048717;0,0732830608730345;20,2452762318105;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"543";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Finland";47,2768869247344;1,11117545112877;48,5745279850073;0,999838931707328;1,29764106027291;1,49478719975416;0,868110899321542;2,50557320469886;0,0613777978337591;3,83559927159066;0,0296736814170643;1,3300260668918;0,0681744925596313;19,5091450915963;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"544";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Greece";47,2768869247344;1,11117545112877;49,2742090848435;1,05429135947712;1,99732216010914;1,53174448060352;1,30395257525079;2,50557320469886;0,0613777978337591;3,7127543298852;0,0444954190347009;1,20718112518634;0,0758094742231828;15,9238820418726;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"545";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Guatemala";47,2768869247344;1,11117545112877;51,2867293109169;1,3756152404657;4,0098423861825;1,76834051386963;2,26757366849432;2,50557320469886;0,0613777978337591;2,16565178635301;0,0822898852683853;-0,339921418345849;0,102658946441145;-3,31117189616522;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"546";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Hong Kong, SAR";47,2768869247344;1,11117545112877;50,6485994767844;3,18981370104412;3,37171255204998;3,37781324684477;0,998193892216959;2,50557320469886;0,0613777978337591;2,88786643258564;0,0513928424579325;0,382293227886777;0,0800528470625978;4,77551070217204;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"547";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Indonesia";47,2768869247344;1,11117545112877;47,2768869247344;1,11117545112877;0;NA;NA;2,50557320469886;0,0613777978337591;2,50557320469886;0,0613777978337591;0;NA;NA;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"548";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Ireland";47,2768869247344;1,11117545112877;51,7486336843629;1,74581598055149;4,47174675962847;2,06944058168873;2,16084810513351;2,50557320469886;0,0613777978337591;3,71542943419249;0,0388843602627186;1,20985622949363;0,0726582929882246;16,6513164531639;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
"549";"BOY";"HISCED";"IDCNTRY";"Indonesia";"Italy";47,2768869247344;1,11117545112877;51,8285598145439;0,773003954375387;4,5516728898095;1,3536048155467;3,36263053849374;2,50557320469886;0,0613777978337591;3,17365447455075;0,0436747262442746;0,668081269851892;0,0753307094048246;8,86864434345955;"TOTWGTS";"JRR";"HALF";"04-MAR-26";"12h59m";75;"NONE"
