"";"IDCNTRY";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnx";"mnx_se";"cmnx";"cmnx_se";"mnxdiff";"mnxdiff_se";"mnxdiff_t";"weight";"method";"jk2type";"date";"time";"reps";"selcrit"
"51";"Georgia";"ASDGSLR";"ASBG01";"Boy";"Girl";50,4844353540202;0,729810537360257;49,5155646459798;0,729810537360259;-0,968870708040448;1,45962107472052;-0,663782350652867;1,49949434732191;0,0267124531024715;1,32880973599224;0,0165034060739181;-0,170684611329669;0,0278960421802118;-6,11859597239728;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"52";"Georgia";"ASDGSLR";"ASBG01";"Boy";"Boy";50,4844353540202;0,729810537360257;50,4844353540202;0,729810537360257;0;NA;NA;1,49949434732191;0,0267124531024715;1,49949434732191;0,0267124531024715;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"53";"Germany";"ASDGSLR";"ASBG01";"Girl";"Girl";49,8543452164286;0,719998776041358;49,8543452164286;0,719998776041358;0;NA;NA;1,8014403320959;0,0275979687669977;1,8014403320959;0,0275979687669977;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"54";"Germany";"ASDGSLR";"ASBG01";"Girl";"Boy";49,8543452164286;0,719998776041358;50,1456547835714;0,719998776041359;0,29130956714279;1,43999755208272;0,202298654411918;1,8014403320959;0,0275979687669977;2,05252178525846;0,0281363568990578;0,251081453162569;0,033771032783289;7,43481713377781;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"55";"Germany";"ASDGSLR";"ASBG01";"Boy";"Girl";50,1456547835714;0,719998776041359;49,8543452164286;0,719998776041358;-0,29130956714279;1,43999755208272;-0,202298654411918;2,05252178525846;0,0281363568990578;1,8014403320959;0,0275979687669977;-0,251081453162569;0,033771032783289;-7,43481713377781;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"56";"Germany";"ASDGSLR";"ASBG01";"Boy";"Boy";50,1456547835714;0,719998776041359;50,1456547835714;0,719998776041359;0;NA;NA;2,05252178525846;0,0281363568990578;2,05252178525846;0,0281363568990578;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"57";"Hong Kong, SAR";"ASDGSLR";"ASBG01";"Girl";"Girl";48,8213588244815;1,55414362416482;48,8213588244815;1,55414362416482;0;NA;NA;1,75047440627981;0,0201164706987698;1,75047440627981;0,0201164706987698;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"58";"Hong Kong, SAR";"ASDGSLR";"ASBG01";"Girl";"Boy";48,8213588244815;1,55414362416482;51,1786411755185;1,55414362416482;2,35728235103693;3,10828724832964;0,758386263143378;1,75047440627981;0,0201164706987698;1,94517585649113;0,0290142661892273;0,194701450211318;0,0291919529256547;6,6696959503593;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"59";"Hong Kong, SAR";"ASDGSLR";"ASBG01";"Boy";"Girl";51,1786411755185;1,55414362416482;48,8213588244815;1,55414362416482;-2,35728235103693;3,10828724832964;-0,758386263143378;1,94517585649113;0,0290142661892273;1,75047440627981;0,0201164706987698;-0,194701450211318;0,0291919529256547;-6,6696959503593;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"60";"Hong Kong, SAR";"ASDGSLR";"ASBG01";"Boy";"Boy";51,1786411755185;1,55414362416482;51,1786411755185;1,55414362416482;0;NA;NA;1,94517585649113;0,0290142661892273;1,94517585649113;0,0290142661892273;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
